model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CEM,49,reserve,2060,106.547,5.062
CEM,49,reserve,2065,104.22,4.951
CEM,49,reserve,2070,102.192,4.855
CEM,49,reserve,2075,100.346,4.767
CEM,49,reserve,2080,98.621,4.685
CEM,49,reserve,2085,96.953,4.606
CEM,49,reserve,2090,95.478,4.536
CEM,49,reserve,2095,94.089,4.47
CEM,49,reserve,2100,92.562,4.397
CEM,50,reserve,2025,142.9,4.23
CEM,50,reserve,2030,129.174,3.824
CEM,50,reserve,2035,119.68,3.543
CEM,50,reserve,2040,111.967,3.315
CEM,50,reserve,2045,105.612,3.126
CEM,50,reserve,2050,100.235,2.967
CEM,50,reserve,2055,95.874,2.838
CEM,50,reserve,2060,92.048,2.725
CEM,50,reserve,2065,88.865,2.631
CEM,50,reserve,2070,86.012,2.546
CEM,50,reserve,2075,83.532,2.473
CEM,50,reserve,2080,81.452,2.411
CEM,50,reserve,2085,79.538,2.355
CEM,50,reserve,2090,77.821,2.304
CEM,50,reserve,2095,76.368,2.261
CEM,50,reserve,2100,75.004,2.22
CEM,51,reserve,2025,548.81,14.926
CEM,51,reserve,2030,521.207,14.175
CEM,51,reserve,2035,504.831,13.73
CEM,51,reserve,2040,486.222,13.224
CEM,51,reserve,2045,466.432,12.686
CEM,51,reserve,2050,447.582,12.173
CEM,51,reserve,2055,429.329,11.677
CEM,51,reserve,2060,411.663,11.196
CEM,51,reserve,2065,395.561,10.758
CEM,51,reserve,2070,381.654,10.38
CEM,51,reserve,2075,370.076,10.065
CEM,51,reserve,2080,360.686,9.81
CEM,51,reserve,2085,352.668,9.592
CEM,51,reserve,2090,346.59,9.426
CEM,51,reserve,2095,341.279,9.282
CEM,51,reserve,2100,337.056,9.167
CEM,53,reserve,2025,818.67,48.107
CEM,53,reserve,2030,760.025,44.661
CEM,53,reserve,2035,728.75,42.823
CEM,53,reserve,2040,689.318,40.506
CEM,53,reserve,2045,651.47,38.282
CEM,53,reserve,2050,619.61,36.41
CEM,53,reserve,2055,592.796,34.834
CEM,53,reserve,2060,571.556,33.586
CEM,53,reserve,2065,553.757,32.54
CEM,53,reserve,2070,536.148,31.505
CEM,53,reserve,2075,521.022,30.616
CEM,53,reserve,2080,509.954,29.966
CEM,53,reserve,2085,504.886,29.668
CEM,53,reserve,2090,501.139,29.448
CEM,53,reserve,2095,504.965,29.673
CEM,53,reserve,2100,514.628,30.241
CEM,54,reserve,2025,438.59,22.284
CEM,54,reserve,2030,429.027,21.798
CEM,54,reserve,2035,420.437,21.362
CEM,54,reserve,2040,409.109,20.786
CEM,54,reserve,2045,395.726,20.107
CEM,54,reserve,2050,382.564,19.438
CEM,54,reserve,2055,371.552,18.878
CEM,54,reserve,2060,346.649,17.613
CEM,54,reserve,2065,331.455,16.841
CEM,54,reserve,2070,317.625,16.138
CEM,54,reserve,2075,304.82,15.488
CEM,54,reserve,2080,293.05,14.89
CEM,54,reserve,2085,281.334,14.294
CEM,54,reserve,2090,271.899,13.815
CEM,54,reserve,2095,263.005,13.363
CEM,54,reserve,2100,254.943,12.953
CEM,55,reserve,2025,396.22,10.959
CEM,55,reserve,2030,353.012,9.764
CEM,55,reserve,2035,329.718,9.12
CEM,55,reserve,2040,311.892,8.627
CEM,55,reserve,2045,296.727,8.207
CEM,55,reserve,2050,284.215,7.861
CEM,55,reserve,2055,273.663,7.569
CEM,55,reserve,2060,264.907,7.327
CEM,55,reserve,2065,257.163,7.113
CEM,55,reserve,2070,251.56,6.958
CEM,55,reserve,2075,247.177,6.837
CEM,55,reserve,2080,243.45,6.734
CEM,55,reserve,2085,240.481,6.652
CEM,55,reserve,2090,237.922,6.581
CEM,55,reserve,2095,235.515,6.514
CEM,55,reserve,2100,233.477,6.458
CEM,56,reserve,2025,131.59,11.025
CEM,56,reserve,2030,119.235,9.99
CEM,56,reserve,2035,110.727,9.277
CEM,56,reserve,2040,104.692,8.771
CEM,56,reserve,2045,100.295,8.403
CEM,56,reserve,2050,96.926,8.121
CEM,56,reserve,2055,94.598,7.926
CEM,56,reserve,2060,92.649,7.762
CEM,56,reserve,2065,91.215,7.642
CEM,56,reserve,2070,90.069,7.546
CEM,56,reserve,2075,89.269,7.479
CEM,56,reserve,2080,88.347,7.402
CEM,56,reserve,2085,87.4,7.323
CEM,56,reserve,2090,86.616,7.257
CEM,56,reserve,2095,86.118,7.215
CEM,56,reserve,2100,85.461,7.16
