state,scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
ME,Harvest_p50_biomass,14,39.42595906973484,38.598642112583164,40.29039782559293,761.7074955055634,744.3217849071808,779.2484978299185,20941.83002527909,20517.003465951624,21420.72887680318,408.4417117217101,370.6657487886776,460.0073143236431,0.04702280912364946,0.04181958497684789,0.05145772594752186,0.039235122620476764,0.03488681186760419,0.04382181444006174,5.049000292664248,4.323398032453847,6.038292258042703,100
ME,Harvest_p50_biomass,15,38.689535294510584,37.87407781076427,39.47145816773467,747.3855155428106,729.3989565392945,764.0906679458348,20543.98587383863,20108.5015362539,21019.98932899414,415.5683494094879,371.4943929792963,480.5706772873737,0.04343851826444864,0.03873263591150746,0.048396501457725935,0.035962956611215915,0.03172697650488767,0.04014748756645515,5.223743812793477,4.437495985276199,6.124127413513429,100
ME,Harvest_p50_biomass,16,38.02608350717485,37.048493569310615,38.931193520002935,734.7340586247059,717.2398152294461,750.9583511378814,20188.194774121115,19659.349769327666,20705.353764346455,421.2973118126889,370.5022290270089,497.49996431047964,0.040416738123820954,0.03591579488938433,0.044597839135654266,0.033527696793002916,0.030183501972217457,0.03782798833819241,5.355345279062766,4.47672179322675,6.2002919178093885,100
ME,No_harvest,1,77.11038566867029,76.2772544555193,78.02053552735504,1329.7434288896882,1314.9494289186655,1347.2600221756836,38683.27853580848,38315.60369589887,39164.94569987957,615.0019388551289,605.2244919975315,624.1076038072463,0.3389778768650317,0.3296904476076145,0.3466943920425313,0.28408677756817013,0.27695078031212483,0.29163522551877896,0.6571693854801784,0.6282895930672854,0.6835776583977957,100
ME,No_harvest,2,68.60542890476556,67.61975188245738,69.62445565361246,1202.6170189822703,1180.384472562192,1222.02668925289,34778.98338243128,34189.90085718215,35362.97423262942,557.5904772073701,545.0310991376998,569.3611992782047,0.20593380209226547,0.19635568513119533,0.21567055393586004,0.17328931572629053,0.16290516206482591,0.18199279711884753,2.384312251357538,2.200341781877749,2.557058634619426,100
ME,No_harvest,3,62.63952372633698,61.588751606434386,63.695559200063144,1124.8960122912424,1101.477646821951,1144.6942745823512,32241.991719858037,31655.536546281724,32808.54014235712,510.8291342963891,497.2414255605922,523.8370086442958,0.1555273537986623,0.14841793860401303,0.16370691133596296,0.12944434916823871,0.12227748242154005,0.1369533527696793,3.1114902007729865,2.8583238287028605,3.36958065150247,100
ME,No_harvest,4,58.05545121360376,56.87183737897924,58.978312339985976,1061.449797060552,1038.55004855919,1079.404878837441,30194.747490717178,29631.494739237773,30693.670646988117,476.67978003060233,462.40329878539,491.83572046446363,0.12850625964671583,0.12003944434916825,0.13755788029497512,0.10648430800891785,0.09877379523237867,0.1149116789572972,3.5720811734412043,3.266884794163876,3.928133708110609,100
ME,No_harvest,5,54.34724209703758,53.027421526180916,55.47108607617726,1006.9683737619818,982.4972350273412,1026.9006417467556,28462.250026525096,27789.066202966034,28982.705784009013,450.415752552386,437.7158355184599,468.9268141735671,0.11067569885096896,0.1030612244897959,0.11689675870348139,0.09141999657005659,0.08480106328245585,0.09664294289144229,3.861480376959302,3.5098716463298665,4.294051296914254,100
ME,No_harvest,6,51.399089495578195,50.27432816767318,52.361802711282095,962.4769946046722,939.84138234076,980.6445170440513,27045.60316122736,26400.09192318018,27551.28576413245,431.08800457000234,419.75610889233656,446.43009028316357,0.09642771394271994,0.08780655119190534,0.10378151260504201,0.0795283827816841,0.07252615331847026,0.08646029840507631,4.199818414789061,3.7807084540558265,4.620716461197677,100
ME,No_harvest,7,48.98805142162292,48.08693789757007,50.0898866979311,924.9961385713392,903.677000493909,945.7592617671635,25855.576469310476,25252.863116410197,26434.75324717958,416.9227027963222,404.69122178515204,432.16420229618535,0.08624764191390842,0.07970330989538674,0.09261704681872748,0.0712176299091065,0.0655590807751672,0.07666780998113532,4.377657488405166,3.8394725980310502,4.997712764031618,100
ME,No_harvest,8,46.924931804521,46.07739031370512,48.01858306881193,892.1648906331711,870.9758119730523,915.5539271321256,24826.13000689401,24340.180640480467,25445.232708007497,407.74667951119795,392.74616056095226,426.7442948146794,0.07867261190190362,0.07168581718401647,0.08524266849596981,0.06492882867432688,0.058047504716172184,0.0711713256731264,4.49325501141959,3.9984553625381087,5.191368804775079,100
ME,No_harvest,9,45.15718639066653,44.075064296192366,46.15964919858216,863.02233631794,841.5025716942959,883.4110245234688,23922.990965922585,23346.682274574254,24490.02869697313,401.41165680360797,384.6225389278837,420.25884637732054,0.07152803978734351,0.06618933287600755,0.07778682901732122,0.05938604013033785,0.05435602812553593,0.06501457725947521,4.5778494427385,4.068971909146915,5.224902218245642,100
ME,No_harvest,10,43.65770804463751,42.68954537893741,44.634426945644734,837.8453144523653,815.9227614730198,858.125295026599,23148.76992770709,22590.126648072437,23682.931202668387,398.91444940323976,380.58766711023225,419.2839044197749,0.06512776539187104,0.05915794889384325,0.07151432001371977,0.05387240610529926,0.049039615846338536,0.058823529411764705,4.7681616590964255,4.118637579164469,5.536600927355683,100
ME,No_harvest,11,42.362468060435525,41.562752338476514,43.295258121433235,815.3678433055585,796.7235661194621,833.5587699118546,22482.683335523197,22008.951063759007,23010.392559493062,399.04500882904796,377.6041470663049,425.6387194874043,0.060373863831246787,0.05324558394786486,0.06628794374892813,0.05001886468873264,0.04397616189332876,0.0549691305093466,4.772540696893554,4.084809618336413,5.5345643734425405,100
ME,No_harvest,12,41.23859666459091,40.405616492614165,42.07038765224506,795.374361954672,778.1908884066033,813.3863890081011,21897.720908028557,21462.543929369607,22407.897323159483,400.8194829243022,373.165737907256,438.97411099048145,0.05519464928828674,0.04997856285371291,0.06105299262562168,0.045952666780998117,0.04166523752358086,0.050934659578116964,4.912911488498158,4.259830659091499,5.608977635532042,100
ME,No_harvest,13,40.27571521557884,39.51063421913246,41.22730883978518,777.7856233610581,761.845796307968,795.3360787108703,21393.197569622112,20996.327719977453,21847.127842720554,402.9701692948749,371.69632381950726,445.07360550415785,0.050756302521008406,0.0456997084548105,0.05505059166523752,0.0419842222603327,0.0380723718058652,0.04664723032069971,5.017765898791894,4.383668290645616,5.659316318523008,100
ME,No_harvest,14,39.42595906973484,38.598642112583164,40.29039782559293,761.7074955055634,744.3217849071808,779.2484978299185,20941.83002527909,20517.003465951624,21420.72887680318,408.4417117217101,370.6657487886776,460.0073143236431,0.04702280912364946,0.04181958497684789,0.05145772594752186,0.039235122620476764,0.03488681186760419,0.04382181444006174,5.049000292664248,4.323398032453847,6.038292258042703,100
ME,No_harvest,15,38.689535294510584,37.87407781076427,39.47145816773467,747.3855155428106,729.3989565392945,764.0906679458348,20543.98587383863,20108.5015362539,21019.98932899414,415.5683494094879,371.4943929792963,480.5706772873737,0.04343851826444864,0.03873263591150746,0.048396501457725935,0.035962956611215915,0.03172697650488767,0.04014748756645515,5.223743812793477,4.437495985276199,6.124127413513429,100
ME,No_harvest,16,38.02608350717485,37.048493569310615,38.931193520002935,734.7340586247059,717.2398152294461,750.9583511378814,20188.194774121115,19659.349769327666,20705.353764346455,421.2973118126889,370.5022290270089,497.49996431047964,0.040416738123820954,0.03591579488938433,0.044597839135654266,0.033527696793002916,0.030183501972217457,0.03782798833819241,5.355345279062766,4.47672179322675,6.2002919178093885,100
MI,BAU,1,52.5172149962259,52.06442923273676,53.008919584156956,932.4410806773575,923.4403740966308,942.5651001402745,25841.18780408765,25646.886667892155,26093.59970878203,468.18090559623914,463.0975523745058,473.63588605341516,0.36751696576685267,0.3616667923390138,0.37299615442618006,0.27596516362539586,0.2704286683758106,0.28167131654350774,0.766272865375037,0.7421120964558903,0.7914263101303644,100
MI,BAU,2,47.572056777056396,46.947601949493716,48.136866936355155,846.342667340618,831.1328924248814,860.463303584638,23380.729303594635,23048.18611279296,23652.12130675225,446.47707955135365,437.2750971302636,455.213073494309,0.2584610629648702,0.25216852906989184,0.26495124825125776,0.19182556460424807,0.18574782378438742,0.1985225798989978,1.9077000757943239,1.7984183990746299,2.0131639266319152,100
MI,BAU,3,44.541934351207715,43.82114542828904,45.263276357698054,794.7592977289165,779.2877334330856,813.5668616913852,21920.618888557143,21520.358897194717,22272.918103874297,434.41920595292413,422.8974717202272,446.265782654424,0.20435518674090464,0.1955161236229081,0.2125299221488849,0.15094031406122382,0.14337907162653313,0.15685730388695207,2.55907634039184,2.387944244533933,2.769249196920816,100
MI,BAU,4,42.16424734525715,41.40743041326145,42.909067572214155,753.2547610259184,734.1422357212465,770.8701075113565,20801.472005422744,20343.498463850134,21213.792295325482,424.5956141170186,412.6297474513236,439.4773381874931,0.1761587480163267,0.1685830299413907,0.18345560133763283,0.1301641325530861,0.12313686534461471,0.13725426414284683,3.0214915573985666,2.782453857696649,3.296610544990607,100
MI,BAU,5,40.29354711208098,39.51848118360297,41.16095813375219,719.1577895702725,699.498308394398,737.4876397415637,19906.82956621293,19494.9237973134,20400.99958492219,419.6219629891601,406.25555805724025,433.0411591812949,0.15658381339519364,0.14930810106637993,0.16419076908652727,0.11583671533940536,0.10931196519190464,0.12310843991149964,3.37193960596961,3.105050658710087,3.7516247898872708,100
MI,BAU,6,38.62485187793811,37.796558098706356,39.48104112779116,688.3826833568309,671.0032992320557,705.1215538235717,19087.569683069287,18659.588659079618,19523.645408207973,417.7561707597467,401.9695078073868,433.4245151067371,0.14280107607659845,0.13348393869853187,0.15044223349695215,0.1063540302160335,0.09841031337927425,0.1137668117977516,3.674937210034586,3.3846945132059534,4.045126122312305,100
MI,BAU,7,37.20327259169289,36.41463734638814,38.059096257150586,661.5202524165431,638.8738582479195,682.2046971701559,18360.09755086158,17891.473620675686,18871.22854883287,417.82218299714367,399.34275093921605,436.7068510827994,0.13066124044481467,0.12440096558078659,0.14006477686773916,0.09728872805240604,0.09129772622412395,0.10440824199575685,4.030239200086984,3.5367344345260854,4.511219110155249,100
MI,BAU,8,36.05256811882716,35.32078657209824,36.82410886700919,639.0621408672162,620.9364314809977,659.4126355642102,17755.27202908553,17314.13981456355,18199.4805625967,420.8399295728771,402.2871694758885,443.9312275264184,0.12184374167982939,0.11478145805512363,0.12758324067836893,0.09151642667224236,0.08492471922908719,0.09751541263384865,4.240820907963836,3.7175753894899275,4.7186937704783105,100
MI,BAU,9,35.028930541192764,34.306076664384804,35.88006107150907,619.054480438605,601.2195020998836,634.4811875154346,17204.074795377765,16721.68461074536,17649.678262018446,425.4749465496196,402.15934690458585,452.57561451637565,0.1146778325315629,0.10822014481474694,0.12149222513534316,0.08669577820860387,0.08150811765095789,0.09279572104247599,4.421812928005971,3.8707668889209206,5.082587346840791,100
MI,BAU,10,34.21141079839223,33.53341533585875,35.02496846405997,604.0086320131779,588.9226761724335,624.34987953359,16773.27949673414,16369.890874240064,17240.756013776834,433.21727102451086,406.0241695545138,469.8969649315044,0.10773761034605545,0.09984669140776228,0.11600224031929116,0.08158668833561313,0.07440642160764585,0.08825600708006073,4.5901705209609664,3.9691222877055274,5.154530049607636,100
MI,BAU,11,33.58576620103231,32.786269416199545,34.30195652142998,592.6516881199024,576.1151703353457,610.7383824676276,16440.42259223478,16027.79193896785,16881.663208308037,443.2039496202269,411.680493430572,491.29049516656306,0.1023867777092014,0.09515092772825992,0.10920181964477649,0.0780401774754819,0.07229958211155772,0.08422153305105504,4.79442103027222,4.143566028786004,5.4299827625931405,100
MI,BAU,12,33.0074433318203,32.17460882231134,33.69692907995496,583.0037375584521,564.536927210856,601.3137860124864,16126.765045597878,15701.102694170213,16537.312949225045,453.2058090424231,416.8449735744599,505.2145468451092,0.09740703659244189,0.09060171659798497,0.10467681577910969,0.07453211191395158,0.06812477579004086,0.08082666091825683,4.9016043546576435,4.230533774616461,5.703715299621516,100
MI,BAU,13,32.52579592383545,31.751298951185177,33.225701823930756,575.2313219389673,560.0789201060062,592.6525403769863,15868.63508042867,15479.300557998467,16305.481234602303,465.91408934542426,421.2728090138618,524.7714539718863,0.0927692281331036,0.08563935129902482,0.09990436513212947,0.07134483087770963,0.06515845999281641,0.07807316548235943,5.023081734362286,4.454494025823827,5.577709240790465,100
MI,BAU,14,32.13380145708301,31.458293381172115,32.85587076302382,569.3551365844014,554.0003326162621,586.0131952334018,15658.033643663282,15270.252278215303,16059.85090817476,479.9028298189562,427.48979340165033,570.3547553280068,0.08892042583461077,0.08208186663984712,0.09620253197806804,0.068363168643919,0.062045237953421886,0.07406660724163727,5.120426953578811,4.532213323196849,5.799185454430306,100
MI,BAU,15,31.76262332877732,30.994835139158184,32.454186962918435,563.3304407867038,546.6330261973485,578.2596277027709,15464.124943488081,15093.417622334327,15866.584455772765,494.93243039752497,431.4747413287011,596.4984162935526,0.08525868615861305,0.07908779804493868,0.0911590924770606,0.06559187502036323,0.05967345440853404,0.07104640710561735,5.1922326858368155,4.410673299337683,5.946559687921463,100
MI,BAU,16,31.449246268344417,30.58222455667559,32.17151365856004,558.696237368494,543.4176312467537,574.5450738264349,15298.286709543496,14874.401651080783,15696.315978927803,511.7236311879289,444.3855351219099,647.8476845987209,0.08173464884950277,0.07626645330499882,0.08821218169251491,0.06310322542363524,0.05768805236099308,0.06840341145551254,5.262021445251014,4.5250081801126,6.150390261596248,100
MI,Harvest_m25_mill,1,52.519104991293325,52.01541156719183,52.941481457902015,933.1600432689609,921.1094749705535,943.9751217339569,25857.76689605399,25599.839617515834,26131.84603920248,467.7686547378202,462.5298957932837,473.3589292271016,0.36766174031066207,0.3628374302518474,0.37409892927160304,0.27555723118684966,0.27072274166792337,0.28174671995174183,0.766382911729151,0.7404493733665541,0.791917761609687,100
MI,Harvest_m25_mill,2,47.56604226230276,46.722527356513226,48.253944851073534,846.2178701224634,828.3943097340632,861.5822215601481,23376.441831375352,22967.688508831776,23744.71137217524,446.66291539121113,437.26073160530365,456.35892618516203,0.258107115090388,0.25108566190124343,0.26492640402787027,0.19112174670966742,0.1842972650807147,0.1975076786280407,1.902009601241084,1.7995903743357315,1.992720012543266,100
MI,Harvest_m25_mill,3,44.580371752414116,43.68343457295498,45.3919153230078,795.8905990561915,780.2026866703354,815.4999768860315,21945.449511884086,21616.903082630728,22427.888266702015,434.28251400278043,423.60229535785254,444.1577050628523,0.20468361360743456,0.1956148970470767,0.21190529921229287,0.15091642159592747,0.14371403952925327,0.1573916221761122,2.564552941553639,2.3831689584015328,2.7573232625933564,100
MI,Harvest_m25_mill,4,42.19234427473212,41.30746092571019,43.041873792136435,753.7000689136933,732.6768937149786,770.8016557829122,20806.81499288175,20347.43534084565,21280.1399488901,424.8042589680792,412.77067249226377,436.12589553523924,0.1763348400552459,0.16883577916326167,0.18236915680494215,0.13031300306975163,0.12375352833919984,0.13755570574204912,2.99202701893023,2.797549953356798,3.2219796117173445,100
MI,Harvest_m25_mill,5,40.28201972068543,39.45164630318109,41.107529923545364,717.521151865729,696.67964982166,735.9349971408519,19881.294907588883,19410.483204293887,20343.30553976408,420.425247517502,404.18588881811775,433.9883730693159,0.15746091518570118,0.14963475429919998,0.16566176771819863,0.11627427010293807,0.10964750812169044,0.1228773670120909,3.3524322954634105,3.0638608613596188,3.692429854565413,100
MI,Harvest_m25_mill,6,38.61923373490243,37.63338027503568,39.52857003459452,686.9428447126447,664.6247085916712,710.6183658680524,19065.07646185416,18471.870363045025,19590.403667722592,417.92105234625114,402.90520398564314,431.10195325337986,0.14318460791426738,0.13409987791430722,0.1494708775553642,0.10658142330190998,0.09900832095410322,0.11267545617870334,3.687644213835037,3.39701428363827,4.136736130433723,100
MI,Harvest_m25_mill,7,37.18611042803493,36.309531973829465,37.9246540582284,660.0779571483922,634.8410344006443,682.3757393059406,18332.814998598595,17837.61062993364,18765.802016395603,418.36235215253663,401.68142893338484,437.54034940311385,0.13112292105822476,0.12239728464978572,0.13917434913628363,0.09807097410610681,0.09212479860038707,0.10459695142229883,4.020012292947635,3.629176845957363,4.400856389699326,100
MI,Harvest_m25_mill,8,36.02566860789751,35.145606484025414,36.80914766972323,636.7045925645099,617.0110119846167,656.5445284894192,17725.937347948016,17324.47474176932,18147.72378981581,421.8874242981753,401.7588193318145,445.82747024574655,0.12249085431792203,0.11618128393121274,0.12989477278296901,0.09184112697368846,0.08528593844127824,0.0981895395264353,4.254964606366982,3.8255087369612717,4.7155673540835,100
MI,Harvest_m25_mill,9,35.0264992707528,34.14167004366903,35.92266480972084,617.4622736898395,600.6016307927298,639.7217050028073,17195.081603683113,16711.945465315584,17701.798949432035,427.1633895568731,402.01407402642826,455.5279997641186,0.11528225377277009,0.10762091171883092,0.12142186853388269,0.08685738672495048,0.07985138586016788,0.09342289422921107,4.411376521555207,3.8933270085963407,4.985557847813604,100
MI,Harvest_m25_mill,10,34.22530563117284,33.39800733845465,35.129004898668285,603.2614494267259,586.9327343954089,622.6586966099476,16763.951162654634,16332.372613178148,17268.4069102419,434.58458210683455,407.37771614401606,467.50636340060856,0.10723700393468998,0.10114630164673567,0.11343273691397243,0.08122256511756414,0.07515161724536001,0.08645426281947749,4.643826943250098,4.068652278809978,5.157512633393516,100
MI,Harvest_m25_mill,11,33.589872978393515,32.74648771397433,34.39966317089216,592.8165815016644,574.5154137553977,612.0019617187868,16431.63683391579,15994.368494290258,16927.266120522032,444.03204784818286,414.6644145181258,486.9020357299241,0.10214139866270831,0.09535196013962445,0.10885481399491576,0.07774068141760625,0.07144987867698815,0.08314998074721779,4.779363314704056,4.258117689278403,5.324863955574714,100
MI,Harvest_m25_mill,12,33.0185219773425,32.2418694244909,33.86154182300184,583.2141103008959,565.7545496059744,602.869693154642,16133.044798870302,15719.634776273964,16613.36931612919,455.8282204353908,416.56915988656186,505.2971400278074,0.09696109939602324,0.08860277202668507,0.10386454692577843,0.07402875495092892,0.06734898719074763,0.0802051808678951,4.926302553964459,4.279765749399168,5.668232060214323,100
MI,Harvest_m25_mill,13,32.56606784066156,31.876548562060975,33.35383712618737,576.0878335879135,558.1058185170632,593.510854527976,15897.550958597358,15489.95846911466,16378.920835997127,471.4523159112353,424.3283598653726,528.5301635330171,0.09182558069218752,0.08604848543761001,0.09753572509564895,0.07044213630758436,0.0652694454581808,0.07527705230402694,5.0261539998760725,4.385722559152994,5.781241242259513,100
MI,Harvest_m25_mill,14,32.156158755669026,31.409497008145216,32.927197005554085,569.14164334722,550.0591733684366,588.9635671673684,15664.85999728015,15197.725577154104,16108.442875591038,491.58721264121203,434.57904678470754,549.0276926932638,0.08834163326409462,0.08103258602753138,0.0963712776365873,0.06808034855648794,0.0628857849803566,0.07485961483064864,5.147530073812574,4.454237301749114,5.890746635064867,100
MI,Harvest_m25_mill,15,31.79083175269853,31.002895674260138,32.56759329352976,563.662595291133,546.0517009223354,580.8384778617205,15472.323136418512,14985.302163171787,15932.365655350099,513.9269626210761,439.5980605439503,581.9320359646247,0.08522842948491917,0.07967315423665845,0.09142882972082153,0.06591816324992705,0.060613558159117606,0.07120189775279195,5.241039100237257,4.5216382489177,5.955369477892912,100
MI,Harvest_m25_mill,16,31.52189401533609,30.81473845161944,32.34164646677445,559.5612377777027,543.6165446903368,577.1032616555772,15326.547667195084,14861.361359881239,15756.152627621337,542.7834128973436,447.5014697087828,601.9766534528588,0.08153843882743901,0.0763467591875886,0.08816523086202988,0.06284919871290134,0.05766928509659519,0.06753764923785278,5.341937008777569,4.657462987371482,6.09193746170569,100
MI,Harvest_p25_pulp,1,52.519104991293325,52.01541156719183,52.941481457902015,933.1600432689609,921.1094749705535,943.9751217339569,25857.76689605399,25599.839617515834,26131.84603920248,467.7686547378202,462.5298957932837,473.3589292271016,0.36766174031066207,0.3628374302518474,0.37409892927160304,0.27555723118684966,0.27072274166792337,0.28174671995174183,0.766382911729151,0.7404493733665541,0.791917761609687,100
MI,Harvest_p25_pulp,2,47.56604226230276,46.722527356513226,48.253944851073534,846.2178701224634,828.3943097340632,861.5822215601481,23376.441831375352,22967.688508831776,23744.71137217524,446.66291539121113,437.26073160530365,456.35892618516203,0.258107115090388,0.25108566190124343,0.26492640402787027,0.19112174670966742,0.1842972650807147,0.1975076786280407,1.902009601241084,1.7995903743357315,1.992720012543266,100
MI,Harvest_p25_pulp,3,44.580371752414116,43.68343457295498,45.3919153230078,795.8905990561915,780.2026866703354,815.4999768860315,21945.449511884086,21616.903082630728,22427.888266702015,434.28251400278043,423.60229535785254,444.1577050628523,0.20468361360743456,0.1956148970470767,0.21190529921229287,0.15091642159592747,0.14371403952925327,0.1573916221761122,2.564552941553639,2.3831689584015328,2.7573232625933564,100
MI,Harvest_p25_pulp,4,42.19234427473212,41.30746092571019,43.041873792136435,753.7000689136933,732.6768937149786,770.8016557829122,20806.81499288175,20347.43534084565,21280.1399488901,424.8042589680792,412.77067249226377,436.12589553523924,0.1763348400552459,0.16883577916326167,0.18236915680494215,0.13031300306975163,0.12375352833919984,0.13755570574204912,2.99202701893023,2.797549953356798,3.2219796117173445,100
MI,Harvest_p25_pulp,5,40.28201972068543,39.45164630318109,41.107529923545364,717.521151865729,696.67964982166,735.9349971408519,19881.294907588883,19410.483204293887,20343.30553976408,420.425247517502,404.18588881811775,433.9883730693159,0.15746091518570118,0.14963475429919998,0.16566176771819863,0.11627427010293807,0.10964750812169044,0.1228773670120909,3.3524322954634105,3.0638608613596188,3.692429854565413,100
MI,Harvest_p25_pulp,6,38.61923373490243,37.63338027503568,39.52857003459452,686.9428447126447,664.6247085916712,710.6183658680524,19065.07646185416,18471.870363045025,19590.403667722592,417.92105234625114,402.90520398564314,431.10195325337986,0.14318460791426738,0.13409987791430722,0.1494708775553642,0.10658142330190998,0.09900832095410322,0.11267545617870334,3.687644213835037,3.39701428363827,4.136736130433723,100
MI,Harvest_p25_pulp,7,37.18611042803493,36.309531973829465,37.9246540582284,660.0779571483922,634.8410344006443,682.3757393059406,18332.814998598595,17837.61062993364,18765.802016395603,418.36235215253663,401.68142893338484,437.54034940311385,0.13112292105822476,0.12239728464978572,0.13917434913628363,0.09807097410610681,0.09212479860038707,0.10459695142229883,4.020012292947635,3.629176845957363,4.400856389699326,100
MI,Harvest_p25_pulp,8,36.02566860789751,35.145606484025414,36.80914766972323,636.7045925645099,617.0110119846167,656.5445284894192,17725.937347948016,17324.47474176932,18147.72378981581,421.8874242981753,401.7588193318145,445.82747024574655,0.12249085431792203,0.11618128393121274,0.12989477278296901,0.09184112697368846,0.08528593844127824,0.0981895395264353,4.254964606366982,3.8255087369612717,4.7155673540835,100
MI,Harvest_p25_pulp,9,35.0264992707528,34.14167004366903,35.92266480972084,617.4622736898395,600.6016307927298,639.7217050028073,17195.081603683113,16711.945465315584,17701.798949432035,427.1633895568731,402.01407402642826,455.5279997641186,0.11528225377277009,0.10762091171883092,0.12142186853388269,0.08685738672495048,0.07985138586016788,0.09342289422921107,4.411376521555207,3.8933270085963407,4.985557847813604,100
MI,Harvest_p25_pulp,10,34.22530563117284,33.39800733845465,35.129004898668285,603.2614494267259,586.9327343954089,622.6586966099476,16763.951162654634,16332.372613178148,17268.4069102419,434.58458210683455,407.37771614401606,467.50636340060856,0.10723700393468998,0.10114630164673567,0.11343273691397243,0.08122256511756414,0.07515161724536001,0.08645426281947749,4.643826943250098,4.068652278809978,5.157512633393516,100
MI,Harvest_p25_pulp,11,33.589872978393515,32.74648771397433,34.39966317089216,592.8165815016644,574.5154137553977,612.0019617187868,16431.63683391579,15994.368494290258,16927.266120522032,444.03204784818286,414.6644145181258,486.9020357299241,0.10214139866270831,0.09535196013962445,0.10885481399491576,0.07774068141760625,0.07144987867698815,0.08314998074721779,4.779363314704056,4.258117689278403,5.324863955574714,100
MI,Harvest_p25_pulp,12,33.0185219773425,32.2418694244909,33.86154182300184,583.2141103008959,565.7545496059744,602.869693154642,16133.044798870302,15719.634776273964,16613.36931612919,455.8282204353908,416.56915988656186,505.2971400278074,0.09696109939602324,0.08860277202668507,0.10386454692577843,0.07402875495092892,0.06734898719074763,0.0802051808678951,4.926302553964459,4.279765749399168,5.668232060214323,100
MI,Harvest_p25_pulp,13,32.56606784066156,31.876548562060975,33.35383712618737,576.0878335879135,558.1058185170632,593.510854527976,15897.550958597358,15489.95846911466,16378.920835997127,471.4523159112353,424.3283598653726,528.5301635330171,0.09182558069218752,0.08604848543761001,0.09753572509564895,0.07044213630758436,0.0652694454581808,0.07527705230402694,5.0261539998760725,4.385722559152994,5.781241242259513,100
MI,Harvest_p25_pulp,14,32.156158755669026,31.409497008145216,32.927197005554085,569.14164334722,550.0591733684366,588.9635671673684,15664.85999728015,15197.725577154104,16108.442875591038,491.58721264121203,434.57904678470754,549.0276926932638,0.08834163326409462,0.08103258602753138,0.0963712776365873,0.06808034855648794,0.0628857849803566,0.07485961483064864,5.147530073812574,4.454237301749114,5.890746635064867,100
MI,Harvest_p25_pulp,15,31.79083175269853,31.002895674260138,32.56759329352976,563.662595291133,546.0517009223354,580.8384778617205,15472.323136418512,14985.302163171787,15932.365655350099,513.9269626210761,439.5980605439503,581.9320359646247,0.08522842948491917,0.07967315423665845,0.09142882972082153,0.06591816324992705,0.060613558159117606,0.07120189775279195,5.241039100237257,4.5216382489177,5.955369477892912,100
MI,Harvest_p25_pulp,16,31.52189401533609,30.81473845161944,32.34164646677445,559.5612377777027,543.6165446903368,577.1032616555772,15326.547667195084,14861.361359881239,15756.152627621337,542.7834128973436,447.5014697087828,601.9766534528588,0.08153843882743901,0.0763467591875886,0.08816523086202988,0.06284919871290134,0.05766928509659519,0.06753764923785278,5.341937008777569,4.657462987371482,6.09193746170569,100
MI,Harvest_p50_biomass,1,52.519104991293325,52.01541156719183,52.941481457902015,933.1600432689609,921.1094749705535,943.9751217339569,25857.76689605399,25599.839617515834,26131.84603920248,467.7686547378202,462.5298957932837,473.3589292271016,0.36766174031066207,0.3628374302518474,0.37409892927160304,0.27555723118684966,0.27072274166792337,0.28174671995174183,0.766382911729151,0.7404493733665541,0.791917761609687,100
MI,Harvest_p50_biomass,2,47.56604226230276,46.722527356513226,48.253944851073534,846.2178701224634,828.3943097340632,861.5822215601481,23376.441831375352,22967.688508831776,23744.71137217524,446.66291539121113,437.26073160530365,456.35892618516203,0.258107115090388,0.25108566190124343,0.26492640402787027,0.19112174670966742,0.1842972650807147,0.1975076786280407,1.902009601241084,1.7995903743357315,1.992720012543266,100
MI,Harvest_p50_biomass,3,44.580371752414116,43.68343457295498,45.3919153230078,795.8905990561915,780.2026866703354,815.4999768860315,21945.449511884086,21616.903082630728,22427.888266702015,434.28251400278043,423.60229535785254,444.1577050628523,0.20468361360743456,0.1956148970470767,0.21190529921229287,0.15091642159592747,0.14371403952925327,0.1573916221761122,2.564552941553639,2.3831689584015328,2.7573232625933564,100
MI,Harvest_p50_biomass,4,42.19234427473212,41.30746092571019,43.041873792136435,753.7000689136933,732.6768937149786,770.8016557829122,20806.81499288175,20347.43534084565,21280.1399488901,424.8042589680792,412.77067249226377,436.12589553523924,0.1763348400552459,0.16883577916326167,0.18236915680494215,0.13031300306975163,0.12375352833919984,0.13755570574204912,2.99202701893023,2.797549953356798,3.2219796117173445,100
MI,Harvest_p50_biomass,5,40.28201972068543,39.45164630318109,41.107529923545364,717.521151865729,696.67964982166,735.9349971408519,19881.294907588883,19410.483204293887,20343.30553976408,420.425247517502,404.18588881811775,433.9883730693159,0.15746091518570118,0.14963475429919998,0.16566176771819863,0.11627427010293807,0.10964750812169044,0.1228773670120909,3.3524322954634105,3.0638608613596188,3.692429854565413,100
