model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CEM_dist,44,reserve,2045,10.252,0.743
CEM_dist,44,reserve,2050,10.087,0.703
CEM_dist,44,reserve,2055,9.937,0.692
CEM_dist,44,reserve,2060,9.813,0.696
CEM_dist,44,reserve,2065,9.728,0.706
CEM_dist,44,reserve,2070,9.648,0.719
CEM_dist,44,reserve,2075,9.581,0.737
CEM_dist,44,reserve,2080,9.533,0.736
CEM_dist,44,reserve,2085,9.476,0.739
CEM_dist,44,reserve,2090,9.431,0.751
CEM_dist,44,reserve,2095,9.392,0.751
CEM_dist,44,reserve,2100,9.347,0.756
CEM_dist,45,reserve,2025,325.11,1.895
CEM_dist,45,reserve,2030,306.208,2.667
CEM_dist,45,reserve,2035,302.292,2.993
CEM_dist,45,reserve,2040,297.034,3.201
CEM_dist,45,reserve,2045,290.946,3.585
CEM_dist,45,reserve,2050,285.249,3.784
CEM_dist,45,reserve,2055,280.287,3.814
CEM_dist,45,reserve,2060,275.073,4.33
CEM_dist,45,reserve,2065,270.65,3.92
CEM_dist,45,reserve,2070,266.199,3.722
CEM_dist,45,reserve,2075,262.639,4.274
CEM_dist,45,reserve,2080,259.45,4.706
CEM_dist,45,reserve,2085,255.942,4.839
CEM_dist,45,reserve,2090,252.935,4.762
CEM_dist,45,reserve,2095,250.118,5.14
CEM_dist,45,reserve,2100,247.684,4.174
CEM_dist,46,reserve,2025,22.21,0.653
CEM_dist,46,reserve,2030,19.992,0.982
CEM_dist,46,reserve,2035,18.159,0.946
CEM_dist,46,reserve,2040,16.811,0.966
CEM_dist,46,reserve,2045,15.657,0.875
CEM_dist,46,reserve,2050,14.796,0.854
CEM_dist,46,reserve,2055,13.945,0.924
CEM_dist,46,reserve,2060,13.071,0.989
CEM_dist,46,reserve,2065,12.517,0.857
CEM_dist,46,reserve,2070,12.138,0.778
CEM_dist,46,reserve,2075,11.896,0.806
CEM_dist,46,reserve,2080,11.631,0.84
CEM_dist,46,reserve,2085,11.436,0.786
CEM_dist,46,reserve,2090,11.294,0.771
CEM_dist,46,reserve,2095,11.115,0.709
CEM_dist,46,reserve,2100,10.99,0.72
CEM_dist,47,reserve,2025,461.09,5.255
CEM_dist,47,reserve,2030,444.76,7.088
CEM_dist,47,reserve,2035,429.448,8.118
CEM_dist,47,reserve,2040,410.275,8.962
CEM_dist,47,reserve,2045,389.884,9.112
CEM_dist,47,reserve,2050,369.53,9.684
CEM_dist,47,reserve,2055,352.192,8.105
CEM_dist,47,reserve,2060,335.333,8.092
CEM_dist,47,reserve,2065,318.587,8.692
CEM_dist,47,reserve,2070,304.35,9.016
CEM_dist,47,reserve,2075,291.699,9.175
CEM_dist,47,reserve,2080,280.695,8.56
CEM_dist,47,reserve,2085,271.018,7.565
CEM_dist,47,reserve,2090,262.711,7.484
CEM_dist,47,reserve,2095,255.595,6.72
CEM_dist,47,reserve,2100,249.427,6.203
CEM_dist,48,reserve,2025,479.11,6.235
CEM_dist,48,reserve,2030,412.346,6.933
CEM_dist,48,reserve,2035,387.268,7.943
CEM_dist,48,reserve,2040,375.269,8.36
CEM_dist,48,reserve,2045,368.414,8.32
CEM_dist,48,reserve,2050,363.875,7.338
CEM_dist,48,reserve,2055,360.654,7.118
CEM_dist,48,reserve,2060,357.027,7.942
CEM_dist,48,reserve,2065,352.875,7.901
CEM_dist,48,reserve,2070,349.24,7.434
CEM_dist,48,reserve,2075,346.979,6.68
CEM_dist,48,reserve,2080,344.418,7.415
CEM_dist,48,reserve,2085,342.168,7.191
CEM_dist,48,reserve,2090,339.387,6.908
CEM_dist,48,reserve,2095,336.172,6.678
CEM_dist,48,reserve,2100,334.044,7.551
CEM_dist,49,reserve,2025,133.07,1.771
CEM_dist,49,reserve,2030,127.923,2.558
CEM_dist,49,reserve,2035,123.242,2.58
CEM_dist,49,reserve,2040,118.982,2.433
CEM_dist,49,reserve,2045,115.392,2.105
CEM_dist,49,reserve,2050,111.818,2.455
CEM_dist,49,reserve,2055,108.419,2.718
CEM_dist,49,reserve,2060,105.377,2.296
CEM_dist,49,reserve,2065,102.857,2.31
CEM_dist,49,reserve,2070,100.63,2.108
CEM_dist,49,reserve,2075,98.578,2.121
CEM_dist,49,reserve,2080,96.642,2.417
CEM_dist,49,reserve,2085,94.756,2.463
CEM_dist,49,reserve,2090,93.058,2.569
CEM_dist,49,reserve,2095,91.44,2.826
CEM_dist,49,reserve,2100,89.679,2.493
CEM_dist,50,reserve,2025,142.9,0.837
CEM_dist,50,reserve,2030,129.069,1.039
CEM_dist,50,reserve,2035,119.478,1.315
CEM_dist,50,reserve,2040,111.673,1.363
CEM_dist,50,reserve,2045,105.231,1.205
CEM_dist,50,reserve,2050,99.771,1.168
CEM_dist,50,reserve,2055,95.33,1.119
CEM_dist,50,reserve,2060,91.427,1.252
CEM_dist,50,reserve,2065,88.168,1.204
CEM_dist,50,reserve,2070,85.241,1.231
CEM_dist,50,reserve,2075,82.689,1.223
CEM_dist,50,reserve,2080,80.538,1.102
CEM_dist,50,reserve,2085,78.554,1.043
CEM_dist,50,reserve,2090,76.768,1.042
CEM_dist,50,reserve,2095,75.247,0.896
CEM_dist,50,reserve,2100,73.815,0.867
CEM_dist,51,reserve,2025,548.81,2.555
CEM_dist,51,reserve,2030,520.508,3.624
CEM_dist,51,reserve,2035,503.455,3.531
CEM_dist,51,reserve,2040,484.185,4.291
CEM_dist,51,reserve,2045,463.751,4.345
CEM_dist,51,reserve,2050,444.277,4.513
CEM_dist,51,reserve,2055,425.419,5.236
CEM_dist,51,reserve,2060,407.166,4.581
CEM_dist,51,reserve,2065,390.495,5.205
CEM_dist,51,reserve,2070,376.035,5.043
CEM_dist,51,reserve,2075,363.917,5.375
CEM_dist,51,reserve,2080,353.997,4.884
CEM_dist,51,reserve,2085,345.456,5.395
CEM_dist,51,reserve,2090,338.862,6.279
CEM_dist,51,reserve,2095,333.038,7.316
CEM_dist,51,reserve,2100,328.305,8.199
CEM_dist,53,reserve,2025,818.67,5.429
CEM_dist,53,reserve,2030,751.757,8.605
CEM_dist,53,reserve,2035,711.848,9.896
CEM_dist,53,reserve,2040,663.399,10.808
CEM_dist,53,reserve,2045,616.326,12.11
CEM_dist,53,reserve,2050,575.107,13.127
CEM_dist,53,reserve,2055,538.823,13.196
CEM_dist,53,reserve,2060,508.01,15.727
CEM_dist,53,reserve,2065,480.532,15.521
CEM_dist,53,reserve,2070,453.173,16.122
CEM_dist,53,reserve,2075,428.273,16.124
CEM_dist,53,reserve,2080,407.402,17.061
CEM_dist,53,reserve,2085,392.444,19.28
CEM_dist,53,reserve,2090,378.666,22.494
CEM_dist,53,reserve,2095,372.255,30.975
CEM_dist,53,reserve,2100,371.315,35.444
CEM_dist,54,reserve,2025,438.59,4.187
CEM_dist,54,reserve,2030,428.296,5.736
CEM_dist,54,reserve,2035,418.982,7.316
CEM_dist,54,reserve,2040,406.938,6.667
CEM_dist,54,reserve,2045,392.853,7.097
CEM_dist,54,reserve,2050,379.004,8.345
CEM_dist,54,reserve,2055,367.32,9.229
CEM_dist,54,reserve,2060,341.769,8.792
CEM_dist,54,reserve,2065,325.958,8.847
CEM_dist,54,reserve,2070,311.532,10.615
CEM_dist,54,reserve,2075,298.15,9.692
CEM_dist,54,reserve,2080,285.821,9.266
CEM_dist,54,reserve,2085,273.563,9.308
CEM_dist,54,reserve,2090,263.603,9.385
CEM_dist,54,reserve,2095,254.196,8.458
CEM_dist,54,reserve,2100,245.634,7.986
CEM_dist,55,reserve,2025,396.22,1.724
CEM_dist,55,reserve,2030,352.433,2.981
CEM_dist,55,reserve,2035,328.605,3.337
CEM_dist,55,reserve,2040,310.269,3.661
CEM_dist,55,reserve,2045,294.612,3.944
CEM_dist,55,reserve,2050,281.623,3.638
CEM_dist,55,reserve,2055,270.605,3.566
CEM_dist,55,reserve,2060,261.393,3.66
CEM_dist,55,reserve,2065,253.2,3.944
CEM_dist,55,reserve,2070,247.153,3.638
CEM_dist,55,reserve,2075,242.329,3.698
CEM_dist,55,reserve,2080,238.161,3.843
CEM_dist,55,reserve,2085,234.752,3.752
CEM_dist,55,reserve,2090,231.751,4.048
CEM_dist,55,reserve,2095,228.901,4.194
CEM_dist,55,reserve,2100,226.419,4.105
CEM_dist,56,reserve,2025,131.59,2.812
CEM_dist,56,reserve,2030,118.895,3.295
CEM_dist,56,reserve,2035,110.042,3.619
CEM_dist,56,reserve,2040,103.653,3.928
CEM_dist,56,reserve,2045,98.891,4.112
CEM_dist,56,reserve,2050,95.142,3.845
CEM_dist,56,reserve,2055,92.42,4.325
CEM_dist,56,reserve,2060,90.059,3.901
CEM_dist,56,reserve,2065,88.197,3.679
CEM_dist,56,reserve,2070,86.604,3.918
CEM_dist,56,reserve,2075,85.339,4.286
CEM_dist,56,reserve,2080,83.934,3.876
CEM_dist,56,reserve,2085,82.486,3.891
CEM_dist,56,reserve,2090,81.185,4.216
CEM_dist,56,reserve,2095,80.154,4.446
CEM_dist,56,reserve,2100,78.946,4.882
