model,dom,scenario,year,forest_TgC,hwp_TgC,total_TgC,forest_TgC_se
LANDIS,04,conservation,2031,149.82,0,149.82,2.682
LANDIS,04,conservation,2032,152.145,0,152.145,2.723
LANDIS,04,conservation,2033,154.438,0,154.438,2.764
LANDIS,04,conservation,2034,156.637,0,156.637,2.804
LANDIS,04,conservation,2035,158.807,0,158.807,2.843
LANDIS,04,conservation,2036,160.948,0,160.948,2.881
LANDIS,04,conservation,2037,163.061,0,163.061,2.919
LANDIS,04,conservation,2038,165.145,0,165.145,2.956
LANDIS,04,conservation,2039,167.199,0,167.199,2.993
LANDIS,04,conservation,2040,169.224,0,169.224,3.029
LANDIS,04,conservation,2041,171.218,0,171.218,3.065
LANDIS,04,conservation,2042,173.183,0,173.183,3.1
LANDIS,04,conservation,2043,175.118,0,175.118,3.135
LANDIS,04,conservation,2044,177.022,0,177.022,3.169
LANDIS,04,conservation,2045,178.897,0,178.897,3.202
LANDIS,04,conservation,2046,180.742,0,180.742,3.235
LANDIS,04,conservation,2047,182.558,0,182.558,3.268
LANDIS,04,conservation,2048,184.344,0,184.344,3.3
LANDIS,04,conservation,2049,186.1,0,186.1,3.331
LANDIS,04,conservation,2050,187.827,0,187.827,3.362
LANDIS,04,conservation,2051,189.523,0,189.523,3.392
LANDIS,04,conservation,2052,191.189,0,191.189,3.422
LANDIS,04,conservation,2053,192.826,0,192.826,3.452
LANDIS,04,conservation,2054,194.432,0,194.432,3.48
LANDIS,04,conservation,2055,196.013,0,196.013,3.509
LANDIS,04,conservation,2056,197.568,0,197.568,3.536
LANDIS,04,conservation,2057,199.099,0,199.099,3.564
LANDIS,04,conservation,2058,200.603,0,200.603,3.591
LANDIS,04,conservation,2059,202.082,0,202.082,3.617
LANDIS,04,conservation,2060,203.536,0,203.536,3.643
LANDIS,04,conservation,2061,204.964,0,204.964,3.669
LANDIS,04,conservation,2062,206.366,0,206.366,3.694
LANDIS,04,conservation,2063,207.743,0,207.743,3.719
LANDIS,04,conservation,2064,209.095,0,209.095,3.743
LANDIS,04,conservation,2065,210.423,0,210.423,3.767
LANDIS,04,conservation,2066,211.728,0,211.728,3.79
LANDIS,04,conservation,2067,213.011,0,213.011,3.813
LANDIS,04,conservation,2068,214.27,0,214.27,3.835
LANDIS,04,conservation,2069,215.507,0,215.507,3.858
LANDIS,04,conservation,2070,216.721,0,216.721,3.879
LANDIS,04,conservation,2071,217.911,0,217.911,3.901
LANDIS,04,conservation,2072,219.079,0,219.079,3.922
LANDIS,04,conservation,2073,220.223,0,220.223,3.942
LANDIS,04,conservation,2074,221.345,0,221.345,3.962
LANDIS,04,conservation,2075,222.447,0,222.447,3.982
LANDIS,04,conservation,2076,223.531,0,223.531,4.001
LANDIS,04,conservation,2077,224.595,0,224.595,4.02
LANDIS,04,conservation,2078,225.641,0,225.641,4.039
LANDIS,04,conservation,2079,226.667,0,226.667,4.057
LANDIS,04,conservation,2080,227.675,0,227.675,4.075
LANDIS,04,conservation,2081,228.663,0,228.663,4.093
LANDIS,04,conservation,2082,229.632,0,229.632,4.11
LANDIS,04,conservation,2083,230.582,0,230.582,4.127
LANDIS,04,conservation,2084,231.513,0,231.513,4.144
LANDIS,04,conservation,2085,232.427,0,232.427,4.16
LANDIS,04,conservation,2086,233.322,0,233.322,4.176
LANDIS,04,conservation,2087,234.2,0,234.2,4.192
LANDIS,04,conservation,2088,235.06,0,235.06,4.208
LANDIS,04,conservation,2089,235.902,0,235.902,4.223
LANDIS,04,conservation,2090,236.726,0,236.726,4.237
LANDIS,04,conservation,2091,237.533,0,237.533,4.252
LANDIS,04,conservation,2092,238.322,0,238.322,4.266
LANDIS,04,conservation,2093,239.093,0,239.093,4.28
LANDIS,04,conservation,2094,239.846,0,239.846,4.293
LANDIS,04,conservation,2095,240.585,0,240.585,4.306
LANDIS,04,conservation,2096,241.311,0,241.311,4.319
LANDIS,04,conservation,2097,242.022,0,242.022,4.332
LANDIS,04,conservation,2098,242.719,0,242.719,4.345
LANDIS,04,conservation,2099,243.402,0,243.402,4.357
LANDIS,04,conservation,2100,244.071,0,244.071,4.369
LANDIS,04,intensive,2025,135.23,0,135.23,2.421
LANDIS,04,intensive,2026,137.739,0,137.739,2.466
LANDIS,04,intensive,2027,140.217,0,140.217,2.51
LANDIS,04,intensive,2028,142.664,0,142.664,2.554
LANDIS,04,intensive,2029,145.08,0,145.08,2.597
LANDIS,04,intensive,2030,147.466,0,147.466,2.64
LANDIS,04,intensive,2031,149.82,0,149.82,2.682
LANDIS,04,intensive,2032,152.145,0,152.145,2.723
LANDIS,04,intensive,2033,154.438,0,154.438,2.764
LANDIS,04,intensive,2034,156.637,0,156.637,2.804
LANDIS,04,intensive,2035,158.807,0,158.807,2.843
LANDIS,04,intensive,2036,160.948,0,160.948,2.881
LANDIS,04,intensive,2037,163.061,0,163.061,2.919
LANDIS,04,intensive,2038,165.145,0,165.145,2.956
LANDIS,04,intensive,2039,167.199,0,167.199,2.993
LANDIS,04,intensive,2040,169.224,0,169.224,3.029
LANDIS,04,intensive,2041,171.218,0,171.218,3.065
LANDIS,04,intensive,2042,173.183,0,173.183,3.1
LANDIS,04,intensive,2043,175.118,0,175.118,3.135
LANDIS,04,intensive,2044,177.022,0,177.022,3.169
LANDIS,04,intensive,2045,178.897,0,178.897,3.202
LANDIS,04,intensive,2046,180.742,0,180.742,3.235
LANDIS,04,intensive,2047,182.558,0,182.558,3.268
LANDIS,04,intensive,2048,184.344,0,184.344,3.3
LANDIS,04,intensive,2049,186.1,0,186.1,3.331
LANDIS,04,intensive,2050,187.827,0,187.827,3.362
LANDIS,04,intensive,2051,189.523,0,189.523,3.392
LANDIS,04,intensive,2052,191.189,0,191.189,3.422
LANDIS,04,intensive,2053,192.826,0,192.826,3.452
LANDIS,04,intensive,2054,194.432,0,194.432,3.48
LANDIS,04,intensive,2055,196.013,0,196.013,3.509
LANDIS,04,intensive,2056,197.568,0,197.568,3.536
LANDIS,04,intensive,2057,199.099,0,199.099,3.564
LANDIS,04,intensive,2058,200.603,0,200.603,3.591
LANDIS,04,intensive,2059,202.082,0,202.082,3.617
LANDIS,04,intensive,2060,203.536,0,203.536,3.643
LANDIS,04,intensive,2061,204.964,0,204.964,3.669
LANDIS,04,intensive,2062,206.366,0,206.366,3.694
LANDIS,04,intensive,2063,207.743,0,207.743,3.719
LANDIS,04,intensive,2064,209.095,0,209.095,3.743
LANDIS,04,intensive,2065,210.423,0,210.423,3.767
LANDIS,04,intensive,2066,211.728,0,211.728,3.79
LANDIS,04,intensive,2067,213.011,0,213.011,3.813
LANDIS,04,intensive,2068,214.27,0,214.27,3.835
LANDIS,04,intensive,2069,215.507,0,215.507,3.858
LANDIS,04,intensive,2070,216.721,0,216.721,3.879
LANDIS,04,intensive,2071,217.911,0,217.911,3.901
LANDIS,04,intensive,2072,219.079,0,219.079,3.922
LANDIS,04,intensive,2073,220.223,0,220.223,3.942
LANDIS,04,intensive,2074,221.345,0,221.345,3.962
LANDIS,04,intensive,2075,222.447,0,222.447,3.982
LANDIS,04,intensive,2076,223.531,0,223.531,4.001
LANDIS,04,intensive,2077,224.595,0,224.595,4.02
LANDIS,04,intensive,2078,225.641,0,225.641,4.039
LANDIS,04,intensive,2079,226.667,0,226.667,4.057
LANDIS,04,intensive,2080,227.675,0,227.675,4.075
LANDIS,04,intensive,2081,228.663,0,228.663,4.093
LANDIS,04,intensive,2082,229.632,0,229.632,4.11
LANDIS,04,intensive,2083,230.582,0,230.582,4.127
LANDIS,04,intensive,2084,231.513,0,231.513,4.144
LANDIS,04,intensive,2085,232.427,0,232.427,4.16
LANDIS,04,intensive,2086,233.322,0,233.322,4.176
LANDIS,04,intensive,2087,234.2,0,234.2,4.192
LANDIS,04,intensive,2088,235.06,0,235.06,4.208
LANDIS,04,intensive,2089,235.902,0,235.902,4.223
LANDIS,04,intensive,2090,236.726,0,236.726,4.237
LANDIS,04,intensive,2091,237.533,0,237.533,4.252
LANDIS,04,intensive,2092,238.322,0,238.322,4.266
LANDIS,04,intensive,2093,239.093,0,239.093,4.28
LANDIS,04,intensive,2094,239.846,0,239.846,4.293
LANDIS,04,intensive,2095,240.585,0,240.585,4.306
LANDIS,04,intensive,2096,241.311,0,241.311,4.319
LANDIS,04,intensive,2097,242.022,0,242.022,4.332
LANDIS,04,intensive,2098,242.719,0,242.719,4.345
LANDIS,04,intensive,2099,243.402,0,243.402,4.357
LANDIS,04,intensive,2100,244.071,0,244.071,4.369
LANDIS,05,reserve,2025,464.86,0,464.86,4.835
LANDIS,05,reserve,2026,476.895,0,476.895,4.96
LANDIS,05,reserve,2027,488.906,0,488.906,5.085
LANDIS,05,reserve,2028,500.893,0,500.893,5.209
LANDIS,05,reserve,2029,512.857,0,512.857,5.334
LANDIS,05,reserve,2030,524.798,0,524.798,5.458
LANDIS,05,reserve,2031,536.718,0,536.718,5.582
LANDIS,05,reserve,2032,548.617,0,548.617,5.706
LANDIS,05,reserve,2033,560.496,0,560.496,5.829
LANDIS,05,reserve,2034,572.356,0,572.356,5.953
LANDIS,05,reserve,2035,584.14,0,584.14,6.075
LANDIS,05,reserve,2036,595.85,0,595.85,6.197
LANDIS,05,reserve,2037,607.488,0,607.488,6.318
LANDIS,05,reserve,2038,619.053,0,619.053,6.438
LANDIS,05,reserve,2039,630.548,0,630.548,6.558
LANDIS,05,reserve,2040,641.974,0,641.974,6.677
LANDIS,05,reserve,2041,653.33,0,653.33,6.795
LANDIS,05,reserve,2042,664.619,0,664.619,6.912
LANDIS,05,reserve,2043,675.841,0,675.841,7.029
LANDIS,05,reserve,2044,686.997,0,686.997,7.145
LANDIS,05,reserve,2045,698.055,0,698.055,7.26
LANDIS,05,reserve,2046,709.016,0,709.016,7.374
LANDIS,05,reserve,2047,719.881,0,719.881,7.487
LANDIS,05,reserve,2048,730.651,0,730.651,7.599
LANDIS,05,reserve,2049,741.327,0,741.327,7.71
LANDIS,05,reserve,2050,751.911,0,751.911,7.82
LANDIS,05,reserve,2051,762.402,0,762.402,7.929
LANDIS,05,reserve,2052,772.801,0,772.801,8.037
LANDIS,05,reserve,2053,783.111,0,783.111,8.144
LANDIS,05,reserve,2054,793.33,0,793.33,8.251
LANDIS,05,reserve,2055,803.445,0,803.445,8.356
LANDIS,05,reserve,2056,813.455,0,813.455,8.46
LANDIS,05,reserve,2057,823.361,0,823.361,8.563
LANDIS,05,reserve,2058,833.165,0,833.165,8.665
LANDIS,05,reserve,2059,842.868,0,842.868,8.766
LANDIS,05,reserve,2060,852.468,0,852.468,8.866
LANDIS,05,reserve,2061,861.969,0,861.969,8.965
LANDIS,05,reserve,2062,871.369,0,871.369,9.062
LANDIS,05,reserve,2063,880.671,0,880.671,9.159
LANDIS,05,reserve,2064,889.873,0,889.873,9.255
LANDIS,05,reserve,2065,898.971,0,898.971,9.349
LANDIS,05,reserve,2066,907.964,0,907.964,9.443
LANDIS,05,reserve,2067,916.854,0,916.854,9.535
LANDIS,05,reserve,2068,925.639,0,925.639,9.627
LANDIS,05,reserve,2069,934.322,0,934.322,9.717
LANDIS,05,reserve,2070,942.903,0,942.903,9.806
LANDIS,05,reserve,2071,951.382,0,951.382,9.894
LANDIS,05,reserve,2072,959.76,0,959.76,9.982
LANDIS,05,reserve,2073,968.037,0,968.037,10.068
LANDIS,05,reserve,2074,976.214,0,976.214,10.153
LANDIS,05,reserve,2075,984.292,0,984.292,10.237
LANDIS,05,reserve,2076,992.27,0,992.27,10.32
LANDIS,05,reserve,2077,1000.149,0,1000.149,10.402
LANDIS,05,reserve,2078,1007.929,0,1007.929,10.483
LANDIS,05,reserve,2079,1015.612,0,1015.612,10.562
LANDIS,05,reserve,2080,1023.197,0,1023.197,10.641
LANDIS,05,reserve,2081,1030.685,0,1030.685,10.719
LANDIS,05,reserve,2082,1038.076,0,1038.076,10.796
LANDIS,05,reserve,2083,1045.37,0,1045.37,10.872
LANDIS,05,reserve,2084,1052.569,0,1052.569,10.947
LANDIS,05,reserve,2085,1059.674,0,1059.674,11.021
LANDIS,05,reserve,2086,1066.687,0,1066.687,11.094
LANDIS,05,reserve,2087,1073.607,0,1073.607,11.166
LANDIS,05,reserve,2088,1080.435,0,1080.435,11.237
LANDIS,05,reserve,2089,1087.172,0,1087.172,11.307
LANDIS,05,reserve,2090,1093.817,0,1093.817,11.376
LANDIS,05,reserve,2091,1100.37,0,1100.37,11.444
LANDIS,05,reserve,2092,1106.833,0,1106.833,11.511
LANDIS,05,reserve,2093,1113.205,0,1113.205,11.577
LANDIS,05,reserve,2094,1119.487,0,1119.487,11.643
LANDIS,05,reserve,2095,1125.686,0,1125.686,11.707
LANDIS,05,reserve,2096,1131.8,0,1131.8,11.771
LANDIS,05,reserve,2097,1137.832,0,1137.832,11.834
LANDIS,05,reserve,2098,1143.78,0,1143.78,11.895
LANDIS,05,reserve,2099,1149.645,0,1149.645,11.956
LANDIS,05,reserve,2100,1155.428,0,1155.428,12.017
LANDIS,05,BAU,2025,464.86,0,464.86,4.835
LANDIS,05,BAU,2026,475.143,0.876,476.019,4.942
LANDIS,05,BAU,2027,485.363,1.709,487.072,5.048
LANDIS,05,BAU,2028,495.521,2.508,498.029,5.153
LANDIS,05,BAU,2029,505.617,3.277,508.895,5.258
LANDIS,05,BAU,2030,515.653,4.024,519.677,5.363
LANDIS,05,BAU,2031,525.629,4.753,530.382,5.467
LANDIS,05,BAU,2032,535.547,5.466,541.013,5.57
LANDIS,05,BAU,2033,545.408,6.167,551.575,5.672
LANDIS,05,BAU,2034,555.213,6.859,562.071,5.774
LANDIS,05,BAU,2035,564.904,7.543,572.447,5.875
LANDIS,05,BAU,2036,574.485,8.221,582.706,5.975
LANDIS,05,BAU,2037,583.958,8.894,592.852,6.073
LANDIS,05,BAU,2038,593.322,9.564,602.886,6.171
LANDIS,05,BAU,2039,602.581,10.231,612.811,6.267
LANDIS,05,BAU,2040,611.736,10.895,622.631,6.362
LANDIS,05,BAU,2041,620.786,11.558,632.344,6.456
LANDIS,05,BAU,2042,629.736,12.219,641.955,6.549
LANDIS,05,BAU,2043,638.584,12.88,651.464,6.641
LANDIS,05,BAU,2044,647.334,13.539,660.873,6.732
LANDIS,05,BAU,2045,655.952,14.198,670.15,6.822
LANDIS,05,BAU,2046,664.441,14.857,679.298,6.91
LANDIS,05,BAU,2047,672.802,15.515,688.317,6.997
LANDIS,05,BAU,2048,681.036,16.173,697.209,7.083
LANDIS,05,BAU,2049,689.145,16.83,705.975,7.167
LANDIS,05,BAU,2050,697.132,17.487,714.619,7.25
LANDIS,05,BAU,2051,704.995,18.143,723.139,7.332
LANDIS,05,BAU,2052,712.737,18.799,731.536,7.413
LANDIS,05,BAU,2053,720.361,19.454,739.815,7.492
LANDIS,05,BAU,2054,727.865,20.108,747.974,7.57
LANDIS,05,BAU,2055,735.237,20.762,755.999,7.647
LANDIS,05,BAU,2056,742.476,21.414,763.891,7.722
LANDIS,05,BAU,2057,749.584,22.066,771.65,7.796
LANDIS,05,BAU,2058,756.563,22.716,779.279,7.868
LANDIS,05,BAU,2059,763.414,23.365,786.78,7.94
LANDIS,05,BAU,2060,770.137,24.013,794.15,8.01
LANDIS,05,BAU,2061,776.736,24.659,801.395,8.078
LANDIS,05,BAU,2062,783.208,25.304,808.512,8.145
LANDIS,05,BAU,2063,789.559,25.946,815.505,8.212
LANDIS,05,BAU,2064,795.785,26.587,822.372,8.276
LANDIS,05,BAU,2065,801.884,27.226,829.11,8.34
LANDIS,05,BAU,2066,807.854,27.863,835.718,8.402
LANDIS,05,BAU,2067,813.7,28.498,842.198,8.463
LANDIS,05,BAU,2068,819.418,29.131,848.549,8.522
LANDIS,05,BAU,2069,825.013,29.761,854.774,8.58
LANDIS,05,BAU,2070,830.484,30.388,860.873,8.637
LANDIS,05,BAU,2071,835.834,31.013,866.847,8.693
LANDIS,05,BAU,2072,841.061,31.636,872.697,8.747
LANDIS,05,BAU,2073,846.169,32.255,878.424,8.8
LANDIS,05,BAU,2074,851.156,32.872,884.028,8.852
LANDIS,05,BAU,2075,856.027,33.486,889.512,8.903
LANDIS,05,BAU,2076,860.778,34.096,894.875,8.952
LANDIS,05,BAU,2077,865.413,34.704,900.117,9
LANDIS,05,BAU,2078,869.932,35.308,905.239,9.047
LANDIS,05,BAU,2079,874.336,35.909,910.245,9.093
LANDIS,05,BAU,2080,878.626,36.506,915.132,9.138
LANDIS,05,BAU,2081,882.802,37.1,919.902,9.181
LANDIS,05,BAU,2082,886.866,37.69,924.557,9.224
LANDIS,05,BAU,2083,890.818,38.277,929.095,9.265
LANDIS,05,BAU,2084,894.659,38.86,933.52,9.305
LANDIS,05,BAU,2085,898.393,39.439,937.832,9.343
LANDIS,05,BAU,2086,902.02,40.015,942.035,9.381
LANDIS,05,BAU,2087,905.54,40.586,946.127,9.418
LANDIS,05,BAU,2088,908.955,41.154,950.109,9.453
LANDIS,05,BAU,2089,912.267,41.717,953.984,9.488
LANDIS,05,BAU,2090,915.473,42.277,957.75,9.521
LANDIS,05,BAU,2091,918.576,42.832,961.408,9.553
LANDIS,05,BAU,2092,921.577,43.383,964.96,9.585
LANDIS,05,BAU,2093,924.476,43.93,968.406,9.615
LANDIS,05,BAU,2094,927.274,44.473,971.746,9.644
LANDIS,05,BAU,2095,929.978,45.011,974.989,9.672
LANDIS,05,BAU,2096,932.587,45.545,978.132,9.699
LANDIS,05,BAU,2097,935.104,46.074,981.178,9.725
LANDIS,05,BAU,2098,937.528,46.599,984.127,9.75
LANDIS,05,BAU,2099,939.86,47.119,986.979,9.775
LANDIS,05,BAU,2100,942.1,47.635,989.736,9.798
LANDIS,05,conservation,2025,464.86,0,464.86,4.835
LANDIS,05,conservation,2026,476.24,0.328,476.567,4.953
LANDIS,05,conservation,2027,487.58,0.64,488.22,5.071
LANDIS,05,conservation,2028,498.879,0.94,499.819,5.188
LANDIS,05,conservation,2029,510.14,1.23,511.37,5.306
LANDIS,05,conservation,2030,521.362,1.512,522.875,5.422
LANDIS,05,conservation,2031,532.547,1.788,534.336,5.539
LANDIS,05,conservation,2032,543.696,2.059,545.755,5.655
LANDIS,05,conservation,2033,554.809,2.326,557.135,5.77
LANDIS,05,conservation,2034,565.887,2.59,568.477,5.885
LANDIS,05,conservation,2035,576.873,2.852,579.725,6
LANDIS,05,conservation,2036,587.77,3.112,590.882,6.113
LANDIS,05,conservation,2037,598.58,3.371,601.951,6.225
LANDIS,05,conservation,2038,609.301,3.629,612.93,6.337
LANDIS,05,conservation,2039,619.937,3.887,623.824,6.447
LANDIS,05,conservation,2040,630.49,4.145,634.634,6.557
LANDIS,05,conservation,2041,640.957,4.402,645.359,6.666
LANDIS,05,conservation,2042,651.343,4.659,656.002,6.774
LANDIS,05,conservation,2043,661.647,4.917,666.564,6.881
LANDIS,05,conservation,2044,671.87,5.175,677.045,6.988
LANDIS,05,conservation,2045,681.981,5.433,687.414,7.093
LANDIS,05,conservation,2046,691.981,5.692,697.673,7.197
LANDIS,05,conservation,2047,701.871,5.951,707.822,7.3
LANDIS,05,conservation,2048,711.651,6.21,717.862,7.401
LANDIS,05,conservation,2049,721.324,6.47,727.795,7.502
LANDIS,05,conservation,2050,730.892,6.73,737.622,7.601
LANDIS,05,conservation,2051,740.353,6.991,747.344,7.7
LANDIS,05,conservation,2052,749.708,7.252,756.96,7.797
LANDIS,05,conservation,2053,758.962,7.513,766.475,7.893
LANDIS,05,conservation,2054,768.111,7.775,775.886,7.988
LANDIS,05,conservation,2055,777.143,8.036,785.18,8.082
LANDIS,05,conservation,2056,786.058,8.298,794.356,8.175
LANDIS,05,conservation,2057,794.856,8.56,803.417,8.267
LANDIS,05,conservation,2058,803.54,8.823,812.363,8.357
LANDIS,05,conservation,2059,812.11,9.085,821.195,8.446
LANDIS,05,conservation,2060,820.566,9.347,829.913,8.534
LANDIS,05,conservation,2061,828.91,9.61,838.52,8.621
LANDIS,05,conservation,2062,837.142,9.872,847.014,8.706
LANDIS,05,conservation,2063,845.264,10.134,855.398,8.791
LANDIS,05,conservation,2064,853.275,10.396,863.671,8.874
LANDIS,05,conservation,2065,861.17,10.658,871.828,8.956
LANDIS,05,conservation,2066,868.95,10.919,879.869,9.037
LANDIS,05,conservation,2067,876.615,11.181,887.795,9.117
LANDIS,05,conservation,2068,884.164,11.442,895.606,9.195
LANDIS,05,conservation,2069,891.601,11.702,903.303,9.273
LANDIS,05,conservation,2070,898.926,11.962,910.888,9.349
LANDIS,05,conservation,2071,906.138,12.222,918.36,9.424
LANDIS,05,conservation,2072,913.238,12.481,925.72,9.498
LANDIS,05,conservation,2073,920.228,12.74,932.968,9.57
LANDIS,05,conservation,2074,927.108,12.998,940.106,9.642
LANDIS,05,conservation,2075,933.88,13.255,947.135,9.712
LANDIS,05,conservation,2076,940.542,13.512,954.054,9.782
LANDIS,05,conservation,2077,947.095,13.768,960.863,9.85
LANDIS,05,conservation,2078,953.54,14.024,967.564,9.917
LANDIS,05,conservation,2079,959.879,14.279,974.158,9.983
LANDIS,05,conservation,2080,966.111,14.532,980.644,10.048
LANDIS,05,conservation,2081,972.238,14.786,987.023,10.111
LANDIS,05,conservation,2082,978.258,15.038,993.296,10.174
LANDIS,05,conservation,2083,984.174,15.289,999.463,10.236
LANDIS,05,conservation,2084,989.986,15.54,1005.525,10.296
LANDIS,05,conservation,2085,995.695,15.789,1011.484,10.355
LANDIS,05,conservation,2086,1001.305,16.038,1017.343,10.414
LANDIS,05,conservation,2087,1006.814,16.285,1023.099,10.471
LANDIS,05,conservation,2088,1012.223,16.532,1028.754,10.527
LANDIS,05,conservation,2089,1017.533,16.777,1034.31,10.582
LANDIS,05,conservation,2090,1022.744,17.021,1039.765,10.637
LANDIS,05,conservation,2091,1027.855,17.265,1045.12,10.69
LANDIS,05,conservation,2092,1032.87,17.507,1050.377,10.742
LANDIS,05,conservation,2093,1037.786,17.748,1055.534,10.793
LANDIS,05,conservation,2094,1042.605,17.988,1060.593,10.843
LANDIS,05,conservation,2095,1047.335,18.226,1065.561,10.892
LANDIS,05,conservation,2096,1051.973,18.464,1070.436,10.941
LANDIS,05,conservation,2097,1056.522,18.7,1075.222,10.988
LANDIS,05,conservation,2098,1060.981,18.935,1079.916,11.034
LANDIS,05,conservation,2099,1065.351,19.168,1084.519,11.08
LANDIS,05,conservation,2100,1069.632,19.4,1089.033,11.124
LANDIS,05,intensive,2025,464.86,0,464.86,4.835
LANDIS,05,intensive,2026,472.77,2.063,474.832,4.917
LANDIS,05,intensive,2027,480.585,4.014,484.599,4.998
LANDIS,05,intensive,2028,488.308,5.873,494.181,5.078
LANDIS,05,intensive,2029,495.939,7.656,503.595,5.158
LANDIS,05,intensive,2030,503.479,9.376,512.854,5.236
LANDIS,05,intensive,2031,510.931,11.043,521.974,5.314
LANDIS,05,intensive,2032,518.296,12.667,530.962,5.39
LANDIS,05,intensive,2033,525.575,14.254,539.829,5.466
LANDIS,05,intensive,2034,532.771,15.81,548.582,5.541
LANDIS,05,intensive,2035,539.828,17.342,557.169,5.614
LANDIS,05,intensive,2036,546.747,18.851,565.599,5.686
LANDIS,05,intensive,2037,553.533,20.343,573.876,5.757
LANDIS,05,intensive,2038,560.186,21.818,582.004,5.826
LANDIS,05,intensive,2039,566.71,23.279,589.989,5.894
LANDIS,05,intensive,2040,573.107,24.727,597.835,5.96
LANDIS,05,intensive,2041,579.377,26.165,605.543,6.026
LANDIS,05,intensive,2042,585.525,27.593,613.118,6.09
LANDIS,05,intensive,2043,591.551,29.012,620.563,6.152
LANDIS,05,intensive,2044,597.458,30.422,627.879,6.214
LANDIS,05,intensive,2045,603.214,31.824,635.038,6.274
LANDIS,05,intensive,2046,608.822,33.218,642.04,6.332
LANDIS,05,intensive,2047,614.284,34.605,648.889,6.389
LANDIS,05,intensive,2048,619.603,35.984,655.587,6.444
LANDIS,05,intensive,2049,624.781,37.356,662.137,6.498
LANDIS,05,intensive,2050,629.82,38.721,668.541,6.55
LANDIS,05,intensive,2051,634.722,40.077,674.8,6.601
LANDIS,05,intensive,2052,639.489,41.427,680.915,6.651
LANDIS,05,intensive,2053,644.124,42.768,686.892,6.699
LANDIS,05,intensive,2054,648.627,44.102,692.729,6.746
LANDIS,05,intensive,2055,652.986,45.428,698.414,6.791
LANDIS,05,intensive,2056,657.202,46.745,703.947,6.835
LANDIS,05,intensive,2057,661.276,48.054,709.33,6.877
LANDIS,05,intensive,2058,665.211,49.355,714.566,6.918
LANDIS,05,intensive,2059,669.011,50.647,719.658,6.958
LANDIS,05,intensive,2060,672.674,51.93,724.604,6.996
LANDIS,05,intensive,2061,676.206,53.203,729.41,7.033
LANDIS,05,intensive,2062,679.606,54.468,734.073,7.068
LANDIS,05,intensive,2063,682.877,55.722,738.599,7.102
LANDIS,05,intensive,2064,686.019,56.967,742.986,7.135
LANDIS,05,intensive,2065,689.029,58.202,747.231,7.166
LANDIS,05,intensive,2066,691.908,59.427,751.335,7.196
LANDIS,05,intensive,2067,694.658,60.642,755.299,7.225
LANDIS,05,intensive,2068,697.278,61.846,759.124,7.252
LANDIS,05,intensive,2069,699.774,63.039,762.813,7.278
LANDIS,05,intensive,2070,702.145,64.222,766.366,7.302
LANDIS,05,intensive,2071,704.393,65.393,769.786,7.326
LANDIS,05,intensive,2072,706.52,66.553,773.073,7.348
LANDIS,05,intensive,2073,708.528,67.702,776.23,7.369
LANDIS,05,intensive,2074,710.417,68.839,779.257,7.388
LANDIS,05,intensive,2075,712.191,69.965,782.156,7.407
LANDIS,05,intensive,2076,713.849,71.079,784.928,7.424
LANDIS,05,intensive,2077,715.393,72.181,787.574,7.44
LANDIS,05,intensive,2078,716.825,73.271,790.096,7.455
LANDIS,05,intensive,2079,718.147,74.349,792.496,7.469
LANDIS,05,intensive,2080,719.359,75.415,794.773,7.481
LANDIS,05,intensive,2081,720.463,76.468,796.931,7.493
LANDIS,05,intensive,2082,721.461,77.509,798.969,7.503
LANDIS,05,intensive,2083,722.353,78.537,800.889,7.513
LANDIS,05,intensive,2084,723.141,79.552,802.694,7.521
LANDIS,05,intensive,2085,723.829,80.555,804.385,7.528
LANDIS,05,intensive,2086,724.419,81.545,805.964,7.534
LANDIS,05,intensive,2087,724.911,82.522,807.433,7.539
