model,dom,scenario,year,agc_TgC_anchored,agc_TgC_anchored_se
CBM_dist,12,reserve,2070,548.907,9.628
CBM_dist,12,reserve,2071,552.769,9.699
CBM_dist,12,reserve,2072,556.586,9.769
CBM_dist,12,reserve,2073,560.358,9.839
CBM_dist,12,reserve,2074,564.084,9.907
CBM_dist,12,reserve,2075,567.768,9.975
CBM_dist,12,reserve,2076,571.408,10.043
CBM_dist,12,reserve,2077,575.004,10.109
CBM_dist,12,reserve,2078,578.558,10.175
CBM_dist,12,reserve,2079,582.07,10.24
CBM_dist,12,reserve,2080,585.539,10.305
CBM_dist,12,reserve,2081,588.967,10.369
CBM_dist,12,reserve,2082,592.354,10.432
CBM_dist,12,reserve,2083,595.701,10.494
CBM_dist,12,reserve,2084,599.007,10.556
CBM_dist,12,reserve,2085,602.273,10.618
CBM_dist,12,reserve,2086,605.499,10.678
CBM_dist,12,reserve,2087,608.686,10.738
CBM_dist,12,reserve,2088,611.835,10.798
CBM_dist,12,reserve,2089,614.945,10.856
CBM_dist,12,reserve,2090,618.017,10.915
CBM_dist,12,reserve,2091,621.052,10.972
CBM_dist,12,reserve,2092,624.048,11.029
CBM_dist,12,reserve,2093,627.009,11.086
CBM_dist,12,reserve,2094,629.933,11.141
CBM_dist,12,reserve,2095,632.821,11.197
CBM_dist,12,reserve,2096,635.672,11.251
CBM_dist,12,reserve,2097,638.489,11.305
CBM_dist,12,reserve,2098,641.269,11.359
CBM_dist,12,reserve,2099,644.015,11.412
CBM_dist,12,reserve,2100,646.727,11.464
CBM_dist,13,reserve,2025,590.06,6.255
CBM_dist,13,reserve,2026,597.747,6.337
CBM_dist,13,reserve,2027,605.39,6.419
CBM_dist,13,reserve,2028,612.994,6.501
CBM_dist,13,reserve,2029,620.563,6.582
CBM_dist,13,reserve,2030,628.1,6.663
CBM_dist,13,reserve,2031,635.595,6.743
CBM_dist,13,reserve,2032,643.062,6.823
CBM_dist,13,reserve,2033,650.509,6.903
CBM_dist,13,reserve,2034,657.935,6.983
CBM_dist,13,reserve,2035,665.327,7.063
CBM_dist,13,reserve,2036,672.686,7.142
CBM_dist,13,reserve,2037,680.008,7.22
CBM_dist,13,reserve,2038,687.285,7.299
CBM_dist,13,reserve,2039,694.512,7.376
CBM_dist,13,reserve,2040,701.677,7.454
CBM_dist,13,reserve,2041,708.792,7.53
CBM_dist,13,reserve,2042,715.84,7.606
CBM_dist,13,reserve,2043,722.813,7.681
CBM_dist,13,reserve,2044,729.711,7.756
CBM_dist,13,reserve,2045,736.529,7.829
CBM_dist,13,reserve,2046,743.263,7.902
CBM_dist,13,reserve,2047,749.919,7.974
CBM_dist,13,reserve,2048,756.497,8.045
CBM_dist,13,reserve,2049,762.996,8.115
CBM_dist,13,reserve,2050,769.42,8.184
CBM_dist,13,reserve,2051,775.763,8.253
CBM_dist,13,reserve,2052,782.028,8.321
CBM_dist,13,reserve,2053,788.217,8.388
CBM_dist,13,reserve,2054,794.33,8.454
CBM_dist,13,reserve,2055,800.367,8.519
CBM_dist,13,reserve,2056,806.325,8.584
CBM_dist,13,reserve,2057,812.211,8.648
CBM_dist,13,reserve,2058,818.022,8.711
CBM_dist,13,reserve,2059,823.761,8.773
CBM_dist,13,reserve,2060,830.288,8.844
CBM_dist,13,reserve,2061,836.752,8.914
CBM_dist,13,reserve,2062,843.17,8.983
CBM_dist,13,reserve,2063,849.525,9.052
CBM_dist,13,reserve,2064,855.816,9.12
CBM_dist,13,reserve,2065,862.049,9.188
CBM_dist,13,reserve,2066,868.219,9.255
CBM_dist,13,reserve,2067,874.329,9.321
CBM_dist,13,reserve,2068,880.379,9.387
CBM_dist,13,reserve,2069,886.37,9.452
CBM_dist,13,reserve,2070,891.44,9.508
CBM_dist,13,reserve,2071,896.437,9.562
CBM_dist,13,reserve,2072,901.352,9.616
CBM_dist,13,reserve,2073,906.198,9.669
CBM_dist,13,reserve,2074,910.974,9.722
CBM_dist,13,reserve,2075,916.396,9.781
CBM_dist,13,reserve,2076,921.697,9.839
CBM_dist,13,reserve,2077,926.877,9.895
CBM_dist,13,reserve,2078,931.936,9.951
CBM_dist,13,reserve,2079,936.875,10.005
CBM_dist,13,reserve,2080,941.717,10.058
CBM_dist,13,reserve,2081,946.44,10.11
CBM_dist,13,reserve,2082,951.049,10.161
CBM_dist,13,reserve,2083,955.54,10.21
CBM_dist,13,reserve,2084,959.91,10.258
CBM_dist,13,reserve,2085,963.347,10.297
CBM_dist,13,reserve,2086,966.601,10.333
CBM_dist,13,reserve,2087,969.673,10.368
CBM_dist,13,reserve,2088,972.564,10.4
CBM_dist,13,reserve,2089,975.271,10.431
CBM_dist,13,reserve,2090,977.805,10.46
CBM_dist,13,reserve,2091,980.155,10.487
CBM_dist,13,reserve,2092,982.316,10.511
CBM_dist,13,reserve,2093,984.294,10.534
CBM_dist,13,reserve,2094,986.091,10.555
CBM_dist,13,reserve,2095,987.844,10.576
CBM_dist,13,reserve,2096,989.559,10.596
CBM_dist,13,reserve,2097,991.239,10.616
CBM_dist,13,reserve,2098,992.883,10.636
CBM_dist,13,reserve,2099,994.489,10.655
CBM_dist,13,reserve,2100,996.042,10.673
CBM_dist,16,reserve,2025,417.43,5.844
CBM_dist,16,reserve,2026,421.254,5.912
CBM_dist,16,reserve,2027,424.951,5.978
CBM_dist,16,reserve,2028,428.523,6.043
CBM_dist,16,reserve,2029,431.972,6.107
CBM_dist,16,reserve,2030,435.299,6.169
CBM_dist,16,reserve,2031,438.506,6.231
CBM_dist,16,reserve,2032,441.594,6.291
CBM_dist,16,reserve,2033,444.562,6.35
CBM_dist,16,reserve,2034,447.421,6.408
CBM_dist,16,reserve,2035,450.166,6.465
CBM_dist,16,reserve,2036,452.798,6.521
CBM_dist,16,reserve,2037,455.321,6.576
CBM_dist,16,reserve,2038,457.735,6.63
CBM_dist,16,reserve,2039,460.041,6.683
CBM_dist,16,reserve,2040,462.243,6.735
CBM_dist,16,reserve,2041,464.339,6.786
CBM_dist,16,reserve,2042,466.334,6.836
CBM_dist,16,reserve,2043,468.229,6.885
CBM_dist,16,reserve,2044,470.028,6.933
CBM_dist,16,reserve,2045,471.733,6.981
CBM_dist,16,reserve,2046,473.344,7.027
CBM_dist,16,reserve,2047,474.865,7.073
CBM_dist,16,reserve,2048,476.295,7.118
CBM_dist,16,reserve,2049,477.636,7.163
CBM_dist,16,reserve,2050,478.889,7.206
CBM_dist,16,reserve,2051,480.053,7.249
CBM_dist,16,reserve,2052,481.131,7.291
CBM_dist,16,reserve,2053,482.122,7.333
CBM_dist,16,reserve,2054,483.027,7.373
CBM_dist,16,reserve,2055,483.848,7.413
CBM_dist,16,reserve,2056,484.585,7.452
CBM_dist,16,reserve,2057,485.241,7.491
CBM_dist,16,reserve,2058,485.814,7.529
CBM_dist,16,reserve,2059,486.305,7.566
CBM_dist,16,reserve,2060,486.716,7.603
CBM_dist,16,reserve,2061,487.047,7.639
CBM_dist,16,reserve,2062,487.298,7.674
CBM_dist,16,reserve,2063,487.469,7.708
CBM_dist,16,reserve,2064,487.563,7.742
CBM_dist,16,reserve,2065,487.584,7.775
CBM_dist,16,reserve,2066,487.534,7.808
CBM_dist,16,reserve,2067,487.412,7.84
CBM_dist,16,reserve,2068,487.221,7.872
CBM_dist,16,reserve,2069,486.96,7.903
CBM_dist,16,reserve,2070,486.629,7.933
CBM_dist,16,reserve,2071,486.23,7.963
CBM_dist,16,reserve,2072,485.763,7.993
CBM_dist,16,reserve,2073,485.229,8.021
CBM_dist,16,reserve,2074,484.627,8.05
CBM_dist,16,reserve,2075,483.961,8.077
CBM_dist,16,reserve,2076,483.233,8.104
CBM_dist,16,reserve,2077,482.444,8.131
CBM_dist,16,reserve,2078,481.591,8.157
CBM_dist,16,reserve,2079,480.679,8.183
CBM_dist,16,reserve,2080,479.706,8.208
CBM_dist,16,reserve,2081,478.672,8.233
CBM_dist,16,reserve,2082,477.58,8.257
CBM_dist,16,reserve,2083,476.429,8.281
CBM_dist,16,reserve,2084,475.219,8.304
CBM_dist,16,reserve,2085,473.959,8.327
CBM_dist,16,reserve,2086,472.649,8.349
CBM_dist,16,reserve,2087,471.29,8.371
CBM_dist,16,reserve,2088,469.882,8.393
CBM_dist,16,reserve,2089,468.425,8.414
CBM_dist,16,reserve,2090,466.92,8.435
CBM_dist,16,reserve,2091,465.368,8.456
CBM_dist,16,reserve,2092,463.769,8.476
CBM_dist,16,reserve,2093,462.124,8.495
CBM_dist,16,reserve,2094,460.433,8.515
CBM_dist,16,reserve,2095,458.699,8.534
CBM_dist,16,reserve,2096,456.923,8.552
CBM_dist,16,reserve,2097,455.105,8.57
CBM_dist,16,reserve,2098,453.245,8.588
CBM_dist,16,reserve,2099,451.345,8.606
CBM_dist,16,reserve,2100,449.405,8.623
CBM_dist,17,reserve,2025,150.46,3.521
CBM_dist,17,reserve,2026,151.793,3.553
CBM_dist,17,reserve,2027,153.117,3.584
CBM_dist,17,reserve,2028,154.431,3.615
CBM_dist,17,reserve,2029,155.736,3.647
CBM_dist,17,reserve,2030,157.031,3.677
CBM_dist,17,reserve,2031,158.317,3.708
CBM_dist,17,reserve,2032,159.594,3.739
CBM_dist,17,reserve,2033,160.862,3.769
CBM_dist,17,reserve,2034,162.121,3.799
CBM_dist,17,reserve,2035,163.37,3.829
CBM_dist,17,reserve,2036,164.611,3.859
CBM_dist,17,reserve,2037,165.842,3.888
CBM_dist,17,reserve,2038,167.065,3.917
CBM_dist,17,reserve,2039,168.279,3.946
CBM_dist,17,reserve,2040,169.485,3.975
CBM_dist,17,reserve,2041,170.681,4.004
CBM_dist,17,reserve,2042,171.869,4.032
CBM_dist,17,reserve,2043,173.048,4.061
CBM_dist,17,reserve,2044,174.219,4.089
CBM_dist,17,reserve,2045,175.382,4.117
CBM_dist,17,reserve,2046,176.536,4.144
CBM_dist,17,reserve,2047,177.681,4.172
CBM_dist,17,reserve,2048,178.818,4.199
CBM_dist,17,reserve,2049,179.947,4.226
CBM_dist,17,reserve,2050,181.068,4.253
CBM_dist,17,reserve,2051,182.181,4.28
CBM_dist,17,reserve,2052,183.286,4.307
CBM_dist,17,reserve,2053,184.383,4.333
CBM_dist,17,reserve,2054,185.471,4.359
CBM_dist,17,reserve,2055,186.553,4.385
CBM_dist,17,reserve,2056,187.626,4.411
CBM_dist,17,reserve,2057,188.69,4.437
CBM_dist,17,reserve,2058,189.748,4.463
CBM_dist,17,reserve,2059,190.797,4.488
CBM_dist,17,reserve,2060,191.839,4.513
CBM_dist,17,reserve,2061,192.874,4.538
CBM_dist,17,reserve,2062,193.9,4.563
CBM_dist,17,reserve,2063,194.92,4.588
CBM_dist,17,reserve,2064,195.932,4.612
CBM_dist,17,reserve,2065,196.936,4.636
CBM_dist,17,reserve,2066,197.934,4.661
CBM_dist,17,reserve,2067,198.924,4.685
CBM_dist,17,reserve,2068,199.907,4.708
CBM_dist,17,reserve,2069,200.881,4.732
CBM_dist,17,reserve,2070,201.849,4.756
CBM_dist,17,reserve,2071,202.811,4.779
CBM_dist,17,reserve,2072,203.764,4.802
CBM_dist,17,reserve,2073,204.712,4.825
CBM_dist,17,reserve,2074,205.652,4.848
CBM_dist,17,reserve,2075,206.585,4.871
CBM_dist,17,reserve,2076,207.511,4.893
CBM_dist,17,reserve,2077,208.43,4.916
CBM_dist,17,reserve,2078,209.344,4.938
CBM_dist,17,reserve,2079,210.249,4.96
CBM_dist,17,reserve,2080,211.148,4.982
CBM_dist,17,reserve,2081,212.041,5.004
CBM_dist,17,reserve,2082,212.927,5.026
CBM_dist,17,reserve,2083,213.806,5.047
CBM_dist,17,reserve,2084,214.678,5.068
CBM_dist,17,reserve,2085,215.545,5.09
CBM_dist,17,reserve,2086,216.405,5.111
CBM_dist,17,reserve,2087,217.258,5.132
CBM_dist,17,reserve,2088,218.106,5.152
CBM_dist,17,reserve,2089,218.946,5.173
CBM_dist,17,reserve,2090,219.781,5.194
CBM_dist,17,reserve,2091,220.609,5.214
CBM_dist,17,reserve,2092,221.432,5.234
CBM_dist,17,reserve,2093,222.247,5.254
CBM_dist,17,reserve,2094,223.057,5.274
CBM_dist,17,reserve,2095,223.861,5.294
CBM_dist,17,reserve,2096,224.658,5.314
CBM_dist,17,reserve,2097,225.45,5.333
CBM_dist,17,reserve,2098,226.236,5.353
CBM_dist,17,reserve,2099,227.016,5.372
CBM_dist,17,reserve,2100,227.79,5.391
CBM_dist,18,reserve,2025,178.8,4.112
CBM_dist,18,reserve,2026,181.633,4.178
CBM_dist,18,reserve,2027,184.422,4.243
CBM_dist,18,reserve,2028,187.167,4.306
CBM_dist,18,reserve,2029,189.871,4.369
CBM_dist,18,reserve,2030,192.531,4.43
CBM_dist,18,reserve,2031,195.151,4.491
CBM_dist,18,reserve,2032,197.73,4.551
CBM_dist,18,reserve,2033,200.269,4.61
CBM_dist,18,reserve,2034,202.768,4.668
CBM_dist,18,reserve,2035,205.228,4.725
CBM_dist,18,reserve,2036,207.651,4.781
CBM_dist,18,reserve,2037,210.036,4.837
CBM_dist,18,reserve,2038,212.383,4.891
CBM_dist,18,reserve,2039,214.694,4.945
CBM_dist,18,reserve,2040,216.968,4.998
CBM_dist,18,reserve,2041,219.208,5.05
CBM_dist,18,reserve,2042,221.412,5.101
CBM_dist,18,reserve,2043,223.581,5.151
CBM_dist,18,reserve,2044,225.717,5.201
CBM_dist,18,reserve,2045,227.821,5.25
CBM_dist,18,reserve,2046,229.89,5.298
CBM_dist,18,reserve,2047,231.928,5.346
CBM_dist,18,reserve,2048,233.933,5.392
CBM_dist,18,reserve,2049,235.907,5.438
CBM_dist,18,reserve,2050,237.85,5.484
CBM_dist,18,reserve,2051,239.764,5.528
CBM_dist,18,reserve,2052,241.647,5.572
CBM_dist,18,reserve,2053,243.499,5.615
CBM_dist,18,reserve,2054,245.324,5.658
CBM_dist,18,reserve,2055,247.12,5.7
CBM_dist,18,reserve,2056,248.888,5.741
CBM_dist,18,reserve,2057,250.628,5.782
CBM_dist,18,reserve,2058,252.34,5.822
CBM_dist,18,reserve,2059,254.026,5.861
CBM_dist,18,reserve,2060,255.685,5.9
CBM_dist,18,reserve,2061,257.318,5.938
CBM_dist,18,reserve,2062,258.926,5.976
CBM_dist,18,reserve,2063,260.508,6.013
CBM_dist,18,reserve,2064,262.065,6.05
CBM_dist,18,reserve,2065,263.597,6.086
CBM_dist,18,reserve,2066,265.105,6.121
CBM_dist,18,reserve,2067,266.59,6.156
CBM_dist,18,reserve,2068,268.051,6.19
CBM_dist,18,reserve,2069,269.49,6.224
CBM_dist,18,reserve,2070,270.905,6.257
CBM_dist,18,reserve,2071,272.298,6.29
CBM_dist,18,reserve,2072,273.669,6.322
CBM_dist,18,reserve,2073,275.019,6.354
CBM_dist,18,reserve,2074,276.346,6.385
CBM_dist,18,reserve,2075,277.653,6.416
CBM_dist,18,reserve,2076,278.939,6.447
CBM_dist,18,reserve,2077,280.205,6.477
CBM_dist,18,reserve,2078,281.45,6.506
CBM_dist,18,reserve,2079,282.676,6.535
CBM_dist,18,reserve,2080,283.882,6.563
CBM_dist,18,reserve,2081,285.07,6.592
CBM_dist,18,reserve,2082,286.237,6.619
CBM_dist,18,reserve,2083,287.388,6.646
CBM_dist,18,reserve,2084,288.519,6.673
CBM_dist,18,reserve,2085,289.632,6.7
CBM_dist,18,reserve,2086,290.727,6.726
CBM_dist,18,reserve,2087,291.805,6.751
CBM_dist,18,reserve,2088,292.866,6.776
CBM_dist,18,reserve,2089,293.909,6.801
CBM_dist,18,reserve,2090,294.936,6.826
CBM_dist,18,reserve,2091,295.946,6.85
CBM_dist,18,reserve,2092,296.941,6.874
CBM_dist,18,reserve,2093,297.919,6.897
CBM_dist,18,reserve,2094,298.881,6.92
CBM_dist,18,reserve,2095,299.829,6.943
CBM_dist,18,reserve,2096,300.76,6.965
CBM_dist,18,reserve,2097,301.677,6.987
CBM_dist,18,reserve,2098,302.579,7.008
CBM_dist,18,reserve,2099,303.466,7.03
CBM_dist,18,reserve,2100,304.339,7.051
CBM_dist,19,reserve,2025,72.67,2.434
CBM_dist,19,reserve,2026,73.708,2.47
CBM_dist,19,reserve,2027,74.737,2.505
CBM_dist,19,reserve,2028,75.758,2.54
CBM_dist,19,reserve,2029,76.773,2.575
CBM_dist,19,reserve,2030,77.78,2.609
CBM_dist,19,reserve,2031,78.779,2.643
CBM_dist,19,reserve,2032,79.771,2.677
CBM_dist,19,reserve,2033,80.755,2.711
CBM_dist,19,reserve,2034,81.731,2.744
CBM_dist,19,reserve,2035,82.701,2.777
CBM_dist,19,reserve,2036,83.664,2.81
CBM_dist,19,reserve,2037,84.619,2.843
CBM_dist,19,reserve,2038,85.567,2.876
CBM_dist,19,reserve,2039,86.507,2.908
CBM_dist,19,reserve,2040,87.44,2.94
CBM_dist,19,reserve,2041,88.367,2.972
CBM_dist,19,reserve,2042,89.287,3.004
CBM_dist,19,reserve,2043,90.2,3.035
CBM_dist,19,reserve,2044,91.105,3.066
CBM_dist,19,reserve,2045,92.005,3.097
CBM_dist,19,reserve,2046,92.897,3.128
CBM_dist,19,reserve,2047,93.782,3.158
CBM_dist,19,reserve,2048,94.661,3.189
CBM_dist,19,reserve,2049,95.533,3.219
CBM_dist,19,reserve,2050,96.399,3.249
CBM_dist,19,reserve,2051,97.257,3.278
CBM_dist,19,reserve,2052,98.11,3.308
CBM_dist,19,reserve,2053,98.956,3.337
CBM_dist,19,reserve,2054,99.796,3.366
CBM_dist,19,reserve,2055,100.628,3.395
CBM_dist,19,reserve,2056,101.456,3.424
CBM_dist,19,reserve,2057,102.276,3.452
CBM_dist,19,reserve,2058,103.09,3.48
CBM_dist,19,reserve,2059,103.897,3.508
CBM_dist,19,reserve,2060,104.7,3.536
CBM_dist,19,reserve,2061,105.495,3.564
CBM_dist,19,reserve,2062,106.285,3.592
CBM_dist,19,reserve,2063,107.068,3.619
CBM_dist,19,reserve,2064,107.846,3.646
CBM_dist,19,reserve,2065,108.617,3.673
CBM_dist,19,reserve,2066,109.382,3.699
CBM_dist,19,reserve,2067,110.142,3.726
CBM_dist,19,reserve,2068,110.897,3.752
CBM_dist,19,reserve,2069,111.644,3.779
CBM_dist,19,reserve,2070,112.386,3.804
CBM_dist,19,reserve,2071,113.123,3.83
CBM_dist,19,reserve,2072,113.854,3.856
CBM_dist,19,reserve,2073,114.579,3.881
CBM_dist,19,reserve,2074,115.299,3.907
CBM_dist,19,reserve,2075,116.012,3.932
CBM_dist,19,reserve,2076,116.721,3.957
CBM_dist,19,reserve,2077,117.424,3.981
CBM_dist,19,reserve,2078,118.121,4.006
CBM_dist,19,reserve,2079,118.813,4.03
CBM_dist,19,reserve,2080,119.5,4.054
CBM_dist,19,reserve,2081,120.181,4.078
CBM_dist,19,reserve,2082,120.857,4.102
CBM_dist,19,reserve,2083,121.528,4.126
CBM_dist,19,reserve,2084,122.193,4.15
CBM_dist,19,reserve,2085,122.853,4.173
CBM_dist,19,reserve,2086,123.509,4.196
CBM_dist,19,reserve,2087,124.158,4.219
CBM_dist,19,reserve,2088,124.802,4.242
CBM_dist,19,reserve,2089,125.443,4.265
CBM_dist,19,reserve,2090,126.077,4.287
CBM_dist,19,reserve,2091,126.707,4.31
CBM_dist,19,reserve,2092,127.331,4.332
CBM_dist,19,reserve,2093,127.952,4.354
CBM_dist,19,reserve,2094,128.566,4.376
CBM_dist,19,reserve,2095,129.176,4.398
CBM_dist,19,reserve,2096,129.781,4.419
CBM_dist,19,reserve,2097,130.381,4.441
CBM_dist,19,reserve,2098,130.977,4.462
CBM_dist,19,reserve,2099,131.567,4.483
CBM_dist,19,reserve,2100,132.154,4.504
CBM_dist,20,reserve,2025,48.76,1.941
CBM_dist,20,reserve,2026,50.013,1.991
CBM_dist,20,reserve,2027,51.268,2.041
CBM_dist,20,reserve,2028,52.526,2.092
CBM_dist,20,reserve,2029,53.786,2.142
CBM_dist,20,reserve,2030,55.051,2.193
CBM_dist,20,reserve,2031,56.318,2.244
CBM_dist,20,reserve,2032,57.586,2.295
CBM_dist,20,reserve,2033,58.859,2.346
CBM_dist,20,reserve,2034,60.135,2.398
CBM_dist,20,reserve,2035,61.404,2.449
CBM_dist,20,reserve,2036,62.671,2.5
CBM_dist,20,reserve,2037,63.932,2.55
CBM_dist,20,reserve,2038,65.188,2.601
CBM_dist,20,reserve,2039,66.441,2.651
CBM_dist,20,reserve,2040,67.689,2.702
CBM_dist,20,reserve,2041,68.932,2.752
CBM_dist,20,reserve,2042,70.172,2.802
CBM_dist,20,reserve,2043,71.407,2.851
CBM_dist,20,reserve,2044,72.637,2.901
CBM_dist,20,reserve,2045,73.86,2.95
CBM_dist,20,reserve,2046,75.074,2.999
CBM_dist,20,reserve,2047,76.278,3.048
CBM_dist,20,reserve,2048,77.474,3.096
CBM_dist,20,reserve,2049,78.663,3.144
CBM_dist,20,reserve,2050,79.843,3.192
CBM_dist,20,reserve,2051,81.014,3.239
CBM_dist,20,reserve,2052,82.177,3.286
CBM_dist,20,reserve,2053,83.333,3.333
CBM_dist,20,reserve,2054,84.48,3.38
CBM_dist,20,reserve,2055,85.617,3.426
CBM_dist,20,reserve,2056,86.743,3.471
CBM_dist,20,reserve,2057,87.859,3.517
CBM_dist,20,reserve,2058,88.965,3.561
CBM_dist,20,reserve,2059,90.062,3.606
CBM_dist,20,reserve,2060,91.148,3.65
CBM_dist,20,reserve,2061,92.224,3.694
CBM_dist,20,reserve,2062,93.291,3.737
CBM_dist,20,reserve,2063,94.347,3.78
CBM_dist,20,reserve,2064,95.394,3.823
CBM_dist,20,reserve,2065,96.43,3.865
CBM_dist,20,reserve,2066,97.455,3.907
CBM_dist,20,reserve,2067,98.469,3.948
CBM_dist,20,reserve,2068,99.472,3.989
CBM_dist,20,reserve,2069,100.464,4.029
CBM_dist,20,reserve,2070,101.444,4.069
CBM_dist,20,reserve,2071,102.415,4.109
CBM_dist,20,reserve,2072,103.374,4.148
CBM_dist,20,reserve,2073,104.323,4.187
CBM_dist,20,reserve,2074,105.261,4.225
CBM_dist,20,reserve,2075,106.188,4.263
CBM_dist,20,reserve,2076,107.104,4.301
CBM_dist,20,reserve,2077,108.009,4.338
CBM_dist,20,reserve,2078,108.904,4.375
CBM_dist,20,reserve,2079,109.788,4.411
CBM_dist,20,reserve,2080,110.661,4.447
CBM_dist,20,reserve,2081,111.523,4.482
CBM_dist,20,reserve,2082,112.375,4.517
CBM_dist,20,reserve,2083,113.216,4.552
CBM_dist,20,reserve,2084,114.046,4.586
CBM_dist,20,reserve,2085,114.866,4.62
CBM_dist,20,reserve,2086,115.675,4.654
CBM_dist,20,reserve,2087,116.473,4.687
CBM_dist,20,reserve,2088,117.26,4.719
CBM_dist,20,reserve,2089,118.038,4.751
CBM_dist,20,reserve,2090,118.804,4.783
CBM_dist,20,reserve,2091,119.559,4.814
CBM_dist,20,reserve,2092,120.304,4.845
CBM_dist,20,reserve,2093,121.039,4.876
CBM_dist,20,reserve,2094,121.763,4.906
CBM_dist,20,reserve,2095,122.477,4.936
CBM_dist,20,reserve,2096,123.182,4.965
CBM_dist,20,reserve,2097,123.876,4.994
CBM_dist,20,reserve,2098,124.561,5.023
CBM_dist,20,reserve,2099,125.235,5.051
CBM_dist,20,reserve,2100,125.901,5.079
CBM_dist,21,reserve,2025,393.71,4.764
CBM_dist,21,reserve,2026,398.262,4.821
CBM_dist,21,reserve,2027,402.783,4.877
CBM_dist,21,reserve,2028,407.273,4.933
CBM_dist,21,reserve,2029,411.733,4.989
CBM_dist,21,reserve,2030,416.164,5.044
CBM_dist,21,reserve,2031,420.563,5.099
CBM_dist,21,reserve,2032,424.934,5.154
CBM_dist,21,reserve,2033,429.274,5.208
CBM_dist,21,reserve,2034,433.586,5.262
CBM_dist,21,reserve,2035,437.868,5.316
CBM_dist,21,reserve,2036,442.12,5.369
CBM_dist,21,reserve,2037,446.344,5.422
CBM_dist,21,reserve,2038,450.539,5.475
CBM_dist,21,reserve,2039,454.706,5.527
CBM_dist,21,reserve,2040,458.844,5.579
CBM_dist,21,reserve,2041,462.953,5.631
CBM_dist,21,reserve,2042,467.035,5.682
CBM_dist,21,reserve,2043,471.089,5.733
CBM_dist,21,reserve,2044,475.115,5.784
CBM_dist,21,reserve,2045,479.113,5.834
CBM_dist,21,reserve,2046,483.084,5.884
CBM_dist,21,reserve,2047,487.028,5.934
CBM_dist,21,reserve,2048,490.944,5.984
CBM_dist,21,reserve,2049,494.834,6.033
CBM_dist,21,reserve,2050,498.696,6.082
CBM_dist,21,reserve,2051,502.532,6.131
CBM_dist,21,reserve,2052,506.341,6.179
CBM_dist,21,reserve,2053,510.124,6.227
CBM_dist,21,reserve,2054,513.881,6.275
CBM_dist,21,reserve,2055,517.613,6.322
CBM_dist,21,reserve,2056,521.317,6.369
CBM_dist,21,reserve,2057,524.996,6.416
CBM_dist,21,reserve,2058,528.65,6.463
CBM_dist,21,reserve,2059,532.278,6.509
CBM_dist,21,reserve,2060,535.881,6.555
CBM_dist,21,reserve,2061,539.458,6.601
CBM_dist,21,reserve,2062,543.01,6.646
CBM_dist,21,reserve,2063,546.539,6.691
CBM_dist,21,reserve,2064,550.041,6.736
CBM_dist,21,reserve,2065,553.519,6.781
CBM_dist,21,reserve,2066,556.973,6.825
CBM_dist,21,reserve,2067,560.403,6.869
CBM_dist,21,reserve,2068,563.809,6.913
CBM_dist,21,reserve,2069,567.19,6.957
CBM_dist,21,reserve,2070,570.548,7
CBM_dist,21,reserve,2071,573.882,7.043
CBM_dist,21,reserve,2072,577.192,7.085
CBM_dist,21,reserve,2073,580.478,7.128
CBM_dist,21,reserve,2074,583.742,7.17
CBM_dist,21,reserve,2075,586.983,7.212
CBM_dist,21,reserve,2076,590.2,7.254
CBM_dist,21,reserve,2077,593.394,7.295
CBM_dist,21,reserve,2078,596.565,7.336
CBM_dist,21,reserve,2079,599.714,7.377
CBM_dist,21,reserve,2080,602.841,7.418
CBM_dist,21,reserve,2081,605.945,7.458
CBM_dist,21,reserve,2082,609.026,7.499
CBM_dist,21,reserve,2083,612.085,7.539
CBM_dist,21,reserve,2084,615.123,7.578
CBM_dist,21,reserve,2085,618.138,7.618
CBM_dist,21,reserve,2086,621.132,7.657
CBM_dist,21,reserve,2087,624.104,7.696
CBM_dist,21,reserve,2088,627.055,7.735
CBM_dist,21,reserve,2089,629.984,7.773
CBM_dist,21,reserve,2090,632.893,7.811
CBM_dist,21,reserve,2091,635.779,7.849
CBM_dist,21,reserve,2092,638.645,7.887
CBM_dist,21,reserve,2093,641.49,7.925
CBM_dist,21,reserve,2094,644.314,7.962
CBM_dist,21,reserve,2095,647.118,7.999
CBM_dist,21,reserve,2096,649.9,8.036
CBM_dist,21,reserve,2097,652.663,8.072
CBM_dist,21,reserve,2098,655.406,8.109
CBM_dist,21,reserve,2099,658.127,8.145
CBM_dist,21,reserve,2100,660.829,8.181
CBM_dist,22,reserve,2025,339.71,4.62
CBM_dist,22,reserve,2026,343.191,4.668
CBM_dist,22,reserve,2027,346.625,4.716
CBM_dist,22,reserve,2028,350.014,4.764
CBM_dist,22,reserve,2029,353.359,4.81
CBM_dist,22,reserve,2030,356.66,4.856
CBM_dist,22,reserve,2031,359.917,4.902
CBM_dist,22,reserve,2032,363.131,4.947
CBM_dist,22,reserve,2033,366.302,4.991
CBM_dist,22,reserve,2034,369.432,5.035
CBM_dist,22,reserve,2035,372.52,5.078
CBM_dist,22,reserve,2036,375.568,5.121
CBM_dist,22,reserve,2037,378.573,5.163
CBM_dist,22,reserve,2038,381.54,5.205
CBM_dist,22,reserve,2039,384.467,5.246
CBM_dist,22,reserve,2040,387.356,5.286
CBM_dist,22,reserve,2041,390.206,5.327
CBM_dist,22,reserve,2042,393.017,5.366
