PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha
70264,8626579010901,2006,48.88089,-119.041535,47,2,,,,,,14.891,,,,,,,,,,38.946,,,,,,
70269,22398416010497,2003,47.629099,-120.739287,7,2,,,28.376,,,,,,,,,,28.874,,,,,,,,,
70274,22398982010497,2005,48.641252,-118.913997,47,2,,,,,27.738,,,,,,,,,,51.738,,,,,,,
70281,48202898010497,2011,48.131302,-121.453767,61,2,,,,,,,,,,,16.933,,,,,,,,,,75.292,
70285,22398839010497,2004,48.893252,-121.649065,73,2,,,,666.244,,,,,,,,,,708.022,,,,,,,,
70293,25083273010900,2004,48.642387,-117.793885,65,2,,,,108.761,,,,,,,,,,133.439,,,,,,,,
70302,48205648010497,2011,48.57919,-120.292657,47,2,,,,,,,,,,,209.766,,,,,,,,,,151.757,
70305,22399112010497,2006,47.96527,-124.234936,9,2,,,,,,380.319,,,,,,,,,,452.437,,,,,,
70316,25095250010900,2004,47.594704,-120.419031,7,2,,,,10.954,,,,,,,,,,15.247,,,,,,,,
70324,24494906010900,2003,45.649851,-121.998374,59,2,,,326.06,,,,,,,,,,386.889,,,,,,,,,
70327,13011085010497,2005,47.447929,-117.498181,63,2,,,,,51.31,,,,,,,,,,68.842,,,,,,,
70341,24865217010900,2004,48.071766,-123.882728,9,2,,,,373.914,,,,,,,,,,431.474,,,,,,,,
70342,24877430010900,2004,47.060862,-123.99591,27,2,,,,74.796,,,,,,,,,,177.189,,,,,,,,
70363,48205875010497,2011,48.212003,-117.525094,65,2,,,,,,,,,,,72.266,,,,,,,,,,128.818,
70368,22827426010497,2007,48.10848,-120.244322,47,2,,,,,,,71.96,,,,,,,,,,120.532,,,,,
70372,22399060010497,2005,48.992946,-118.066631,65,2,,,,,87.286,,,,,,,,,,41.167,,,,,,,
70395,22399170010497,2006,47.242811,-121.112918,37,2,,,,,,177.851,,,,,,,,,,163.756,,,,,,
70402,22399137010497,2006,48.987955,-118.317397,19,2,,,,,,112.048,,,,,,,,,,149.707,,,,,,
70412,22954545010497,2007,47.256084,-120.575064,37,2,,,,,,,215.51,,,,,,,,,,24.997,,,,,
70417,24460589010900,2003,46.35018,-123.52073,69,2,,,111.661,,,,,,,,,,216.78,,,,,,,,,
70455,22954369010497,2006,46.03034,-117.806401,13,2,,,,,,50.192,,,,,,,,,,65.423,,,,,,
70459,12979628010497,2005,48.346993,-118.487722,19,2,,,,,183.081,,,,,,,,,,190.363,,,,,,,
70470,40220885010497,2010,47.966172,-124.024758,9,2,,,,,,,,,,246.178,,,,,,,,,,342.382,,
70487,40220650010497,2010,48.094259,-118.02063,65,2,,,,,,,,,,65.317,,,,,,,,,,94.069,,
70499,22398428010497,2003,46.24816,-117.640823,13,2,,,46.357,,,,,,,,,,36.097,,,,,,,,,
70501,48206505010497,2011,47.069182,-121.12476,37,2,,,,,,,,,,,224.933,,,,,,,,,,246.171,
70504,22399046010497,2005,46.145984,-121.718806,59,2,,,,,293.503,,,,,,,,,,300.724,,,,,,,
70506,29395624010497,2008,45.971916,-121.974405,59,2,,,,,,,,293.556,,,,,,,,,,355.933,,,,
70534,29395605010497,2008,45.927499,-122.222068,59,2,,,,,,,,85.247,,,,,,,,,,89.459,,,,
70568,29395513010497,2008,46.653097,-121.282231,77,2,,,,,,,,341.61,,,,,,,,,,366.339,,,,
70602,40220138010497,2010,46.007818,-117.485802,23,2,,,,,,,,,,44.761,,,,,,,,,,79.805,,
70631,40220396010497,2010,47.204374,-122.387162,53,2,,,,,,,,,,211.35,,,,,,,,,,140.804,,
70644,29883001010497,2009,47.529013,-123.182144,45,2,,,,,,,,,80.174,,,,,,,,,,137.57,,,
70668,24857195010900,2004,48.859679,-119.488503,47,2,,,,27.106,,,,,,,,,,33.981,,,,,,,,
70677,48206321010497,2011,48.407588,-120.336625,47,2,,,,,,,,,,,34.787,,,,,,,,,,25.359,
70691,12964449010497,2005,47.415896,-120.653763,7,2,,,,,62.919,,,,,,,,,,67.872,,,,,,,
70708,22954397010497,2007,48.134843,-121.603142,61,2,,,,,,,616.362,,,,,,,,,,597.595,,,,,
70723,24545346010900,2003,46.536117,-122.853531,41,2,,,317.591,,,,,,,,,,343.78,,,,,,,,,
70724,22954571010497,2006,47.530556,-121.714951,33,2,,,,,,74.164,,,,,,,,,,115.973,,,,,,
70732,22954341010497,2007,45.827309,-121.864478,59,2,,,,,,,516.94,,,,,,,,,,337.719,,,,,
70741,40403548010497,2010,48.633793,-120.547556,47,2,,,,,,,,,,18.321,,,,,,,,,,20.867,,
70759,193209017020004,2007,47.801032,-123.041031,31,2,,,,,,,260.284,,,,,,,,,,288.436,,,,,
70762,29883073010497,2009,48.327554,-120.196707,47,2,,,,,,,,,150.101,,,,,,,,,,126.147,,,
70764,29395005010497,2008,47.653996,-120.781192,7,2,,,,,,,,0.958,,,,,,,,,,7.891,,,,
70777,48204985010497,2011,48.679324,-120.476977,47,2,,,,,,,,,,,106.632,,,,,,,,,,92.103,
70792,40220841010497,2010,47.502841,-123.216471,45,2,,,,,,,,,,318.066,,,,,,,,,,367.813,,
70809,29882993010497,2009,47.474113,-123.536632,27,2,,,,,,,,,196.173,,,,,,,,,,199.712,,,
70811,22826482010497,2006,46.176664,-117.651792,13,2,,,,,,136.145,,,,,,,,,,101.488,,,,,,
70812,22399243010497,2006,48.226245,-117.390918,51,2,,,,,,226.021,,,,,,,,,,280.305,,,,,,
70837,12974382010497,2005,48.159956,-123.658671,9,2,,,,,658.7,,,,,,,,,,638.548,,,,,,,
70841,40220559010497,2010,47.698884,-117.142089,63,2,,,,,,,,,,19.675,,,,,,,,,,34.626,,
70873,24494561010900,2003,48.631671,-122.041082,57,2,,,12.695,,,,,,,,,,35.622,,,,,,,,,
70879,12976281010497,2005,46.084506,-117.870272,13,2,,,,,249.109,,,,,,,,,,248.435,,,,,,,
70889,22399232010497,2006,48.774383,-117.562186,51,2,,,,,,253.675,,,,,,,,,,275.418,,,,,,
70894,22398699010497,2004,47.741765,-121.35932,33,2,,,,27.182,,,,,,,,,,92.328,,,,,,,,
70897,22954551010497,2007,47.380256,-123.394072,45,2,,,,,,,160.517,,,,,,,,,,248.271,,,,,
70915,22399305010497,2006,48.982751,-121.946391,73,2,,,,,,427.353,,,,,,,,,,314.815,,,,,,
70927,29881629010497,2009,48.754704,-117.137346,51,2,,,,,,,,,130.557,,,,,,,,,,165.122,,,
70929,29882930010497,2009,47.380783,-121.564039,33,2,,,,,,,,,46.984,,,,,,,,,,92.07,,,
70944,8630640010901,2006,47.038605,-122.497053,53,2,,,,,,489.446,,,,,,,,,,546.484,,,,,,
70950,22399218010497,2006,48.794889,-119.979101,47,2,,,,,,0.24,,,,,,,,,,22.777,,,,,,
70951,12980164010497,2005,48.398671,-118.26857,19,2,,,,,46.871,,,,,,,,,,67.983,,,,,,,
70971,24514879010900,2003,48.112202,-123.879967,9,2,,,79.445,,,,,,,,,,131.146,,,,,,,,,
71023,24493125010900,2003,48.35334,-121.95072,57,2,,,131.669,,,,,,,,,,170.055,,,,,,,,,
71035,40220484010497,2010,47.567901,-121.580655,33,2,,,,,,,,,,287.625,,,,,,,,,,128.593,,
71038,12995357010497,2005,46.704393,-121.069857,77,2,,,,,97.692,,,,,,,,,,36.757,,,,,,,
71039,22398891010497,2005,47.965656,-124.17218,9,2,,,,,160.744,,,,,,,,,,239.522,,,,,,,
71049,22954696010497,2007,48.421594,-120.364605,47,2,,,,,,,43.752,,,,,,,,,,35.692,,,,,
71050,22954476010497,2007,47.009096,-123.703311,27,2,,,,,,,138.014,,,,,,,,,,234.12,,,,,
71063,22828659010497,2007,48.515836,-120.619154,47,2,,,,,,,14.89,,,,,,,,,,15.075,,,,,
71067,22398295010497,2002,48.347078,-119.977565,47,2,,126.369,,,,,,,,,,144.727,,,,,,,,,,
71077,24468927010900,2003,47.024133,-121.160818,77,2,,,92.288,,,,,,,,,,125.629,,,,,,,,,
71082,8627747010901,2006,46.56668,-123.630128,49,2,,,,,,0.437,,,,,,,,,,57.272,,,,,,
71085,22954511010497,2007,47.766533,-124.037014,31,2,,,,,,,716.556,,,,,,,,,,620.73,,,,,
71118,29883006010497,2009,48.281712,-121.492844,61,2,,,,,,,,,506.071,,,,,,,,,,534.664,,,
71152,29395019010497,2008,48.932533,-120.793951,73,2,,,,,,,,315.134,,,,,,,,,,266.934,,,,
71157,22932941010497,2008,47.031154,-123.654339,27,2,,,,,,,,73.624,,,,,,,,,,148.948,,,,
71162,48204519010497,2011,48.980472,-118.357258,19,2,,,,,,,,,,,160.45,,,,,,,,,,129.447,
71165,48206564010497,2011,47.991052,-123.988579,9,2,,,,,,,,,,,306.269,,,,,,,,,,295.263,
71185,22398469010497,2002,47.338434,-120.933019,37,2,,243.269,,,,,,,,,,247.3,,,,,,,,,,
71206,13038857010497,2005,46.964511,-121.828897,53,2,,,,,567.17,,,,,,,,,,561.72,,,,,,,
71212,24500369010900,2003,47.875928,-121.164556,61,2,,,21.379,,,,,,,,,,29.146,,,,,,,,,
71213,22827319010497,2007,48.585834,-117.171606,51,2,,,,,,,217.603,,,,,,,,,,272.967,,,,,
71218,8644549010901,2006,48.802832,-122.32931,73,2,,,,,,43.029,,,,,,,,,,109.255,,,,,,
71224,24868555010900,2004,46.270014,-117.708153,13,2,,,,186.203,,,,,,,,,,181.275,,,,,,,,
71236,8647117010901,2006,46.487217,-121.333926,77,2,,,,,,75.231,,,,,,,,,,119.641,,,,,,
71241,22398616010497,2003,48.659888,-117.681603,65,2,,,176.956,,,,,,,,,,182.0,,,,,,,,,
71263,8612080010901,2006,47.521068,-122.080371,33,2,,,,,,328.444,,,,,,,,,,371.011,,,,,,
71280,8652849010901,2006,48.455912,-120.955455,7,2,,,,,,32.934,,,,,,,,,,44.683,,,,,,
71309,48205392010497,2011,46.06804,-120.730012,77,2,,,,,,,,,,,179.345,,,,,,,,,,217.151,
71347,12964130010497,2005,47.269107,-120.297686,7,2,,,,,283.485,,,,,,,,,,255.707,,,,,,,
71352,29881471010497,2009,48.183913,-120.459237,7,2,,,,,,,,,5.781,,,,,,,,,,6.565,,,
71359,22398829010497,2004,48.41708,-117.741964,65,2,,,,58.343,,,,,,,,,,68.102,,,,,,,,
71364,12998273010497,2005,48.341906,-121.536454,57,2,,,,,151.512,,,,,,,,,,191.47,,,,,,,
71368,29881794010497,2009,48.462115,-121.848326,57,2,,,,,,,,,222.116,,,,,,,,,,244.534,,,
71398,22827678010497,2007,48.358821,-120.191915,47,2,,,,,,,208.852,,,,,,,,,,156.832,,,,,
71399,29883268010497,2009,48.690388,-117.240054,51,2,,,,,,,,,288.365,,,,,,,,,,315.936,,,
71404,22954636010497,2007,47.942628,-124.275869,9,2,,,,,,,120.483,,,,,,,,,,174.868,,,,,
71409,48204084010497,2011,47.714223,-121.198471,33,2,,,,,,,,,,,473.64,,,,,,,,,,531.358,
71450,40403566010497,2010,47.353445,-120.535065,7,2,,,,,,,,,,149.732,,,,,,,,,,48.997,,
71456,193209064020004,2005,46.948633,-120.982269,37,2,,,,,42.875,,,,,,,,,,36.599,,,,,,,
71472,48204186010497,2011,46.685178,-121.750521,41,2,,,,,,,,,,,375.996,,,,,,,,,,445.22,
71475,24867380010900,2004,45.901282,-122.345299,11,2,,,,27.644,,,,,,,,,,114.853,,,,,,,,
71477,24166383010900,2002,48.200506,-120.006504,47,2,,60.632,,,,,,,,,,57.146,,,,,,,,,,
71485,40403432010497,2010,47.96743,-120.469334,7,2,,,,,,,,,,241.937,,,,,,,,,,65.359,,
71489,22954342010497,2007,45.831215,-121.555197,39,2,,,,,,,538.571,,,,,,,,,,504.264,,,,,
71496,22399129010497,2006,48.489512,-118.261554,19,2,,,,,,242.946,,,,,,,,,,315.981,,,,,,
71517,22954587010497,2007,48.191387,-120.54226,7,2,,,,,,,3.87,,,,,,,,,,4.16,,,,,
71524,22399108010497,2006,47.941756,-120.436639,7,2,,,,,,131.272,,,,,,,,,,113.711,,,,,,
71525,22399281010497,2006,45.821975,-122.083054,59,2,,,,,,80.935,,,,,,,,,,148.933,,,,,,
71530,22398940010497,2005,46.635313,-121.709899,41,2,,,,,490.374,,,,,,,,,,518.665,,,,,,,
71534,13019610010497,2005,47.47817,-123.329278,45,2,,,,,319.798,,,,,,,,,,318.623,,,,,,,
71539,48205133010497,2011,48.83996,-120.880453,73,2,,,,,,,,,,,105.036,,,,,,,,,,121.54,
71546,8616066010901,2006,45.988311,-120.727232,39,2,,,,,,36.083,,,,,,,,,,76.281,,,,,,
71562,40220415010497,2010,47.265401,-121.155699,37,2,,,,,,,,,,362.119,,,,,,,,,,397.571,,
71568,22954572010497,2007,47.559317,-120.997969,7,2,,,,,,,18.032,,,,,,,,,,19.038,,,,,
71594,13197377010497,2004,48.978494,-120.417591,47,2,,,,281.003,,,,,,,,,,81.8,,,,,,,,
71595,22827749010497,2007,48.130171,-124.041974,9,2,,,,,,,424.652,,,,,,,,,,447.835,,,,,
71608,40220883010497,2010,45.947027,-121.939564,59,2,,,,,,,,,,184.425,,,,,,,,,,204.118,,
71624,29394874010497,2008,46.391194,-123.522098,49,2,,,,,,,,3.65,,,,,,,,,,100.4,,,,
71630,48205876010497,2011,48.350913,-118.784167,19,2,,,,,,,,,,,17.89,,,,,,,,,,6.737,
71637,29883069010497,2009,48.857254,-118.302221,19,2,,,,,,,,,142.67,,,,,,,,,,127.051,,,
71673,22827502010497,2007,48.598368,-118.47136,19,2,,,,,,,39.042,,,,,,,,,,61.718,,,,,
71681,24200393010900,2002,48.897164,-118.087829,65,2,,65.506,,,,,,,,,,48.643,,,,,,,,,,
71689,29882817010497,2009,47.191249,-120.99381,37,2,,,,,,,,,11.039,,,,,,,,,,57.805,,,
71716,22398719010497,2004,46.63881,-121.924217,41,2,,,,3.931,,,,,,,,,,35.297,,,,,,,,
71718,40220776010497,2010,48.898157,-121.620062,73,2,,,,,,,,,,87.299,,,,,,,,,,102.463,,
71723,48205164010497,2011,47.40265,-120.786296,7,2,,,,,,,,,,,36.71,,,,,,,,,,51.199,
71744,24176337010900,2002,46.583384,-123.457274,49,2,,398.144,,,,,,,,,,483.507,,,,,,,,,,
71760,29883316010497,2009,47.857897,-120.79138,7,2,,,,,,,,,355.2,,,,,,,,,,373.947,,,
71768,22399238010497,2006,48.788739,-117.299785,51,2,,,,,,112.968,,,,,,,,,,170.292,,,,,,
71769,40220139010497,2010,46.192221,-122.859216,15,2,,,,,,,,,,106.749,,,,,,,,,,185.437,,
71770,22827436010497,2007,46.667376,-122.358847,41,2,,,,,,,8.922,,,,,,,,,,48.957,,,,,
71795,22398804010497,2004,45.963641,-121.624671,59,2,,,,63.626,,,,,,,,,,125.71,,,,,,,,
71800,40220128010497,2010,46.14046,-121.755512,59,2,,,,,,,,,,705.496,,,,,,,,,,754.932,,
71806,48202654010497,2011,46.436288,-120.95269,77,2,,,,,,,,,,,189.165,,,,,,,,,,203.945,
71809,40220692010497,2010,48.412752,-118.849991,47,2,,,,,,,,,,145.698,,,,,,,,,,20.702,,
71811,48206225010497,2011,47.548958,-123.871141,31,2,,,,,,,,,,,267.728,,,,,,,,,,342.19,
71814,22398566010497,2003,48.55483,-121.441986,57,2,,,322.762,,,,,,,,,,378.138,,,,,,,,,
71817,24131857010900,2002,46.146203,-122.630701,15,2,,2.046,,,,,,,,,,56.181,,,,,,,,,,
71829,25075208010900,2004,46.235877,-121.544014,59,2,,,,6.942,,,,,,,,,,9.715,,,,,,,,
71834,22398652010497,2004,47.827528,-120.919685,7,2,,,,383.497,,,,,,,,,,404.846,,,,,,,,
71854,29883025010497,2009,48.718722,-120.018529,47,2,,,,,,,,,46.048,,,,,,,,,,28.645,,,
71858,22398482010497,2003,47.390567,-120.975906,37,2,,,209.373,,,,,,,,,,98.097,,,,,,,,,
71893,22398592010497,2003,45.895313,-122.07578,59,2,,,117.069,,,,,,,,,,208.943,,,,,,,,,
71895,22954418010497,2007,46.498342,-122.109216,41,2,,,,,,,298.975,,,,,,,,,,375.325,,,,,
71917,40220864010497,2010,48.329007,-121.411235,57,2,,,,,,,,,,367.618,,,,,,,,,,407.981,,
71921,22954690010497,2007,48.359304,-118.918795,47,2,,,,,,,58.317,,,,,,,,,,9.834,,,,,
71931,22398844010497,2004,48.879228,-121.908892,73,2,,,,358.089,,,,,,,,,,391.901,,,,,,,,
71937,29395740010497,2008,46.192458,-121.863937,59,2,,,,,,,,238.261,,,,,,,,,,328.713,,,,
72008,29395676010497,2008,48.563793,-120.736382,57,2,,,,,,,,290.193,,,,,,,,,,333.116,,,,
72025,22398814010497,2004,48.066832,-121.670706,61,2,,,,311.493,,,,,,,,,,369.115,,,,,,,,
72062,8619011010901,2006,46.741384,-122.440878,41,2,,,,,,62.87,,,,,,,,,,168.448,,,,,,
72072,29395675010497,2008,45.824851,-122.047545,59,2,,,,,,,,516.336,,,,,,,,,,531.096,,,,
72093,40403474010497,2010,47.409847,-120.895103,37,2,,,,,,,,,,16.314,,,,,,,,,,15.3,,
72098,40403545010497,2010,47.368842,-121.404071,37,2,,,,,,,,,,263.176,,,,,,,,,,239.632,,
72105,29883425010497,2009,48.063039,-124.068973,9,2,,,,,,,,,435.295,,,,,,,,,,580.107,,,
72120,22398734010497,2004,48.675082,-120.104003,47,2,,,,33.6,,,,,,,,,,29.576,,,,,,,,
72125,40403523010497,2010,46.970699,-121.128207,77,2,,,,,,,,,,37.4,,,,,,,,,,48.927,,
72141,22398741010497,2004,48.358319,-120.297479,47,2,,,,90.68,,,,,,,,,,100.708,,,,,,,,
72146,22398228010497,2002,47.398132,-123.757266,27,2,,198.31,,,,,,,,,,364.547,,,,,,,,,,
72162,22933124010497,2008,47.755412,-120.993245,7,2,,,,,,,,161.295,,,,,,,,,,200.597,,,,
72167,8629253010901,2006,48.812679,-117.211709,51,2,,,,,,144.961,,,,,,,,,,40.396,,,,,,
72177,29881977010497,2009,46.369634,-121.758048,59,2,,,,,,,,,367.981,,,,,,,,,,452.785,,,
72213,48205734010497,2011,47.916796,-123.964409,9,2,,,,,,,,,,,769.789,,,,,,,,,,787.409,
72217,8648778010901,2006,45.902948,-122.276874,11,2,,,,,,21.866,,,,,,,,,,83.875,,,,,,
72234,29395727010497,2008,48.084432,-120.206397,47,2,,,,,,,,232.842,,,,,,,,,,110.877,,,,
72240,48205061010497,2011,48.946513,-118.687665,19,2,,,,,,,,,,,142.89,,,,,,,,,,142.895,
72256,24844868010900,2004,46.544011,-122.505162,41,2,,,,116.752,,,,,,,,,,145.11,,,,,,,,
72267,25070604010900,2004,48.524175,-121.623703,57,2,,,,130.649,,,,,,,,,,193.35,,,,,,,,
72275,22931296010497,2008,48.75908,-118.266206,19,2,,,,,,,,61.684,,,,,,,,,,54.581,,,,
72287,29395554010497,2008,48.684516,-120.619445,47,2,,,,,,,,31.645,,,,,,,,,,45.317,,,,
72306,8649260010901,2006,46.183164,-117.310071,3,2,,,,,,11.638,,,,,,,,,,18.797,,,,,,
72324,8604814010901,2006,48.624654,-118.513581,19,2,,,,,,12.164,,,,,,,,,,25.588,,,,,,
72370,40403535010497,2010,48.849305,-117.515296,65,2,,,,,,,,,,70.555,,,,,,,,,,91.835,,
72395,8624216010901,2006,48.649091,-120.098061,47,2,,,,,,92.18,,,,,,,,,,94.035,,,,,,
72416,29882049010497,2009,48.619091,-119.245542,47,2,,,,,,,,,19.578,,,,,,,,,,26.412,,,
72420,22828588010497,2007,46.073332,-121.941238,59,2,,,,,,,396.19,,,,,,,,,,479.465,,,,,
72432,22933293010497,2008,48.818477,-117.369002,51,2,,,,,,,,243.613,,,,,,,,,,262.756,,,,
72452,8603412010901,2006,48.136761,-118.395186,19,2,,,,,,55.955,,,,,,,,,,67.224,,,,,,
72466,24885308010900,2004,47.995736,-122.762347,31,2,,,,77.311,,,,,,,,,,171.356,,,,,,,,
72471,24852474010900,2004,48.326017,-120.153221,47,2,,,,30.603,,,,,,,,,,38.726,,,,,,,,
72491,24846434010900,2004,46.578552,-121.600352,41,2,,,,65.009,,,,,,,,,,130.156,,,,,,,,
72509,8611129010901,2006,47.865394,-124.095573,31,2,,,,,,432.766,,,,,,,,,,414.442,,,,,,
72516,48206562010497,2011,48.756579,-117.637175,65,2,,,,,,,,,,,54.14,,,,,,,,,,59.879,
72553,48206566010497,2011,48.713537,-120.841246,73,2,,,,,,,,,,,105.701,,,,,,,,,,128.747,
72556,29395541010497,2008,48.603438,-120.289217,47,2,,,,,,,,24.117,,,,,,,,,,42.84,,,,
72569,22398932010497,2005,47.416407,-121.405754,37,2,,,,,279.612,,,,,,,,,,287.272,,,,,,,
72578,22932960010497,2008,47.099983,-121.202052,37,2,,,,,,,,235.103,,,,,,,,,,250.883,,,,
72594,22933306010497,2008,48.94907,-118.10452,65,2,,,,,,,,81.809,,,,,,,,,,99.521,,,,
72610,22398269010497,2002,48.640735,-119.995344,47,2,,108.881,,,,,,,,,,,,,,,,,,,,0.286
72620,24457295010900,2003,48.587231,-117.690539,65,2,,,131.154,,,,,,,,,,179.053,,,,,,,,,
72704,24836094010900,2004,47.525228,-121.787589,33,2,,,,340.669,,,,,,,,,,305.823,,,,,,,,
72711,8645944010901,2006,46.084559,-121.436613,77,2,,,,,,360.43,,,,,,,,,,234.683,,,,,,
72715,13008271010497,2005,47.956503,-121.634557,61,2,,,,,244.237,,,,,,,,,,233.931,,,,,,,
72743,48206391010497,2011,46.367073,-122.1093,59,2,,,,,,,,,,,24.72,,,,,,,,,,53.497,
72745,24538562010900,2003,47.071106,-121.024484,37,2,,,292.767,,,,,,,,,,325.321,,,,,,,,,
72751,22954565010497,2007,47.467631,-124.154618,27,2,,,,,,,17.36,,,,,,,,,,38.257,,,,,
72757,22954774010497,2007,48.738861,-120.80164,73,2,,,,,,,69.149,,,,,,,,,,47.107,,,,,
72759,40403499010497,2010,48.791653,-119.943778,47,2,,,,,,,,,,69.577,,,,,,,,,,36.765,,
72763,25076809010900,2004,48.066026,-122.077028,61,2,,,,64.933,,,,,,,,,,110.156,,,,,,,,
72777,22398714010497,2004,47.144479,-121.113957,37,2,,,,382.75,,,,,,,,,,383.218,,,,,,,,
72828,48204095010497,2011,46.485092,-122.384774,41,2,,,,,,,,,,,46.231,,,,,,,,,,45.666,
72831,22933191010497,2008,48.036611,-124.06251,9,2,,,,,,,,166.262,,,,,,,,,,220.427,,,,
72835,24877015010900,2004,46.931102,-123.583563,27,2,,,,185.069,,,,,,,,,,249.031,,,,,,,,
72851,22954364010497,2007,46.079533,-121.085231,77,2,,,,,,,163.726,,,,,,,,,,226.41,,,,,
72866,29395617010497,2008,48.470222,-119.8891,47,2,,,,,,,,91.689,,,,,,,,,,90.002,,,,
72870,40220570010497,2010,47.916347,-123.10668,9,2,,,,,,,,,,342.842,,,,,,,,,,375.96,,
72893,22828593010497,2007,48.917807,-117.951899,65,2,,,,,,,112.508,,,,,,,,,,126.812,,,,,
72906,22827692010497,2007,46.694167,-120.94923,77,2,,,,,,,127.351,,,,,,,,,,128.894,,,,,
72995,29882955010497,2009,48.591326,-119.736321,47,2,,,,,,,,,63.423,,,,,,,,,,66.142,,,
73009,12981943010497,2005,48.712781,-118.346437,19,2,,,,,212.158,,,,,,,,,,129.155,,,,,,,
73010,8602092010901,2006,46.23974,-122.357393,15,2,,,,,,27.078,,,,,,,,,,91.537,,,,,,
73012,24539171010900,2003,47.23177,-120.508016,37,2,,,374.125,,,,,,,,,,151.443,,,,,,,,,
73023,12984882010497,2005,46.834608,-123.725188,27,2,,,,,227.208,,,,,,,,,,308.225,,,,,,,
73064,29883201010497,2009,46.117557,-121.752442,59,2,,,,,,,,,285.854,,,,,,,,,,289.806,,,
73069,40220829010497,2010,46.931682,-121.920285,53,2,,,,,,,,,,710.369,,,,,,,,,,763.816,,
73073,12975907010497,2005,45.922886,-122.661796,11,2,,,,,95.051,,,,,,,,,,224.291,,,,,,,
73075,29881882010497,2009,48.543259,-118.881219,47,2,,,,,,,,,48.378,,,,,,,,,,19.531,,,
73104,22954416010497,2007,46.485252,-123.376243,49,2,,,,,,,199.593,,,,,,,,,,312.212,,,,,
73119,8607086010901,2006,46.934841,-123.381285,27,2,,,,,,101.53,,,,,,,,,,176.982,,,,,,
73120,8646439010901,2006,46.211503,-121.106146,77,2,,,,,,39.17,,,,,,,,,,97.155,,,,,,
73132,22398514010497,2003,48.659613,-120.62268,47,2,,,19.188,,,,,,,,,,21.763,,,,,,,,,
73147,48204114010497,2011,45.599309,-122.411087,11,2,,,,,,,,,,,148.305,,,,,,,,,,202.621,
73150,22398225010497,2002,48.671598,-118.543818,19,2,,48.933,,,,,,,,,,80.836,,,,,,,,,,
73152,24480602010900,2003,48.531446,-120.358701,47,2,,,87.66,,,,,,,,,,87.902,,,,,,,,,
73153,22398778010497,2004,48.523062,-121.213771,57,2,,,,171.318,,,,,,,,,,179.585,,,,,,,,
73156,40220834010497,2010,47.403949,-123.361101,45,2,,,,,,,,,,138.746,,,,,,,,,,203.438,,
73179,13043157010497,2005,47.528855,-123.529233,31,2,,,,,642.723,,,,,,,,,,570.743,,,,,,,
73183,48206174010497,2011,46.339478,-121.78979,59,2,,,,,,,,,,,59.616,,,,,,,,,,137.45,
73188,24872520010900,2004,48.561732,-118.359556,19,2,,,,98.896,,,,,,,,,,110.438,,,,,,,,
73189,22932949010497,2008,47.083077,-123.841516,27,2,,,,,,,,79.545,,,,,,,,,,176.151,,,,
73204,12979334010497,2005,48.154886,-118.423462,19,2,,,,,31.74,,,,,,,,,,42.096,,,,,,,
73212,29395609010497,2008,48.132137,-121.417317,61,2,,,,,,,,305.01,,,,,,,,,,319.009,,,,
73229,24482958010900,2003,48.765477,-119.872713,47,2,,,188.691,,,,,,,,,,119.386,,,,,,,,,
73235,24456186010900,2003,48.193735,-118.161898,65,2,,,29.802,,,,,,,,,,63.811,,,,,,,,,
73241,29883185010497,2009,47.681994,-121.083086,7,2,,,,,,,,,116.419,,,,,,,,,,128.752,,,
73242,24527997010900,2003,47.15301,-123.867379,27,2,,,25.05,,,,,,,,,,89.296,,,,,,,,,
73245,24171377010900,2002,48.671085,-119.913547,47,2,,125.254,,,,,,,,,,,,,,,,,,,,0.572
73253,24187325010900,2002,45.696585,-122.202962,59,2,,4.83,,,,,,,,,,41.468,,,,,,,,,,
73292,22954384010497,2007,46.290693,-122.494116,15,2,,,,,,,307.805,,,,,,,,,,479.522,,,,,
73307,48206514010497,2011,46.673001,-120.995446,77,2,,,,,,,,,,,82.228,,,,,,,,,,78.658,
73310,24882585010900,2004,47.623532,-123.025852,31,2,,,,43.245,,,,,,,,,,104.459,,,,,,,,
73316,40220677010497,2010,48.403058,-121.340059,57,2,,,,,,,,,,336.03,,,,,,,,,,312.431,,
73326,48204532010497,2011,48.443301,-119.88911,47,2,,,,,,,,,,,127.373,,,,,,,,,,126.661,
73327,22931068010497,2008,46.741921,-122.003623,41,2,,,,,,,,88.445,,,,,,,,,,152.485,,,,
73332,12988854010497,2005,48.740741,-120.879842,73,2,,,,,60.586,,,,,,,,,,76.904,,,,,,,
73334,22827482010497,2007,46.802263,-121.345168,77,2,,,,,,,422.15,,,,,,,,,,371.792,,,,,
