PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
6544,20338,55362523010661,2002,45.879435,-84.735305,97,2,,,12.864,,,,,18.774,,,,,,,,,,,,,,,,,,
6545,20339,54783622010661,2002,46.679812,-88.175552,13,2,,,60.88,,,,,,,,,,,,,,,,,,,,,,,80.971
6546,20339,62190120010661,2000,45.998572,-85.915341,153,2,54.634,,,,,69.029,,,,,,,,,,,,,,,,,,,,
6547,20340,54861219010661,2002,46.255968,-84.68434,33,2,,,156.804,,,,,161.632,,,,,,,,,,,,,,,,,,
6548,20340,55353289010661,2002,46.09117,-85.156114,97,2,,,55.083,,,,,68.591,,,,,,,,,,,,,,,,,,
6549,20341,89732939010661,2004,46.644014,-85.450317,95,2,,,,,39.684,,,,,42.908,,,,,,,,,,,,,,,,
6550,20341,54949596010661,2001,46.07896,-88.751381,71,2,,189.98,,,,,205.044,,,,,,,,,,,,,,,,,,,
6551,20342,54760853010661,2000,46.278209,-88.449178,71,2,45.442,,,,,50.569,,,,,,,,,,,,,,,,,,,,
6552,20343,89589837010661,2004,46.056977,-88.557599,71,2,,,,,138.124,,,,,,,,,,,,,,,,,131.896,,,,
6553,20343,54640250010661,2000,46.149961,-88.015308,43,2,40.495,,,,,46.042,,,,,,,,,,,,,,,,,,,,
6554,20344,107862707010661,2009,47.098996,-88.705486,61,2,,,,,,,,,,6.272,,,,,11.208,,,,,,,,,,,
6555,20344,55600733010661,2001,46.385899,-86.030598,153,2,,38.703,,,,,35.343,,,,,,,,,,,,,,,,,,,
6556,20344,55337034010661,2002,46.3024,-85.3375,95,2,,,22.643,,,,,29.535,,,,,,,,,,,,,,,,,,
6557,20345,54877130010661,2000,46.35652,-85.80288,95,2,28.45,,,,,34.786,,,,,,,,,,,,,,,,,,,,
6558,20345,54727389010661,2002,46.500454,-87.013423,3,2,,,88.711,,,,,108.686,,,,,,,,,,,,,,,,,,
6559,20345,55409178010661,2002,46.683001,-87.659819,103,2,,,182.648,,,,,196.573,,,,,,,,,,,,,,,,,,
6560,20346,55600091010661,2001,46.451228,-85.875527,153,2,,87.924,,,,,114.907,,,,,,,,,,,,,,,,,,,
6561,20346,55665294010661,2002,46.553885,-89.22965,131,2,,,3.485,,,,,8.994,,,,,,,,,,,,,,,,,,
6562,20347,55502136010661,2002,45.612687,-87.719879,109,2,,,56.046,,,,,63.016,,,,,,,,,,,,,,,,,,
6563,20348,54902709010661,2000,46.030705,-85.79575,97,2,122.396,,,,,124.086,,,,,,,,,,,,,,,,,,,,
6564,20348,54626295010661,2000,45.752546,-86.923815,41,2,0.394,,,,,2.29,,,,,,,,,,,,,,,,,,,,
6565,20348,55011028010661,2000,46.31999,-87.601899,103,2,165.935,,,,,161.388,,,,,,,,,,,,,,,,,,,,
6566,20348,55328364010661,2002,46.378933,-85.716175,95,2,,,111.971,,,,,121.269,,,,,,,,,,,,,,,,,,
6567,20349,54678485010661,2000,46.467504,-89.71269,53,2,121.178,,,,,146.97,,,,,,,,,,,,,,,,,,,,
6568,20349,54549151010661,2000,46.165266,-87.079163,3,2,222.68,,,,,200.171,,,,,,,,,,,,,,,,,,,,
6569,20349,54975030010661,2002,45.890839,-87.910791,43,2,,,181.047,,,,,150.725,,,,,,,,,,,,,,,,,,
6570,20349,60126886010661,2002,46.253648,-86.275356,153,2,,,7.482,,,,,5.76,,,,,,,,,,,,,,,,,,
6571,20350,55285686010661,2001,45.864052,-87.342336,109,2,,8.755,,,,,14.576,,,,,,,,,,,,,,,,,,,
6572,20351,54592193010661,2000,45.41579,-84.455322,31,2,72.197,,,,,98.268,,,,,,,,,,,,,,,,,,,,
6573,20351,54593954010661,2000,46.419147,-85.139674,33,2,101.767,,,,,104.737,,,,,,,,,,,,,,,,,,,,
6574,20351,54678687010661,2000,46.27011,-89.100071,53,2,74.854,,,,,45.027,,,,,,,,,,,,,,,,,,,,
6575,20351,54760554010661,2000,46.288799,-88.455106,71,2,52.451,,,,,63.138,,,,,,,,,,,,,,,,,,,,
6576,20352,54548756010661,2000,46.41579,-86.409731,3,2,26.644,,,,,31.168,,,,,,,,,,,,,,,,,,,,
6577,20352,55508041010661,2002,45.417773,-87.77405,109,2,,,101.097,,,,,112.104,,,,,,,,,,,,,,,,,,
6578,20352,89796649010661,2004,45.735625,-86.942083,41,2,,,,,91.44,,,,,,,,,,111.984,,,,,,,,,,,
6579,20353,54679022010661,2000,46.202086,-89.112574,53,2,115.831,,,,,125.525,,,,,,,,,,,,,,,,,,,,
6580,20354,54679547010661,2000,46.756067,-89.884103,53,2,385.787,,,,,360.365,,,,,,,,,,,,,,,,,,,,
6581,20354,55418728010661,2000,46.32901,-86.180943,153,2,8.123,,,,,14.446,,,,,,,,,,,,,,,,,,,,
6582,20354,54786121010661,2001,46.033254,-87.837896,43,2,,22.06,,,,,22.902,,,,,,,,,,,,,,,,,,,
6583,20355,89759606010661,2004,46.465632,-87.48693,103,2,,,,,83.147,,,,,95.055,,,,,,,,,,,,,,,,
6584,20356,55860542010661,2003,46.769586,-89.01475,131,2,,,,129.907,,,,,132.041,,,,,,,,,,,,,,,,,
6585,20356,54680019010661,2000,46.593718,-90.316986,53,2,107.235,,,,,124.889,,,,,,,,,,,,,,,,,,,,
6586,20356,54937515010661,2002,45.85888,-87.194937,41,2,,,50.689,,,,,55.792,,,,,,,,,,,,,,,,,,
6587,20357,54650816010661,2000,45.989281,-87.784778,43,2,10.69,,,,,16.087,,,,,,,,,,,,,,,,,,,,
6588,20357,54680317010661,2000,46.536566,-90.143717,53,2,146.65,,,,,154.437,,,,,,,,,,,,,,,,,,,,
6589,20358,55052330010661,2000,45.889935,-87.345041,109,2,78.568,,,,,,,,,,,,,,,,13.736,,,,,,,,,
6590,20358,54819814010661,2000,47.463438,-87.840801,83,2,71.931,,,,,69.259,,,,,,,,,,,,,,,,,,,,
6591,20358,54870758010661,2000,46.480033,-85.695244,95,2,114.017,,,,,124.999,,,,,,,,,,,,,,,,,,,,
6592,20358,55421205010661,2001,46.73551,-89.116242,131,2,,160.418,,,,,176.134,,,,,,,,,,,,,,,,,,,
6593,20358,54865625010661,2002,46.240714,-84.645057,33,2,,,90.986,,,,,104.364,,,,,,,,,,,,,,,,,,
6594,20359,54651256010661,2000,45.924289,-87.72578,43,2,231.505,,,,,262.711,,,,,,,,,,,,,,,,,,,,
6595,20359,55036863010661,2001,47.272088,-88.092395,83,2,,78.427,,,,,78.115,,,,,,,,,,,,,,,,,,,
6596,20360,54568712010661,2000,46.436313,-88.403802,13,2,54.815,,,,,63.118,,,,,,,,,,,,,,,,,,,,
6597,20360,54651555010661,2000,45.821475,-87.958452,43,2,251.142,,,,,229.991,,,,,,,,,,,,,,,,,,,,
6598,20360,54725132010661,2002,46.572439,-86.007378,3,2,,,72.804,,,,,92.568,,,,,,,,,,,,,,,,,,
6599,20360,55274125010661,2002,48.124534,-88.659711,83,2,,,68.29,,,,,56.165,,,,,,,,,,,,,,,,,,
6600,20361,54651867010661,2000,45.743326,-87.799769,43,2,42.002,,,,,40.893,,,,,,,,,,,,,,,,,,,,
6601,20361,54701851010661,2001,46.258947,-84.287726,33,2,,125.515,,,,,146.46,,,,,,,,,,,,,,,,,,,
6602,20361,55274726010661,2002,48.017956,-88.90317,83,2,,,96.461,,,,,95.016,,,,,,,,,,,,,,,,,,
6603,20362,54793985010661,2001,46.049401,-87.891636,43,2,,241.857,,,,,257.902,,,,,,,,,,,,,,,,,,,
6604,20363,54707056010661,2000,46.977663,-88.610561,61,2,193.529,,,,,197.506,,,,,,,,,,,,,,,,,,,,
6605,20363,54794347010661,2001,45.732676,-87.835861,43,2,,134.851,,,,,156.202,,,,,,,,,,,,,,,,,,,
6606,20363,54782711010661,2002,46.675022,-88.323586,13,2,,,161.854,,,,,178.055,,,,,,,,,,,,,,,,,,
6607,20364,54682162010661,2000,46.168768,-89.213033,53,2,128.941,,,,,143.466,,,,,,,,,,,,,,,,,,,,
6608,20364,54820154010661,2000,47.297492,-88.206477,83,2,134.567,,,,,141.607,,,,,,,,,,,,,,,,,,,,
6609,20364,54794649010661,2001,46.096402,-87.772905,43,2,,9.13,,,,,15.027,,,,,,,,,,,,,,,,,,,
6610,20365,54910303010661,2000,45.761659,-84.434255,97,2,124.423,,,,,106.47,,,,,,,,,,,,,,,,,,,,
6611,20365,54794735010661,2001,46.014029,-87.659377,43,2,,33.355,,,,,52.584,,,,,,,,,,,,,,,,,,,
6612,20366,54548003010661,2000,46.667584,-85.885596,3,2,100.284,,,,,100.272,,,,,,,,,,,,,,,,,,,,
6613,20366,54840460010661,2001,46.580173,-89.829401,53,2,,117.984,,,,,125.461,,,,,,,,,,,,,,,,,,,
6614,20367,100251120010661,2005,46.309549,-86.771197,3,2,,,,,,75.76,,,,,,,,,,,,,,,,,,27.927,,
6615,20367,15722132020004,2013,45.873334,-87.256404,41,2,,,,,,,,,,,,,,11.427,,,,,,,40.419,,,,,
6616,20367,54567575010661,2000,46.598207,-88.33295,13,2,114.329,,,,,133.842,,,,,,,,,,,,,,,,,,,,
6617,20367,54887251010661,2000,46.419464,-85.511026,95,2,136.854,,,,,153.127,,,,,,,,,,,,,,,,,,,,
6618,20367,54795021010661,2001,45.777445,-87.926964,43,2,,99.91,,,,,111.409,,,,,,,,,,,,,,,,,,,
6619,20367,55275323010661,2002,47.291649,-88.224178,83,2,,,64.102,,,,,70.865,,,,,,,,,,,,,,,,,,
6620,20369,54983161010661,2002,46.053849,-87.862697,43,2,,,133.895,,,,,143.051,,,,,,,,,,,,,,,,,,
6621,20369,55315043010661,2002,46.666301,-85.814026,95,2,,,185.103,,,,,167.429,,,,,,,,,,,,,,,,,,
6622,20369,55343778010661,2002,46.186547,-85.41792,97,2,,,22.056,,,,,29.707,,,,,,,,,,,,,,,,,,
6623,20370,54983855010661,2002,45.826461,-87.785781,43,2,,,69.516,,,,,86.887,,,,,,,,,,,,,,,,,,
6624,20371,170071452020004,2015,47.136757,-88.638976,61,2,,,,,,,,,,,,,,,,22.627,,,,,,,51.336,,,
6625,20371,54984367010661,2002,45.838202,-87.961477,43,2,,,216.91,,,,,218.203,,,,,,,,,,,,,,,,,,
6626,20372,300163487489998,2016,46.793652,-88.576019,13,2,,,,,,,,,,,,,,,,,8.942,,,,,,,13.043,,
6627,20372,54843480010661,2001,46.338476,-90.063916,53,2,,133.329,,,,,127.169,,,,,,,,,,,,,,,,,,,
6628,20372,54984746010661,2002,46.216783,-87.731628,43,2,,,129.605,,,,,128.043,,,,,,,,,,,,,,,,,,
6629,20373,54721957010661,2002,46.632537,-85.987934,3,2,,,185.778,,,,,201.685,,,,,,,,,,,,,,,,,,
6630,20373,54985485010661,2002,46.181063,-88.083574,43,2,,,67.612,,,,,84.251,,,,,,,,,,,,,,,,,,
6631,20374,54872565010661,2002,46.010871,-83.853015,33,2,,,34.485,,,,,40.385,,,,,,,,,,,,,,,,,,
6632,20374,54985921010661,2002,46.133333,-87.941857,43,2,,,82.332,,,,,97.56,,,,,,,,,,,,,,,,,,
6633,20375,54567238010661,2000,46.598895,-88.42043,13,2,58.75,,,,,74.207,,,,,,,,,,,,,,,,,,,,
6634,20375,54844728010661,2001,46.438813,-89.52117,53,2,,26.532,,,,,82.631,,,,,,,,,,,,,,,,,,,
6635,20375,54727854010661,2002,46.464403,-86.769965,3,2,,,109.594,,,,,125.836,,,,,,,,,,,,,,,,,,
6636,20375,54986224010661,2002,46.068006,-87.621433,43,2,,,67.128,,,,,68.476,,,,,,,,,,,,,,,,,,
6637,20375,55317082010661,2002,46.606072,-85.711178,95,2,,,95.255,,,,,101.828,,,,,,,,,,,,,,,,,,
6638,20376,55249829010661,2000,46.877417,-89.12285,131,2,47.727,,,,,39.077,,,,,,,,,,,,,,,,,,,,
6639,20376,55214257010661,2001,46.562152,-87.930333,103,2,,118.932,,,,,133.838,,,,,,,,,,,,,,,,,,,
6640,20376,54987029010661,2002,45.880312,-87.836526,43,2,,,94.071,,,,,105.126,,,,,,,,,,,,,,,,,,
6641,20377,54898921010661,2000,46.217513,-85.418319,97,2,122.187,,,,,128.605,,,,,,,,,,,,,,,,,,,,
6642,20377,54745204010661,2000,46.41428,-88.815123,71,2,71.349,,,,,75.301,,,,,,,,,,,,,,,,,,,,
6643,20377,55248617010661,2000,46.87074,-89.181684,131,2,225.317,,,,,239.298,,,,,,,,,,,,,,,,,,,,
6644,20377,60124079010661,2002,46.495234,-85.87046,153,2,,,62.623,,,,,80.944,,,,,,,,,,,,,,,,,,
6645,20378,54845361010661,2001,46.54679,-90.27366,53,2,,133.667,,,,,142.319,,,,,,,,,,,,,,,,,,,
6646,20378,54987673010661,2002,46.03809,-87.77706,43,2,,,148.529,,,,,162.585,,,,,,,,,,,,,,,,,,
6647,20379,55066556010661,2000,45.561664,-87.506063,109,2,214.152,,,,,,,,,,,,,,,,111.667,,,,,,,,,
6648,20379,54618701010661,2001,46.457637,-86.99637,3,2,,26.652,,,,,43.985,,,,,,,,,,,,,,,,,,,
6649,20381,55429344010661,2001,46.481131,-89.00145,131,2,,16.059,,,,,28.312,,,,,,,,,,,,,,,,,,,
6650,20381,54569783010661,2000,46.660018,-88.529642,13,2,41.043,,,,,42.446,,,,,,,,,,,,,,,,,,,,
6651,20381,54847223010661,2001,46.258782,-89.489642,53,2,,84.552,,,,,87.286,,,,,,,,,,,,,,,,,,,
6652,20382,55093599010661,2002,46.832175,-88.851454,61,2,,,213.467,,,,,,,,,,,,,,,,62.791,,,,,,,
6653,20382,54986346010661,2000,46.310487,-87.424349,103,2,51.126,,,,,6.694,,,,,,,,,,,,,,,,,,,,
6654,20383,54733628010661,2002,46.161734,-86.718911,3,2,,,20.356,,,,,22.032,,,,,,,,,,,,,,,,,,
6655,20385,15721947020004,2013,45.552558,-87.759358,109,2,,,,,,,,,,,,,,1.178,,,,,,,9.392,,,,,
6656,20385,55329986010661,2002,46.39689,-85.448634,95,2,,,66.253,,,,,56.787,,,,,,,,,,,,,,,,,,
6657,20386,55399147010661,2000,46.495955,-86.059766,153,2,141.746,,,,,157.533,,,,,,,,,,,,,,,,,,,,
6658,20386,54959465010661,2001,46.052382,-88.257055,71,2,,105.069,,,,,123.24,,,,,,,,,,,,,,,,,,,
6659,20386,54698813010661,2001,46.404615,-84.467175,33,2,,11.605,,,,,15.95,,,,,,,,,,,,,,,,,,,
6660,20386,55142644010661,2001,46.077012,-85.102811,97,2,,181.958,,,,,157.217,,,,,,,,,,,,,,,,,,,
6661,20386,54786543010661,2002,46.493126,-88.369503,13,2,,,30.578,,,,,35.899,,,,,,,,,,,,,,,,,,
6662,20387,107862395010661,2009,45.440422,-87.571102,109,2,,,,,,,,,,56.756,,,,,,46.828,,,,,,,,,,
6663,20387,55103534010661,2001,46.481437,-85.527447,95,2,,111.533,,,,,85.985,,,,,,,,,,,,,,,,,,,
6664,20387,55038672010661,2002,46.51566,-90.134285,53,2,,,44.03,,,,,43.579,,,,,,,,,,,,,,,,,,
6665,20387,55414558010661,2002,46.529401,-87.776563,103,2,,,84.45,,,,,111.277,,,,,,,,,,,,,,,,,,
6666,20388,54549363010661,2000,46.57557,-85.866974,3,2,71.368,,,,,75.323,,,,,,,,,,,,,,,,,,,,
6667,20388,55038956010661,2002,46.466807,-89.613219,53,2,,,93.683,,,,,118.11,,,,,,,,,,,,,,,,,,
6668,20389,55187805010661,2002,46.373844,-88.150348,71,2,,,180.936,,,,,,,,,,157.05,,,,,,,,,,,,,
6669,20389,54701328010661,2000,47.282889,-88.464955,61,2,66.704,,,,,78.897,,,,,,,,,,,,,,,,,,,,
6670,20390,54549612010661,2000,46.422807,-86.701287,3,2,94.001,,,,,101.497,,,,,,,,,,,,,,,,,,,,
6671,20390,54858271010661,2002,46.343505,-84.592032,33,2,,,20.605,,,,,22.077,,,,,,,,,,,,,,,,,,
6672,20391,54622597010661,2000,45.934173,-87.119395,41,2,17.454,,,,,9.4,,,,,,,,,,,,,,,,,,,,
6673,20391,55056101010661,2000,45.77224,-87.351332,109,2,131.319,,,,,138.293,,,,,,,,,,,,,,,,,,,,
6674,20392,54549858010661,2000,46.264927,-86.742201,3,2,22.175,,,,,48.929,,,,,,,,,,,,,,,,,,,,
6675,20392,55139077010661,2001,46.141568,-85.447556,97,2,,23.635,,,,,50.137,,,,,,,,,,,,,,,,,,,
6676,20393,54652069010661,2000,46.155142,-88.026748,43,2,73.92,,,,,79.512,,,,,,,,,,,,,,,,,,,,
6677,20393,54549940010661,2000,46.251127,-86.963542,3,2,123.118,,,,,108.917,,,,,,,,,,,,,,,,,,,,
6678,20393,54899452010661,2001,46.831134,-88.902005,61,2,,81.218,,,,,96.441,,,,,,,,,,,,,,,,,,,
6679,20393,55040840010661,2002,46.575072,-90.392358,53,2,,,142.503,,,,,118.458,,,,,,,,,,,,,,,,,,
6680,20394,54699454010661,2001,46.359754,-84.263138,33,2,,34.968,,,,,44.747,,,,,,,,,,,,,,,,,,,
6681,20394,55041522010661,2002,46.447046,-89.391612,53,2,,,88.435,,,,,93.228,,,,,,,,,,,,,,,,,,
6682,20396,54550249010661,2000,46.6245,-86.157515,3,2,45.846,,,,,46.916,,,,,,,,,,,,,,,,,,,,
6683,20396,55317585010661,2002,46.630427,-85.571102,95,2,,,68.603,,,,,71.383,,,,,,,,,,,,,,,,,,
6684,20397,54751199010661,2001,46.072328,-87.026714,41,2,,88.178,,,,,96.452,,,,,,,,,,,,,,,,,,,
6685,20397,55282462010661,2001,45.977812,-87.393637,109,2,,70.785,,,,,83.958,,,,,,,,,,,,,,,,,,,
6686,20397,55043118010661,2002,46.358491,-89.946578,53,2,,,99.729,,,,,115.503,,,,,,,,,,,,,,,,,,
6687,20397,55328030010661,2002,46.411476,-85.659588,95,2,,,55.799,,,,,63.593,,,,,,,,,,,,,,,,,,
6688,20398,54881727010661,2001,47.162885,-88.570897,61,2,,211.173,,,,,259.139,,,,,,,,,,,,,,,,,,,
6689,20398,54706308010661,2001,46.06212,-84.23192,33,2,,119.557,,,,,132.966,,,,,,,,,,,,,,,,,,,
6690,20399,55050020010661,2000,45.895264,-87.594975,109,2,78.159,,,,,79.646,,,,,,,,,,,,,,,,,,,,
6691,20400,55238451010661,2001,46.286417,-87.203989,103,2,,84.625,,,,,73.085,,,,,,,,,,,,,,,,,,,
6692,20400,54784836010661,2002,46.511739,-88.471966,13,2,,,12.117,,,,,13.657,,,,,,,,,,,,,,,,,,
6693,20400,55332822010661,2002,46.247469,-85.433797,95,2,,,57.13,,,,,65.903,,,,,,,,,,,,,,,,,,
6694,20402,54632245010661,2000,46.098997,-87.040726,41,2,28.365,,,,,31.812,,,,,,,,,,,,,,,,,,,,
6695,20402,54706650010661,2001,46.010609,-84.170429,33,2,,188.677,,,,,174.195,,,,,,,,,,,,,,,,,,,
6696,20403,54632362010661,2000,46.108415,-87.210344,41,2,54.192,,,,,84.527,,,,,,,,,,,,,,,,,,,,
6697,20403,55668735010661,2002,46.782857,-89.622065,131,2,,,150.031,,,,,161.278,,,,,,,,,,,,,,,,,,
6698,20403,55507280010661,2002,45.533948,-87.356188,109,2,,,205.105,,,,,225.538,,,,,,,,,,,,,,,,,,
6699,20404,102107926010661,2008,46.41473,-87.898116,103,2,,,,,,,,,72.729,,,,,80.24,,,,,,,,,,,,
6700,20404,54625038010661,2001,46.387434,-86.499784,3,2,,195.557,,,,,110.551,,,,,,,,,,,,,,,,,,,
6701,20404,54956861010661,2001,46.400859,-88.219279,71,2,,91.711,,,,,109.917,,,,,,,,,,,,,,,,,,,
6702,20404,55307596010661,2001,45.763683,-87.666577,109,2,,23.626,,,,,32.496,,,,,,,,,,,,,,,,,,,
6703,20404,55426800010661,2001,46.609959,-89.28501,131,2,,104.615,,,,,100.647,,,,,,,,,,,,,,,,,,,
6704,20405,89754214010661,2004,46.442103,-87.667441,103,2,,,,,24.192,,,,,28.612,,,,,,,,,,,,,,,,
6705,20405,54712691010661,2000,47.13375,-88.739714,61,2,136.81,,,,,144.786,,,,,,,,,,,,,,,,,,,,
6706,20405,55417055010661,2000,45.854956,-86.364479,153,2,63.927,,,,,0.179,,,,,,,,,,,,,,,,,,,,
6707,20405,54625281010661,2001,46.507395,-85.999636,3,2,,113.201,,,,,91.922,,,,,,,,,,,,,,,,,,,
6708,20405,54853383010661,2002,46.668476,-85.224735,33,2,,,217.236,,,,,211.828,,,,,,,,,,,,,,,,,,
6709,20406,54968390010661,2000,46.538377,-87.649099,103,2,183.798,,,,,119.455,,,,,,,,,,,,,,,,,,,,
6710,20406,54870391010661,2002,46.020854,-84.202817,33,2,,,74.221,,,,,86.048,,,,,,,,,,,,,,,,,,
6711,20406,55672334010661,2002,46.664951,-89.808779,131,2,,,139.501,,,,,171.059,,,,,,,,,,,,,,,,,,
6712,20407,54713268010661,2000,46.584587,-88.929373,61,2,125.956,,,,,124.252,,,,,,,,,,,,,,,,,,,,
6713,20408,55599465010661,2001,46.458155,-86.226454,153,2,,133.976,,,,,152.279,,,,,,,,,,,,,,,,,,,
6714,20409,89785890010661,2004,46.36414,-88.447854,71,2,,,,,9.343,,,,,,,,,,10.761,,,,,,,,,,,
6715,20409,15723085020004,2013,46.117743,-89.014477,53,2,,,,,,,,,,,,,,261.859,,,,,,,267.56,,,,,
6716,20409,54714145010661,2000,46.815237,-88.766288,61,2,103.469,,,,,94.203,,,,,,,,,,,,,,,,,,,,
6717,20409,54633295010661,2000,45.867484,-86.925986,41,2,76.258,,,,,76.723,,,,,,,,,,,,,,,,,,,,
6718,20410,54594560010661,2000,46.366405,-84.151622,33,2,174.863,,,,,151.587,,,,,,,,,,,,,,,,,,,,
6719,20410,54566666010661,2000,46.739324,-88.054733,13,2,197.818,,,,,207.324,,,,,,,,,,,,,,,,,,,,
6720,20410,54714409010661,2000,46.744961,-88.824768,61,2,157.868,,,,,156.09,,,,,,,,,,,,,,,,,,,,
6721,20410,54633516010661,2000,45.865106,-87.273612,41,2,31.303,,,,,48.292,,,,,,,,,,,,,,,,,,,,
6722,20410,54736312010661,2002,46.331071,-86.855685,3,2,,,106.223,,,,,135.512,,,,,,,,,,,,,,,,,,
6723,20410,55321674010661,2002,46.545564,-85.390915,95,2,,,155.505,,,,,178.586,,,,,,,,,,,,,,,,,,
6724,20411,54788050010661,2002,46.713934,-88.554421,13,2,,,60.096,,,,,54.036,,,,,,,,,,,,,,,,,,
6725,20412,55132933010661,2001,46.202295,-85.219127,97,2,,61.738,,,,,101.538,,,,,,,,,,,,,,,,,,,
6726,20412,55334924010661,2002,46.582212,-85.268012,95,2,,,230.252,,,,,217.207,,,,,,,,,,,,,,,,,,
6727,20413,54912240010661,2000,46.127517,-85.724324,97,2,119.243,,,,,119.43,,,,,,,,,,,,,,,,,,,,
6728,20413,54633801010661,2000,45.798505,-86.948603,41,2,69.344,,,,,74.56,,,,,,,,,,,,,,,,,,,,
6729,20413,54759769010661,2000,46.036079,-88.210027,71,2,71.702,,,,,66.901,,,,,,,,,,,,,,,,,,,,
6730,20413,54736990010661,2002,46.647157,-86.158248,3,2,,,295.196,,,,,296.035,,,,,,,,,,,,,,,,,,
6731,20413,55610301010661,2001,46.121732,-85.977103,153,2,,73.777,,,,,87.297,,,,,,,,,,,,,,,,,,,
6732,20414,54716016010661,2000,47.029612,-88.854569,61,2,97.007,,,,,106.61,,,,,,,,,,,,,,,,,,,,
6733,20415,54653708010661,2001,46.540399,-88.387831,13,2,,33.224,,,,,36.951,,,,,,,,,,,,,,,,,,,
6734,20416,55254518010661,2003,46.345129,-89.41347,53,2,,,,180.071,,,,,,,,,,204.154,,,,,,,,,,,,
6735,20416,56067318010661,2003,45.99418,-86.146678,153,2,,,,33.264,,,,,,,,,,57.147,,,,,,,,,,,,
6736,20417,54738084010661,2002,46.403724,-86.396989,3,2,,,145.371,,,,,143.269,,,,,,,,,,,,,,,,,,
6737,20419,54696794010661,2001,46.520204,-85.063172,33,2,,51.484,,,,,50.863,,,,,,,,,,,,,,,,,,,
6738,20420,54868828010661,2003,46.342827,-86.609522,3,2,,,,122.628,,,,,,,,,,,,,,,,111.556,,,,,,
6739,20420,55533164010661,2003,46.2202,-85.864285,97,2,,,,177.666,,,,,,,,,,199.295,,,,,,,,,,,,
6740,20420,54902093010661,2001,46.450849,-88.975237,61,2,,115.425,,,,,133.196,,,,,,,,,,,,,,,,,,,
6741,20421,170072582020004,2015,46.59135,-90.073532,53,2,,,,,,,,,,,,,,,,166.948,,,,,,,188.045,,,
6742,20422,54636092010661,2000,45.598749,-87.245153,41,2,18.615,,,,,2.96,,,,,,,,,,,,,,,,,,,,
6743,20423,170072699020004,2014,46.327296,-88.679419,71,2,,,,,,,,,,,,,,,184.582,,,,,,,197.488,,,,
6744,20423,54903175010661,2001,47.167753,-88.603474,61,2,,15.237,,,,,29.572,,,,,,,,,,,,,,,,,,,
6745,20423,55441010010661,2002,46.548773,-87.469346,103,2,,,91.775,,,,,62.14,,,,,,,,,,,,,,,,,,
6746,20424,54903455010661,2001,46.853513,-88.72918,61,2,,169.988,,,,,158.353,,,,,,,,,,,,,,,,,,,
6747,20425,54568548010661,2000,46.45952,-88.44586,13,2,177.251,,,,,153.721,,,,,,,,,,,,,,,,,,,,
6748,20425,55072141010661,2000,45.469035,-87.327636,109,2,119.072,,,,,112.675,,,,,,,,,,,,,,,,,,,,
6749,20425,55106572010661,2001,46.439553,-85.461637,95,2,,17.464,,,,,22.719,,,,,,,,,,,,,,,,,,,
6750,20426,55073950010661,2000,45.450734,-87.775829,109,2,73.359,,,,,77.307,,,,,,,,,,,,,,,,,,,,
6751,20426,55247500010661,2000,46.991167,-88.954094,131,2,191.471,,,,,204.667,,,,,,,,,,,,,,,,,,,,
6752,20427,168978993010661,2010,46.63177,-88.292452,13,2,,,,,,,,,,,25.263,,,,,,27.237,,,,,,,,,
6753,20427,54747183010661,2000,46.389251,-88.304425,71,2,86.748,,,,,98.113,,,,,,,,,,,,,,,,,,,,
6754,20428,15723219020004,2013,46.399751,-86.850895,3,2,,,,,,,,,,,,,,156.954,,,,,,147.262,,,,,,
6755,20428,54918885010661,2000,46.127528,-84.642126,97,2,85.749,,,,,63.39,,,,,,,,,,,,,,,,,,,,
6756,20428,54651222010661,2001,46.71033,-88.124359,13,2,,162.565,,,,,173.207,,,,,,,,,,,,,,,,,,,
6757,20429,54656610010661,2001,46.49052,-88.186035,13,2,,170.546,,,,,176.486,,,,,,,,,,,,,,,,,,,
6758,20430,54905915010661,2001,46.85859,-88.563452,61,2,,117.879,,,,,124.273,,,,,,,,,,,,,,,,,,,
6759,20431,55286560010661,2000,46.736805,-89.261823,131,2,116.9,,,,,124.542,,,,,,,,,,,,,,,,,,,,
6760,20431,54768059010661,2001,45.761279,-86.955607,41,2,,44.315,,,,,43.938,,,,,,,,,,,,,,,,,,,
6761,20431,54774393010661,2002,46.795096,-88.315766,13,2,,,191.08,,,,,200.19,,,,,,,,,,,,,,,,,,
6762,20432,89820471010661,2004,46.173416,-88.990703,53,2,,,,,173.739,,,,,,,,,,,,,,,,,198.775,,,,
