PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha
1917,22399221010497,2006,48.557463,-120.516108,47,2,,,,,,166.125,,,,,,,,,,206.737,,,,,,
1918,22399223010497,2006,48.46477,-120.551075,47,2,,,,,,78.417,,,,,,,,,,86.233,,,,,,
1919,22399224010497,2006,48.556056,-120.447124,47,2,,,,,,28.104,,,,,,,,,,23.252,,,,,,
1920,22399225010497,2006,48.932635,-118.968064,47,2,,,,,,212.02,,,,,,,,,,220.738,,,,,,
1921,22399227010497,2006,48.404885,-120.361433,47,2,,,,,,46.618,,,,,,,,,,49.287,,,,,,
1922,22399228010497,2006,48.687681,-119.061484,47,2,,,,,,64.63,,,,,,,,,,100.189,,,,,,
1923,22399229010497,2006,48.255625,-120.239719,47,2,,,,,,89.328,,,,,,,,,,99.492,,,,,,
1924,22399231010497,2006,48.612178,-120.768691,47,2,,,,,,99.901,,,,,,,,,,104.492,,,,,,
1925,22399232010497,2006,48.774383,-117.562186,51,2,,,,,,253.675,,,,,,,,,,275.418,,,,,,
1926,22399233010497,2006,48.988804,-117.391644,51,2,,,,,,189.854,,,,,,,,,,224.057,,,,,,
1927,22399234010497,2006,48.996631,-117.428372,51,2,,,,,,111.982,,,,,,,,,,166.713,,,,,,
1928,22399235010497,2006,48.689192,-117.313035,51,2,,,,,,171.807,,,,,,,,,,209.27,,,,,,
1929,22399237010497,2006,48.844445,-117.444154,51,2,,,,,,75.064,,,,,,,,,,99.242,,,,,,
1930,22399238010497,2006,48.788739,-117.299785,51,2,,,,,,112.968,,,,,,,,,,170.292,,,,,,
1931,22399239010497,2006,48.558537,-117.460966,51,2,,,,,,193.482,,,,,,,,,,221.368,,,,,,
1932,22399240010497,2006,48.576547,-117.432289,51,2,,,,,,36.112,,,,,,,,,,48.891,,,,,,
1933,22399241010497,2006,48.313369,-117.173345,51,2,,,,,,257.763,,,,,,,,,,281.105,,,,,,
1934,22399242010497,2006,48.744998,-117.307618,51,2,,,,,,188.228,,,,,,,,,,181.724,,,,,,
1935,22399243010497,2006,48.226245,-117.390918,51,2,,,,,,226.021,,,,,,,,,,280.305,,,,,,
1936,22399245010497,2006,47.050584,-121.703144,53,2,,,,,,79.815,,,,,,,,,,169.247,,,,,,
1937,22399246010497,2006,47.073143,-121.696536,53,2,,,,,,12.836,,,,,,,,,,10.882,,,,,,
1938,22399247010497,2006,47.083279,-121.740442,53,2,,,,,,123.272,,,,,,,,,,187.709,,,,,,
1939,22399248010497,2006,48.574878,-121.556779,57,2,,,,,,325.207,,,,,,,,,,361.213,,,,,,
1940,22399249010497,2006,48.35521,-121.738785,57,2,,,,,,317.579,,,,,,,,,,334.378,,,,,,
1941,22399250010497,2006,48.628607,-121.92529,57,2,,,,,,133.785,,,,,,,,,,141.076,,,,,,
1942,22399251010497,2006,48.45526,-121.818232,57,2,,,,,,412.356,,,,,,,,,,356.465,,,,,,
1943,22399252010497,2006,48.456654,-121.364847,57,2,,,,,,354.454,,,,,,,,,,371.199,,,,,,
1944,22399253010497,2006,48.574254,-121.621001,57,2,,,,,,289.471,,,,,,,,,,274.214,,,,,,
1945,22399254010497,2006,48.407431,-121.659356,57,2,,,,,,425.837,,,,,,,,,,351.856,,,,,,
1946,22399255010497,2006,48.302685,-121.702961,57,2,,,,,,696.979,,,,,,,,,,647.136,,,,,,
1947,22399256010497,2006,48.606437,-120.85205,57,2,,,,,,218.237,,,,,,,,,,233.797,,,,,,
1948,22399257010497,2006,48.47404,-121.2176,57,2,,,,,,321.357,,,,,,,,,,294.195,,,,,,
1949,22399258010497,2006,48.472566,-121.154925,57,2,,,,,,355.158,,,,,,,,,,448.58,,,,,,
1950,22399259010497,2006,48.525676,-121.474431,57,2,,,,,,236.85,,,,,,,,,,332.6,,,,,,
1951,22399261010497,2006,46.114023,-121.693502,59,2,,,,,,262.198,,,,,,,,,,276.45,,,,,,
1952,22399262010497,2006,45.79442,-121.728906,59,2,,,,,,300.537,,,,,,,,,,359.9,,,,,,
1953,22399265010497,2006,46.214622,-121.829771,59,2,,,,,,28.964,,,,,,,,,,106.675,,,,,,
1954,22399266010497,2006,46.371358,-122.067992,59,2,,,,,,270.93,,,,,,,,,,328.579,,,,,,
1955,22399267010497,2006,46.166367,-121.934558,59,2,,,,,,139.3,,,,,,,,,,205.526,,,,,,
1956,22399268010497,2006,46.064363,-121.901451,59,2,,,,,,513.871,,,,,,,,,,557.28,,,,,,
1957,22399269010497,2006,45.968704,-121.728207,59,2,,,,,,33.971,,,,,,,,,,77.486,,,,,,
1958,22399271010497,2006,46.117274,-121.726175,59,2,,,,,,221.791,,,,,,,,,,310.14,,,,,,
1959,22399272010497,2006,46.267641,-121.975363,59,2,,,,,,61.678,,,,,,,,,,118.838,,,,,,
1960,22399273010497,2006,46.215532,-121.686109,59,2,,,,,,600.325,,,,,,,,,,604.079,,,,,,
1961,22399274010497,2006,46.166449,-121.858223,59,2,,,,,,790.781,,,,,,,,,,891.784,,,,,,
1962,22399275010497,2006,46.163404,-121.893427,59,2,,,,,,410.113,,,,,,,,,,496.993,,,,,,
1963,22399276010497,2006,46.19217,-121.935361,59,2,,,,,,432.183,,,,,,,,,,399.116,,,,,,
1964,22399278010497,2006,45.823335,-122.195992,59,2,,,,,,295.711,,,,,,,,,,327.632,,,,,,
1965,22399279010497,2006,45.826381,-121.724037,59,2,,,,,,302.227,,,,,,,,,,389.014,,,,,,
1966,22399281010497,2006,45.821975,-122.083054,59,2,,,,,,80.935,,,,,,,,,,148.933,,,,,,
1967,22399282010497,2006,48.231848,-121.743488,61,2,,,,,,341.344,,,,,,,,,,428.429,,,,,,
1968,22399283010497,2006,48.040987,-121.634666,61,2,,,,,,109.377,,,,,,,,,,207.349,,,,,,
1969,22399284010497,2006,48.085727,-121.277139,61,2,,,,,,654.71,,,,,,,,,,503.415,,,,,,
1970,22399285010497,2006,48.255715,-121.524847,61,2,,,,,,318.07,,,,,,,,,,315.544,,,,,,
1971,22399286010497,2006,48.079423,-121.493181,61,2,,,,,,10.307,,,,,,,,,,14.166,,,,,,
1972,22399287010497,2006,47.913194,-121.454962,61,2,,,,,,396.016,,,,,,,,,,432.215,,,,,,
1973,22399288010497,2006,48.104623,-121.312239,61,2,,,,,,521.835,,,,,,,,,,493.96,,,,,,
1974,22399289010497,2006,48.031493,-121.610081,61,2,,,,,,150.096,,,,,,,,,,162.449,,,,,,
1975,22399290010497,2006,48.205845,-121.524808,61,2,,,,,,1258.281,,,,,,,,,,1360.103,,,,,,
1976,22399292010497,2006,48.206745,-121.371339,61,2,,,,,,208.357,,,,,,,,,,342.544,,,,,,
1977,22399295010497,2006,48.289178,-117.607953,65,2,,,,,,201.262,,,,,,,,,,184.508,,,,,,
1978,22399296010497,2006,48.9938,-117.91148,65,2,,,,,,5.225,,,,,,,,,,15.103,,,,,,
1979,22399297010497,2006,48.97538,-118.069149,65,2,,,,,,135.861,,,,,,,,,,120.428,,,,,,
1980,22399298010497,2006,48.411645,-117.558412,65,2,,,,,,67.654,,,,,,,,,,94.116,,,,,,
1981,22399299010497,2006,48.920144,-117.987624,65,2,,,,,,19.211,,,,,,,,,,25.741,,,,,,
1982,22399301010497,2006,48.868928,-121.618366,73,2,,,,,,151.033,,,,,,,,,,181.76,,,,,,
1983,22399302010497,2006,48.678972,-121.774697,73,2,,,,,,252.323,,,,,,,,,,279.322,,,,,,
1984,22399303010497,2006,48.926475,-121.919416,73,2,,,,,,290.698,,,,,,,,,,208.835,,,,,,
1985,22399305010497,2006,48.982751,-121.946391,73,2,,,,,,427.353,,,,,,,,,,314.815,,,,,,
1986,22399306010497,2006,48.702232,-121.879293,73,2,,,,,,205.381,,,,,,,,,,163.419,,,,,,
1987,22399307010497,2006,46.654488,-121.322508,77,2,,,,,,200.357,,,,,,,,,,220.302,,,,,,
1988,22399308010497,2006,46.74639,-121.106995,77,2,,,,,,81.794,,,,,,,,,,66.52,,,,,,
1989,22399309010497,2006,46.904953,-121.421818,77,2,,,,,,400.761,,,,,,,,,,310.05,,,,,,
1990,22399310010497,2006,46.360221,-121.506672,77,2,,,,,,12.441,,,,,,,,,,19.216,,,,,,
1991,22399312010497,2006,46.745181,-121.027848,77,2,,,,,,234.697,,,,,,,,,,236.899,,,,,,
1992,22399313010497,2006,46.062186,-121.435235,77,2,,,,,,154.457,,,,,,,,,,144.587,,,,,,
1993,22826482010497,2006,46.176664,-117.651792,13,2,,,,,,136.145,,,,,,,,,,101.488,,,,,,
1994,22827651010497,2006,48.592459,-120.032683,47,2,,,,,,49.615,,,,,,,,,,74.641,,,,,,
1995,22827758010497,2006,48.600176,-119.990087,47,2,,,,,,16.111,,,,,,,,,,26.466,,,,,,
1996,22954369010497,2006,46.03034,-117.806401,13,2,,,,,,50.192,,,,,,,,,,65.423,,,,,,
1997,22954398010497,2006,48.097561,-120.766553,7,2,,,,,,74.723,,,,,,,,,,48.845,,,,,,
1998,22954401010497,2006,46.211897,-117.508968,23,2,,,,,,99.576,,,,,,,,,,95.765,,,,,,
1999,22954402010497,2006,46.391874,-123.591404,49,2,,,,,,169.4,,,,,,,,,,246.801,,,,,,
2000,22954414010497,2006,46.475065,-123.434649,49,2,,,,,,95.086,,,,,,,,,,137.755,,,,,,
2001,22954463010497,2006,46.868869,-121.895696,53,2,,,,,,13.613,,,,,,,,,,22.732,,,,,,
2002,22954518010497,2006,47.131886,-121.439752,33,2,,,,,,7.517,,,,,,,,,,30.295,,,,,,
2003,22954529010497,2006,47.163242,-121.225501,37,2,,,,,,166.071,,,,,,,,,,180.004,,,,,,
2004,22954532010497,2006,47.233273,-121.649442,33,2,,,,,,314.556,,,,,,,,,,391.47,,,,,,
2005,22954559010497,2006,47.428776,-123.957373,27,2,,,,,,295.446,,,,,,,,,,268.347,,,,,,
2006,22954569010497,2006,47.463512,-121.140604,37,2,,,,,,93.614,,,,,,,,,,105.797,,,,,,
2007,22954571010497,2006,47.530556,-121.714951,33,2,,,,,,74.164,,,,,,,,,,115.973,,,,,,
2008,22954648010497,2006,47.845043,-117.269739,63,2,,,,,,46.675,,,,,,,,,,66.229,,,,,,
2009,22954680010497,2006,48.103896,-118.289819,19,2,,,,,,61.014,,,,,,,,,,76.29,,,,,,
2010,22954683010497,2006,48.304127,-120.58328,7,2,,,,,,95.981,,,,,,,,,,65.565,,,,,,
2011,22954785010497,2006,48.786716,-119.016904,47,2,,,,,,79.645,,,,,,,,,,104.023,,,,,,
2012,22954807010497,2006,48.833257,-117.657167,65,2,,,,,,56.314,,,,,,,,,,48.139,,,,,,
2013,22954812010497,2006,48.983632,-119.792538,47,2,,,,,,112.034,,,,,,,,,,74.865,,,,,,
2014,8601215010901,2006,46.186342,-117.837773,13,2,,,,,,25.891,,,,,,,,,,13.359,,,,,,
2015,8601444010901,2006,46.019661,-122.469605,15,2,,,,,,300.081,,,,,,,,,,349.914,,,,,,
2016,8601898010901,2006,46.186807,-123.019962,15,2,,,,,,110.365,,,,,,,,,,123.599,,,,,,
2017,8602092010901,2006,46.23974,-122.357393,15,2,,,,,,27.078,,,,,,,,,,91.537,,,,,,
2018,8602201010901,2006,46.290627,-123.032892,15,2,,,,,,109.881,,,,,,,,,,153.087,,,,,,
2019,8602309010901,2006,46.339867,-123.018408,15,2,,,,,,108.173,,,,,,,,,,219.443,,,,,,
2020,8602439010901,2006,46.293077,-122.89644,15,2,,,,,,195.757,,,,,,,,,,50.31,,,,,,
2021,8602576010901,2006,46.348749,-122.493697,15,2,,,,,,231.483,,,,,,,,,,292.08,,,,,,
2022,8603058010901,2006,48.16336,-118.652941,19,2,,,,,,96.378,,,,,,,,,,98.428,,,,,,
2023,8603138010901,2006,47.965415,-118.385206,19,2,,,,,,27.865,,,,,,,,,,52.381,,,,,,
2024,8603202010901,2006,48.057518,-118.567765,19,2,,,,,,76.143,,,,,,,,,,108.214,,,,,,
2025,8603298010901,2006,48.115518,-118.793736,19,2,,,,,,49.202,,,,,,,,,,63.243,,,,,,
2026,8603412010901,2006,48.136761,-118.395186,19,2,,,,,,55.955,,,,,,,,,,67.224,,,,,,
2027,8603504010901,2006,48.259828,-118.783912,19,2,,,,,,48.711,,,,,,,,,,37.468,,,,,,
2028,8603585010901,2006,48.243432,-118.594381,19,2,,,,,,64.969,,,,,,,,,,81.456,,,,,,
2029,8603672010901,2006,48.297313,-118.410788,19,2,,,,,,41.896,,,,,,,,,,77.4,,,,,,
2030,8603868010901,2006,48.113707,-118.7072,19,2,,,,,,34.87,,,,,,,,,,61.495,,,,,,
2031,8603953010901,2006,48.430406,-118.814691,19,2,,,,,,75.88,,,,,,,,,,72.503,,,,,,
2032,8604185010901,2006,48.454231,-118.447873,19,2,,,,,,204.941,,,,,,,,,,310.853,,,,,,
2033,8604281010901,2006,48.578093,-118.658103,19,2,,,,,,173.501,,,,,,,,,,195.302,,,,,,
2034,8604558010901,2006,48.564885,-118.297188,19,2,,,,,,96.964,,,,,,,,,,83.566,,,,,,
2035,8604814010901,2006,48.624654,-118.513581,19,2,,,,,,12.164,,,,,,,,,,25.588,,,,,,
2036,8604981010901,2006,48.623755,-118.131601,19,2,,,,,,28.83,,,,,,,,,,31.976,,,,,,
2037,8605189010901,2006,48.765839,-118.49142,19,2,,,,,,31.287,,,,,,,,,,49.172,,,,,,
2038,8605352010901,2006,48.738957,-118.305997,19,2,,,,,,234.252,,,,,,,,,,254.433,,,,,,
2039,8605545010901,2006,48.780877,-118.162759,19,2,,,,,,2.589,,,,,,,,,,0.659,,,,,,
2040,8605640010901,2006,48.88919,-118.68585,19,2,,,,,,101.256,,,,,,,,,,43.344,,,,,,
2041,8605721010901,2006,48.909719,-118.330896,19,2,,,,,,187.182,,,,,,,,,,173.497,,,,,,
2042,8605918010901,2006,48.94048,-118.508224,19,2,,,,,,142.687,,,,,,,,,,178.016,,,,,,
2043,8607086010901,2006,46.934841,-123.381285,27,2,,,,,,101.53,,,,,,,,,,176.982,,,,,,
2044,8607314010901,2006,46.980539,-123.17007,27,2,,,,,,224.844,,,,,,,,,,295.617,,,,,,
2045,8608037010901,2006,47.281709,-123.601248,27,2,,,,,,23.107,,,,,,,,,,69.305,,,,,,
2046,8608141010901,2006,47.321608,-124.171348,27,2,,,,,,73.901,,,,,,,,,,116.226,,,,,,
2047,8608289010901,2006,47.379235,-123.837486,27,2,,,,,,283.492,,,,,,,,,,257.458,,,,,,
2048,8608495010901,2006,47.379756,-124.020777,27,2,,,,,,33.909,,,,,,,,,,68.583,,,,,,
2049,8608687010901,2006,47.427376,-123.615688,27,2,,,,,,209.515,,,,,,,,,,136.494,,,,,,
2050,8608929010901,2006,47.428385,-124.172018,27,2,,,,,,18.857,,,,,,,,,,33.923,,,,,,
2051,8609172010901,2006,47.548579,-124.017698,31,2,,,,,,576.87,,,,,,,,,,483.949,,,,,,
2052,8609367010901,2006,47.525424,-123.830553,31,2,,,,,,381.35,,,,,,,,,,443.902,,,,,,
2053,8609564010901,2006,47.580428,-123.666379,31,2,,,,,,501.447,,,,,,,,,,421.692,,,,,,
2054,8609835010901,2006,47.670853,-124.248922,31,2,,,,,,182.524,,,,,,,,,,264.956,,,,,,
2055,8609953010901,2006,47.67897,-123.888681,31,2,,,,,,464.817,,,,,,,,,,354.883,,,,,,
2056,8610065010901,2006,47.718638,-124.101716,31,2,,,,,,507.423,,,,,,,,,,534.226,,,,,,
2057,8610184010901,2006,47.724648,-123.523255,31,2,,,,,,357.017,,,,,,,,,,330.775,,,,,,
2058,8610319010901,2006,47.76006,-123.161909,31,2,,,,,,118.902,,,,,,,,,,135.707,,,,,,
2059,8610439010901,2006,47.770459,-123.369467,31,2,,,,,,245.874,,,,,,,,,,222.949,,,,,,
2060,8610591010901,2006,47.821872,-124.259584,31,2,,,,,,610.222,,,,,,,,,,592.333,,,,,,
2061,8610691010901,2006,47.822369,-123.032794,31,2,,,,,,303.107,,,,,,,,,,251.39,,,,,,
2062,8610899010901,2006,47.81673,-124.460334,31,2,,,,,,104.545,,,,,,,,,,171.357,,,,,,
2063,8611003010901,2006,47.849466,-123.936318,31,2,,,,,,490.972,,,,,,,,,,468.481,,,,,,
2064,8611129010901,2006,47.865394,-124.095573,31,2,,,,,,432.766,,,,,,,,,,414.442,,,,,,
2065,8611282010901,2006,48.012913,-122.674731,31,2,,,,,,250.799,,,,,,,,,,344.315,,,,,,
2066,8611388010901,2006,47.288442,-121.479005,33,2,,,,,,24.803,,,,,,,,,,43.854,,,,,,
2067,8611606010901,2006,47.3765,-121.712739,33,2,,,,,,276.977,,,,,,,,,,255.245,,,,,,
2068,8611720010901,2006,47.430668,-121.85429,33,2,,,,,,257.176,,,,,,,,,,286.72,,,,,,
2069,8611843010901,2006,47.417901,-121.511668,33,2,,,,,,307.409,,,,,,,,,,339.677,,,,,,
2070,8612080010901,2006,47.521068,-122.080371,33,2,,,,,,328.444,,,,,,,,,,371.011,,,,,,
2071,8612169010901,2006,47.572174,-121.862508,33,2,,,,,,312.478,,,,,,,,,,421.167,,,,,,
2072,8612300010901,2006,47.564663,-121.362554,33,2,,,,,,225.793,,,,,,,,,,221.652,,,,,,
2073,8612489010901,2006,47.614095,-121.504631,33,2,,,,,,9.121,,,,,,,,,,21.334,,,,,,
2074,8612719010901,2006,47.636177,-121.177552,33,2,,,,,,170.083,,,,,,,,,,230.382,,,,,,
2075,8612980010901,2006,47.654403,-121.3628,33,2,,,,,,479.582,,,,,,,,,,497.196,,,,,,
2076,8613196010901,2006,47.717931,-121.70467,33,2,,,,,,204.561,,,,,,,,,,219.202,,,,,,
2077,8613276010901,2006,47.719872,-121.93354,33,2,,,,,,56.382,,,,,,,,,,111.379,,,,,,
2078,8613355010901,2006,47.733704,-121.398087,33,2,,,,,,503.107,,,,,,,,,,529.357,,,,,,
2079,8613561010901,2006,47.768124,-121.568571,33,2,,,,,,64.738,,,,,,,,,,75.131,,,,,,
2080,8613768010901,2006,47.616997,-122.789413,35,2,,,,,,267.253,,,,,,,,,,343.018,,,,,,
2081,8614179010901,2006,47.103412,-120.932706,37,2,,,,,,318.941,,,,,,,,,,338.996,,,,,,
2082,8614308010901,2006,47.133211,-121.06847,37,2,,,,,,25.817,,,,,,,,,,10.087,,,,,,
2083,8614440010901,2006,47.171215,-121.31064,37,2,,,,,,32.177,,,,,,,,,,67.05,,,,,,
2084,8614641010901,2006,47.181253,-120.235336,37,2,,,,,,5.98,,,,,,,,,,7.556,,,,,,
2085,8614672010901,2006,47.195084,-120.392575,37,2,,,,,,54.36,,,,,,,,,,76.386,,,,,,
2086,8614749010901,2006,47.274945,-121.305237,37,2,,,,,,81.423,,,,,,,,,,117.068,,,,,,
2087,8614909010901,2006,47.278495,-120.94824,37,2,,,,,,37.81,,,,,,,,,,65.359,,,,,,
2088,8615050010901,2006,47.303373,-120.569065,37,2,,,,,,111.908,,,,,,,,,,36.614,,,,,,
2089,8615300010901,2006,45.811634,-121.579334,39,2,,,,,,265.353,,,,,,,,,,299.121,,,,,,
2090,8615716010901,2006,45.930481,-121.424259,39,2,,,,,,224.34,,,,,,,,,,154.038,,,,,,
2091,8616066010901,2006,45.988311,-120.727232,39,2,,,,,,36.083,,,,,,,,,,76.281,,,,,,
2092,8616160010901,2006,46.024026,-120.908604,39,2,,,,,,98.427,,,,,,,,,,116.474,,,,,,
2093,8616235010901,2006,46.017385,-120.39202,39,2,,,,,,65.044,,,,,,,,,,79.307,,,,,,
2094,8616467010901,2006,46.390685,-121.825011,41,2,,,,,,353.318,,,,,,,,,,400.243,,,,,,
2095,8616803010901,2006,46.439731,-122.037492,41,2,,,,,,749.712,,,,,,,,,,832.052,,,,,,
2096,8617035010901,2006,46.432072,-121.468141,41,2,,,,,,394.169,,,,,,,,,,418.248,,,,,,
2097,8617249010901,2006,46.433494,-121.687429,41,2,,,,,,471.361,,,,,,,,,,382.054,,,,,,
2098,8617685010901,2006,46.535539,-122.212481,41,2,,,,,,136.469,,,,,,,,,,259.215,,,,,,
2099,8617791010901,2006,46.545707,-122.416346,41,2,,,,,,324.686,,,,,,,,,,358.662,,,,,,
2100,8617900010901,2006,46.560637,-121.856351,41,2,,,,,,366.508,,,,,,,,,,362.298,,,,,,
2101,8618114010901,2006,46.591032,-123.312838,41,2,,,,,,66.201,,,,,,,,,,147.942,,,,,,
2102,8618225010901,2006,46.586024,-122.058664,41,2,,,,,,18.788,,,,,,,,,,62.014,,,,,,
2103,8618349010901,2006,46.552698,-123.091602,41,2,,,,,,8.044,,,,,,,,,,155.015,,,,,,
2104,8618433010901,2006,46.582838,-121.534405,41,2,,,,,,525.334,,,,,,,,,,575.744,,,,,,
2105,8618666010901,2006,46.633971,-122.935851,41,2,,,,,,19.892,,,,,,,,,,25.964,,,,,,
2106,8618720010901,2006,46.627105,-121.388446,41,2,,,,,,279.314,,,,,,,,,,263.648,,,,,,
2107,8619011010901,2006,46.741384,-122.440878,41,2,,,,,,62.87,,,,,,,,,,168.448,,,,,,
2108,8619130010901,2006,46.689318,-122.229357,41,2,,,,,,2.031,,,,,,,,,,11.885,,,,,,
2109,8619237010901,2006,46.708529,-121.887079,41,2,,,,,,98.768,,,,,,,,,,155.708,,,,,,
2110,8619631010901,2006,46.756896,-123.312932,41,2,,,,,,38.231,,,,,,,,,,98.726,,,,,,
2111,8619726010901,2006,46.761385,-121.742357,41,2,,,,,,391.245,,,,,,,,,,393.278,,,,,,
2112,8620177010901,2006,47.809596,-118.380684,43,2,,,,,,27.459,,,,,,,,,,30.212,,,,,,
2113,8620460010901,2006,47.229393,-123.452319,45,2,,,,,,35.584,,,,,,,,,,105.669,,,,,,
2114,8620764010901,2006,47.374494,-123.466871,45,2,,,,,,31.405,,,,,,,,,,92.741,,,,,,
2115,8621073010901,2006,47.44818,-123.281881,45,2,,,,,,567.817,,,,,,,,,,619.084,,,,,,
2116,8621312010901,2006,47.482156,-122.943364,45,2,,,,,,208.878,,,,,,,,,,260.168,,,,,,
2117,8621399010901,2006,47.564521,-123.499574,45,2,,,,,,696.345,,,,,,,,,,716.817,,,,,,
2118,8621536010901,2006,47.600139,-123.152526,45,2,,,,,,283.878,,,,,,,,,,309.261,,,,,,
2119,8621937010901,2006,48.176809,-120.235374,47,2,,,,,,213.111,,,,,,,,,,181.756,,,,,,
2120,8622241010901,2006,48.220373,-118.931282,47,2,,,,,,11.21,,,,,,,,,,27.194,,,,,,
2121,8622315010901,2006,48.286868,-120.387392,47,2,,,,,,171.199,,,,,,,,,,162.871,,,,,,
2122,8622633010901,2006,48.325854,-120.230491,47,2,,,,,,48.656,,,,,,,,,,64.952,,,,,,
2123,8622977010901,2006,48.484329,-120.439272,47,2,,,,,,40.444,,,,,,,,,,53.736,,,,,,
2124,8623151010901,2006,48.406417,-119.141751,47,2,,,,,,17.099,,,,,,,,,,25.881,,,,,,
2125,8623242010901,2006,48.485328,-120.581539,47,2,,,,,,122.446,,,,,,,,,,98.604,,,,,,
2126,8623649010901,2006,48.517657,-119.733222,47,2,,,,,,62.031,,,,,,,,,,20.355,,,,,,
2127,8623724010901,2006,48.521608,-119.921793,47,2,,,,,,141.544,,,,,,,,,,37.453,,,,,,
2128,8623978010901,2006,48.568597,-119.581516,47,2,,,,,,1.058,,,,,,,,,,0.447,,,,,,
2129,8624089010901,2006,48.631582,-120.467415,47,2,,,,,,31.802,,,,,,,,,,35.431,,,,,,
2130,8624216010901,2006,48.649091,-120.098061,47,2,,,,,,92.18,,,,,,,,,,94.035,,,,,,
2131,8624376010901,2006,48.676322,-120.286379,47,2,,,,,,90.219,,,,,,,,,,100.5,,,,,,
2132,8624556010901,2006,48.669022,-119.724352,47,2,,,,,,191.455,,,,,,,,,,231.027,,,,,,
2133,8624672010901,2006,48.722429,-120.273998,47,2,,,,,,159.939,,,,,,,,,,171.274,,,,,,
2134,8624929010901,2006,48.69889,-119.949375,47,2,,,,,,88.907,,,,,,,,,,53.643,,,,,,
2135,8625160010901,2006,48.742969,-119.194815,47,2,,,,,,103.992,,,,,,,,,,121.228,,,,,,
2136,8625353010901,2006,48.682612,-119.019981,47,2,,,,,,76.081,,,,,,,,,,85.408,,,,,,
2137,8625568010901,2006,48.812431,-120.697142,47,2,,,,,,28.366,,,,,,,,,,35.333,,,,,,
2138,8625973010901,2006,48.825081,-120.352382,47,2,,,,,,150.422,,,,,,,,,,170.763,,,,,,
2139,8626429010901,2006,48.816453,-119.792996,47,2,,,,,,254.97,,,,,,,,,,232.529,,,,,,
2140,8626579010901,2006,48.88089,-119.041535,47,2,,,,,,14.891,,,,,,,,,,38.946,,,,,,
2141,8626678010901,2006,48.928429,-120.501501,47,2,,,,,,112.929,,,,,,,,,,135.509,,,,,,
2142,8626869010901,2006,48.985183,-120.714109,47,2,,,,,,402.839,,,,,,,,,,112.078,,,,,,
2143,8627111010901,2006,48.937684,-118.888027,47,2,,,,,,32.223,,,,,,,,,,39.322,,,,,,
2144,8627288010901,2006,48.968336,-120.335686,47,2,,,,,,156.58,,,,,,,,,,178.661,,,,,,
2145,8627613010901,2006,46.424471,-123.779113,49,2,,,,,,285.402,,,,,,,,,,309.449,,,,,,
2146,8627747010901,2006,46.56668,-123.630128,49,2,,,,,,0.437,,,,,,,,,,57.272,,,,,,
2147,8627839010901,2006,46.788053,-123.378085,49,2,,,,,,144.033,,,,,,,,,,181.677,,,,,,
2148,8628122010901,2006,46.790221,-123.526749,49,2,,,,,,9.798,,,,,,,,,,105.861,,,,,,
2149,8628235010901,2006,48.144502,-117.481255,51,2,,,,,,40.26,,,,,,,,,,51.478,,,,,,
2150,8628492010901,2006,48.316762,-117.205387,51,2,,,,,,132.097,,,,,,,,,,148.206,,,,,,
2151,8628712010901,2006,48.487703,-117.207068,51,2,,,,,,162.09,,,,,,,,,,218.52,,,,,,
2152,8628826010901,2006,48.495621,-117.364443,51,2,,,,,,204.028,,,,,,,,,,244.065,,,,,,
2153,8629026010901,2006,48.635439,-117.198841,51,2,,,,,,28.691,,,,,,,,,,49.846,,,,,,
2154,8629129010901,2006,48.681835,-117.037657,51,2,,,,,,93.173,,,,,,,,,,116.943,,,,,,
2155,8629253010901,2006,48.812679,-117.211709,51,2,,,,,,144.961,,,,,,,,,,40.396,,,,,,
2156,8629583010901,2006,48.959674,-117.278885,51,2,,,,,,215.39,,,,,,,,,,234.524,,,,,,
2157,8629785010901,2006,48.971266,-117.41754,51,2,,,,,,262.529,,,,,,,,,,303.086,,,,,,
2158,8629982010901,2006,46.884425,-121.932326,53,2,,,,,,79.121,,,,,,,,,,127.188,,,,,,
2159,8630086010901,2006,46.896665,-121.871507,53,2,,,,,,224.089,,,,,,,,,,212.302,,,,,,
2160,8630310010901,2006,46.914944,-121.595935,53,2,,,,,,396.495,,,,,,,,,,414.396,,,,,,
2161,8630424010901,2006,46.916258,-121.764598,53,2,,,,,,60.126,,,,,,,,,,78.027,,,,,,
2162,8630640010901,2006,47.038605,-122.497053,53,2,,,,,,489.446,,,,,,,,,,546.484,,,,,,
2163,8630754010901,2006,47.061006,-122.110991,53,2,,,,,,0.315,,,,,,,,,,60.604,,,,,,
2164,8631070010901,2006,47.078087,-121.808113,53,2,,,,,,510.232,,,,,,,,,,517.257,,,,,,
